season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2024,1,18669,SF,NYJ,-3.5,43.5,-197.0,162.0,0.6347492436726763
2024,1,18670,DET,LAR,-5.5,53.5,-246.0,202.0,0.6822539764170004
2024,1,18671,CLE,DAL,-2.0,41.5,-133.0,111.0,0.5463660611724392
2024,1,18672,TB,WAS,-4.0,42.5,-200.0,165.0,0.6385542168674698
2024,1,18673,LAC,LV,-3.0,40.5,-156.0,131.0,0.5846583165682393
2024,1,18674,SEA,DEN,-6.5,42.0,-283.0,230.0,0.7091654643480902
2024,1,18675,ATL,PIT,-4.0,43.0,-201.0,167.0,0.6406699535616651
2024,1,18676,BUF,ARI,-6.5,45.5,-305.0,244.0,0.7214963553844037
2024,1,18677,CHI,TEN,-4.0,43.0,-200.0,166.0,0.6394230769230769
2024,1,18678,CIN,NE,-7.5,41.0,-398.0,311.0,0.7666113657452971
2024,1,18679,IND,HOU,3.0,48.5,135.0,-161.0,0.40822710565418
2024,1,18680,MIA,JAX,-3.5,49.5,-185.0,154.0,0.6224665518611737
2024,1,18681,NO,CAR,-3.5,41.5,-195.0,161.0,0.6330617575719882
2024,1,18682,NYG,MIN,1.0,42.0,-107.0,-114.0,0.49247247075017214
2024,1,18683,PHI,GB,-1.5,49.5,-126.0,105.0,0.533347098905637
2024,1,18684,KC,BAL,-3.0,46.0,-148.0,125.0,0.5731497418244406
