season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2024,7,18761,ARI,LAC,1.0,44.5,100.0,-119.0,0.47921225382932164
2024,7,18762,TB,BAL,4.5,51.0,182.0,-216.0,0.3415773088896576
2024,7,18763,PIT,NYJ,2.5,40.0,132.0,-155.0,0.4149040026033192
2024,7,18764,SF,KC,-2.5,47.5,-145.0,125.0,0.5711159737417943
2024,7,18765,LAR,LV,-7.0,43.0,-348.0,278.0,0.7459510955859003
2024,7,18766,WAS,CAR,-10.0,51.0,-522.0,399.0,0.8072381755186285
2024,7,18767,ATL,SEA,-3.0,51.5,-163.0,138.0,0.5959689065044398
2024,7,18768,BUF,TEN,-9.5,41.0,-484.0,374.0,0.7970925869305389
2024,7,18769,CLE,CIN,5.5,42.5,198.0,-238.0,0.3227531415912303
2024,7,18770,GB,HOU,-3.0,47.5,-175.0,149.0,0.6130847696095674
2024,7,18771,IND,MIA,-3.0,44.0,-151.0,127.0,0.5772773969718915
2024,7,18772,MIN,DET,-1.5,50.0,-122.0,103.0,0.5273176340331304
2024,7,18773,NYG,PHI,3.0,42.0,140.0,-166.0,0.4003612281757977
2024,7,18774,JAX,NE,-7.0,42.5,-329.0,264.0,0.7362531969309463
2024,7,18775,NO,DEN,2.5,37.0,125.0,-148.0,0.4268502581755593
