season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2023,14,18541,PIT,NE,-5.0,30.5,-260.0,207.0,0.6891728544292868
2023,14,18542,ATL,TB,-1.5,41.5,-127.0,105.0,0.5342156560993125
2023,14,18543,CHI,DET,3.0,44.5,141.0,-171.0,0.39671502393465186
2023,14,18544,CIN,IND,-3.0,44.5,-155.0,127.0,0.579797313998517
2023,14,18545,CLE,JAX,-2.5,37.5,-140.0,116.0,0.5575221238938054
2023,14,18546,NO,CAR,-5.5,38.5,-247.0,199.0,0.6803404788444355
2023,14,18547,NYJ,HOU,3.0,33.5,145.0,-178.0,0.38930121831676234
2023,14,18548,BAL,LAR,-7.5,42.0,-360.0,278.0,0.7473637961335676
2023,14,18549,LV,MIN,3.0,40.5,127.0,-156.0,0.41958958893332465
2023,14,18550,SF,SEA,-14.5,44.5,-1055.0,649.0,0.8724736252270355
2023,14,18551,KC,BUF,-1.5,49.5,-123.0,102.0,0.5270012302210156
2023,14,18552,LAC,DEN,-3.0,45.0,-162.0,134.0,0.5913146565171273
2023,14,18553,DAL,PHI,-3.5,52.5,-184.0,151.0,0.6192212807036361
2023,14,18554,MIA,TEN,-13.5,44.0,-900.0,598.0,0.862675089261192
2023,14,18555,NYG,GB,5.5,37.0,201.0,-248.0,0.31795921350778455
