season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2023,17,18339,KC,CIN,-7.0,45.5,-325.0,252.0,0.7291268323773104
2023,17,18439,CLE,NYJ,-6.5,33.5,-344.0,266.0,0.7392897406989853
2023,17,18440,DAL,DET,-5.0,54.0,-230.0,188.0,0.6674727932285369
2023,17,18441,BUF,NE,-14.5,40.5,-1015.0,638.0,0.8704347118770117
2023,17,18442,CHI,ATL,-3.0,39.0,-152.0,125.0,0.5757575757575758
2023,17,18443,IND,LV,-3.5,42.5,-188.0,153.0,0.6228589387669582
2023,17,18444,NYG,LAR,6.5,43.5,226.0,-289.0,0.2922307195336328
2023,17,18445,PHI,ARI,-12.5,48.0,-743.0,505.0,0.8420801213903694
2023,17,18446,TB,NO,-2.5,42.5,-148.0,121.0,0.568755651387633
2023,17,18447,WAS,SF,14.0,48.5,626.0,-955.0,0.13206814966889077
2023,17,18448,JAX,CAR,-4.0,37.5,-196.0,161.0,0.6334637673980881
2023,17,18449,BAL,MIA,-3.0,47.0,-178.0,144.0,0.6097259658580413
2023,17,18450,HOU,TEN,-5.5,44.0,-240.0,191.0,0.6725731895223421
2023,17,18451,SEA,PIT,-4.5,41.0,-212.0,170.0,0.6472184531886024
2023,17,18452,DEN,LAC,-3.5,38.5,-168.0,141.0,0.6017120437522292
2023,17,18453,MIN,GB,-1.0,42.5,-114.0,-107.0,0.507527529249828
