season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2022,15,18206,SEA,SF,3.0,43.0,150.0,-182.0,0.38263229308005425
2022,15,18207,BUF,MIA,-7.0,44.0,-348.0,275.0,0.744438106103822
2022,15,18208,CLE,BAL,-3.0,39.5,-158.0,134.0,0.5889887210858344
2022,15,18209,MIN,IND,-3.5,47.0,-196.0,163.0,0.6352343865529649
2022,15,18210,NO,ATL,-5.0,43.5,-230.0,189.0,0.6682416809088167
2022,15,18211,WAS,NYG,-4.0,40.5,-206.0,172.0,0.6467817896389325
2022,15,18212,CHI,PHI,8.5,47.5,313.0,-396.0,0.2327021600015013
2022,15,18213,NYJ,DET,-2.0,44.0,-131.0,110.0,0.5435684647302904
2022,15,18214,CAR,PIT,-3.0,37.0,-147.0,124.0,0.5713889081696397
2022,15,18215,JAX,DAL,4.0,48.0,172.0,-205.0,0.35358219336888475
2022,15,18216,HOU,KC,14.0,48.5,627.0,-962.0,0.13183146427268008
2022,15,18217,DEN,ARI,-2.0,37.5,-127.0,106.0,0.5354263026482748
2022,15,18218,LAC,TEN,-3.0,46.5,-154.0,131.0,0.5834290025256667
2022,15,18219,TB,CIN,3.0,47.5,153.0,-183.0,0.3793616536414697
2022,15,18220,LV,NE,-2.5,45.0,-137.0,114.0,0.552982006111132
2022,15,18221,GB,LAR,-7.5,39.5,-367.0,292.0,0.754937973594173
