season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2025,17,19043,KC,DEN,-4.5,44.5,-190.0,155.0,0.6255648805681084
2025,17,19052,WAS,DAL,-5.5,48.5,-215.0,180.0,0.6564885496183206
2025,17,19053,MIN,DET,2.5,47.5,110.0,-130.0,0.4572564612326044
2025,17,19282,CLE,PIT,2.5,40.5,114.0,-135.0,0.448558885283451
2025,17,19283,IND,JAX,-1.5,45.5,-125.0,105.0,0.5324675324675325
2025,17,19284,MIA,TB,1.5,47.5,105.0,-125.0,0.4675324675324675
2025,17,19285,NYJ,NE,1.5,41.5,105.0,-125.0,0.4675324675324675
2025,17,19286,TEN,NO,-3.5,42.5,-175.0,145.0,0.6092362344582594
2025,17,19287,BUF,PHI,-1.5,46.5,-125.0,105.0,0.5324675324675325
2025,17,19288,SF,CHI,-3.5,46.5,-198.0,164.0,0.6369041816941223
2025,17,19289,ATL,LAR,3.0,46.5,140.0,-166.0,0.4003612281757977
2025,17,19290,CIN,ARI,-3.5,47.5,-192.0,160.0,0.6309403437815976
2025,17,19291,GB,BAL,1.5,46.5,105.0,-125.0,0.4675324675324675
2025,17,19292,LV,NYG,-2.5,42.5,-135.0,114.0,0.551441114716549
2025,17,19293,LAC,HOU,-3.5,43.5,-185.0,154.0,0.6224665518611737
2025,17,19294,CAR,SEA,1.5,43.5,105.0,-125.0,0.4675324675324675
