season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2025,13,19042,PHI,CHI,-7.0,43.0,-362.0,290.0,0.7534422030099264
2025,13,19051,DAL,KC,3.5,53.0,163.0,-193.0,0.36598008968385815
2025,13,19224,DET,GB,-3.0,48.0,-163.0,139.0,0.5969781019660727
2025,13,19225,BAL,CIN,-7.5,52.5,-401.0,319.0,0.7703088680949389
2025,13,19226,CAR,LAR,10.0,45.0,411.0,-551.0,0.18779153120772168
2025,13,19227,CLE,SF,5.0,35.0,205.0,-250.0,0.31460674157303364
2025,13,19228,IND,HOU,-3.0,44.5,-167.0,141.0,0.6011770505026364
2025,13,19229,MIA,NO,-5.5,41.0,-254.0,211.0,0.690543210308233
2025,13,19230,NYJ,ATL,3.0,38.5,139.0,-166.0,0.4013640341612095
2025,13,19231,TB,ARI,-4.0,45.0,-210.0,176.0,0.6515287769784173
2025,13,19232,TEN,JAX,6.0,42.5,228.0,-276.0,0.29345654345654343
2025,13,19233,SEA,MIN,-12.0,41.5,-804.0,547.0,0.851945993042772
2025,13,19234,LAC,LV,-9.5,40.5,-545.0,406.0,0.8104446468980515
2025,13,19235,PIT,BUF,3.0,44.5,146.0,-172.0,0.3912993439981586
2025,13,19236,WAS,DEN,6.0,43.0,238.0,-291.0,0.2844505230688647
2025,13,19237,NE,NYG,-7.0,46.5,-354.0,282.0,0.7486546936244657
