season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2025,2,19083,GB,WAS,-3.0,48.5,-178.0,151.0,0.6164353321007754
2025,2,19084,BAL,CLE,-12.5,46.5,-857.0,586.0,0.8600062609530107
2025,2,19085,CIN,JAX,-3.5,49.0,-189.0,159.0,0.6287780503782867
2025,2,19086,DAL,NYG,-5.5,44.5,-241.0,201.0,0.6802355566808264
2025,2,19087,DET,CHI,-6.5,46.5,-283.0,232.0,0.7104101137188483
2025,2,19088,MIA,NE,-2.5,42.5,-134.0,113.0,0.5494975164606677
2025,2,19089,NO,SF,3.0,40.5,136.0,-161.0,0.40720169745381923
2025,2,19090,NYJ,BUF,5.5,47.0,223.0,-273.0,0.29726089624558694
2025,2,19091,PIT,SEA,-3.5,40.5,-200.0,169.0,0.6420047732696897
2025,2,19092,TEN,LAR,5.5,41.5,205.0,-247.0,0.31535420548007453
2025,2,19093,ARI,CAR,-7.0,45.5,-334.0,271.0,0.7406074805455611
2025,2,19094,IND,DEN,1.5,43.0,105.0,-123.0,0.4693254761654214
2025,2,19095,KC,PHI,1.5,47.0,101.0,-120.0,0.47701647875108416
2025,2,19096,MIN,ATL,-3.0,44.5,-171.0,144.0,0.6062420086016507
2025,2,19097,HOU,TB,-2.5,42.5,-149.0,127.0,0.5759753418592375
2025,2,19098,LV,LAC,3.5,46.5,160.0,-189.0,0.3703229113275244
