season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2022,6,18179,CHI,WAS,1.0,38.5,101.0,-121.0,0.47607763727623276
2022,6,18180,ATL,SF,3.5,45.5,161.0,-194.0,0.3673438788514881
2022,6,18181,CLE,NE,-3.0,43.0,-150.0,124.0,0.5733788395904437
2022,6,18182,GB,NYJ,-7.5,45.0,-362.0,285.0,0.7510373443983401
2022,6,18183,IND,JAX,-1.5,40.5,-124.0,105.0,0.5315767461313258
2022,6,18184,MIA,MIN,3.5,45.0,147.0,-177.0,0.38785197216427
2022,6,18185,NO,CIN,3.0,43.0,140.0,-166.0,0.4003612281757977
2022,6,18186,NYG,BAL,5.5,46.0,200.0,-244.0,0.31970260223048325
2022,6,18187,PIT,TB,9.5,46.5,356.0,-462.0,0.2105878473575347
2022,6,18188,LAR,CAR,-10.0,41.0,-459.0,354.0,0.7884867151494971
2022,6,18189,SEA,ARI,2.5,50.5,116.0,-138.0,0.44396358752425014
2022,6,18190,KC,BUF,2.5,54.5,124.0,-148.0,0.42794036443953615
2022,6,18191,PHI,DAL,-7.0,42.5,-294.0,241.0,0.7178741747461583
2022,6,18192,LAC,DEN,-3.5,45.5,-200.0,165.0,0.6385542168674698
