season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2024,16,18893,GB,NO,-14.0,43.5,-1109.0,705.0,0.8807274736224221
2024,16,18894,DAL,TB,4.5,47.0,190.0,-229.0,0.33128587252039077
2024,16,18895,LV,JAX,-2.0,41.5,-135.0,114.0,0.551441114716549
2024,16,18896,MIA,SF,1.5,44.0,104.0,-123.0,0.4705435516542876
2024,16,18897,LAC,DEN,-3.0,41.5,-155.0,131.0,0.5840469782236358
2024,16,18898,SEA,MIN,2.5,43.0,118.0,-138.0,0.4416895553411031
2024,16,18899,ATL,NYG,-9.5,43.0,-491.0,378.0,0.7988413808126671
2024,16,18900,BUF,NE,-14.0,48.0,-994.0,672.0,0.8752235483046827
2024,16,18901,CAR,ARI,5.5,47.0,212.0,-255.0,0.3085346775595341
2024,16,18902,CHI,DET,6.5,47.5,267.0,-327.0,0.26243170322477555
2024,16,18903,IND,TEN,-4.0,42.5,-205.0,173.0,0.6472561151911178
2024,16,18904,NYJ,LAR,3.0,47.0,136.0,-161.0,0.40720169745381923
2024,16,18905,WAS,PHI,4.0,47.0,182.0,-218.0,0.3409237102791715
2024,16,18906,BAL,PIT,-7.0,44.0,-347.0,279.0,0.7463297259566548
2024,16,18907,KC,HOU,-3.0,42.5,-184.0,156.0,0.6238609874973512
2024,16,18908,CIN,CLE,-10.0,46.0,-537.0,405.0,0.8097854487361332
