season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2025,12,19210,HOU,BUF,4.5,44.0,201.0,-239.0,0.32029781082587705
2025,12,19211,BAL,NYJ,-14.0,44.5,-1248.0,747.0,0.8868990884804876
2025,12,19212,CHI,PIT,-2.5,46.5,-151.0,127.0,0.5772773969718915
2025,12,19213,CIN,NE,7.5,50.5,295.0,-372.0,0.24312351910992067
2025,12,19214,DET,NYG,-14.0,50.5,-1084.0,685.0,0.8778550353849011
2025,12,19215,GB,MIN,-6.5,41.5,-293.0,238.0,0.7159049835904405
2025,12,19216,KC,IND,-4.5,49.5,-220.0,184.0,0.6613039796782388
2025,12,19217,TEN,SEA,12.5,41.5,573.0,-842.0,0.14254024265130905
2025,12,19218,ARI,JAX,2.0,47.0,112.0,-132.0,0.45326664582682086
2025,12,19219,LV,CLE,-3.5,36.0,-170.0,145.0,0.6067006554989074
2025,12,19220,DAL,PHI,3.0,47.5,127.0,-154.0,0.4208224261903972
2025,12,19221,NO,ATL,-1.5,40.5,-123.0,102.0,0.5270012302210156
2025,12,19222,LAR,TB,-7.0,49.0,-365.0,290.0,0.7537728355837967
2025,12,19223,SF,CAR,-7.5,49.0,-392.0,310.0,0.7656250000000001
