season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2025,7,19049,JAX,LAR,3.0,44.5,143.0,-170.0,0.3952569169960474
2025,7,19157,CIN,PIT,5.5,44.5,203.0,-243.0,0.3178015176643905
2025,7,19158,CHI,NO,-3.5,43.5,-213.0,178.0,0.654197140773803
2025,7,19159,CLE,MIA,-2.5,34.5,-140.0,119.0,0.5609220636663008
2025,7,19160,KC,LV,-13.0,44.5,-826.0,572.0,0.8570263960770267
2025,7,19161,MIN,PHI,2.5,43.5,117.0,-139.0,0.44207683628359506
2025,7,19162,NYJ,CAR,-0.5,40.0,-110.0,-108.0,0.5021949078138718
2025,7,19163,TEN,NE,6.5,41.0,237.0,-291.0,0.2850539852880066
2025,7,19164,DEN,NYG,-8.5,40.5,-432.0,333.0,0.7785695258391049
2025,7,19165,LAC,IND,-2.5,48.5,-141.0,120.0,0.5627721335268505
2025,7,19166,ARI,GB,6.5,44.5,267.0,-333.0,0.2616140316957785
2025,7,19167,DAL,WAS,-1.5,55.0,-125.0,105.0,0.5324675324675325
2025,7,19168,SF,ATL,1.0,46.5,-106.0,-112.0,0.4934129632882487
2025,7,19169,DET,TB,-6.0,54.5,-275.0,225.0,0.7044334975369458
2025,7,19170,SEA,HOU,-3.0,41.5,-172.0,145.0,0.6077300259590424
