season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2024,14,18864,DAL,CIN,4.5,50.5,187.0,-228.0,0.33388981636060105
2024,14,18865,KC,LAC,-4.5,43.0,-231.0,194.0,0.6723226483457738
2024,14,18866,LAR,BUF,3.5,50.0,157.0,-187.0,0.3738975234174495
2024,14,18867,SF,CHI,-3.0,43.5,-168.0,142.0,0.6027039848197344
2024,14,18868,ARI,SEA,-3.0,45.5,-174.0,148.0,0.611633972105681
2024,14,18869,MIA,NYJ,-6.5,45.5,-295.0,242.0,0.7186409288410857
2024,14,18870,MIN,ATL,-6.0,46.5,-258.0,215.0,0.6942000512513881
2024,14,18871,NYG,NO,5.5,41.0,210.0,-250.0,0.31111111111111106
2024,14,18872,PHI,CAR,-14.0,44.5,-974.0,649.0,0.8716732423177198
2024,14,18873,PIT,CLE,-6.0,42.5,-276.0,229.0,0.7071742313323574
2024,14,18874,TB,LV,-6.5,47.0,-313.0,255.0,0.7290292950168947
2024,14,18875,TEN,JAX,-3.0,40.5,-168.0,142.0,0.6027039848197344
2024,14,18876,DET,GB,-3.0,53.0,-170.0,144.0,0.6057242990654206
