season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2022,17,18222,TEN,DAL,13.5,40.5,570.0,-805.0,0.14368500436611892
2022,17,18223,ATL,ARI,-6.5,40.5,-291.0,237.0,0.7149460147119934
2022,17,18224,DET,CHI,-4.5,52.5,-218.0,180.0,0.6574752261956054
2022,17,18225,KC,DEN,-12.5,46.0,-763.0,542.0,0.8502115783152187
2022,17,18226,NE,MIA,-3.0,41.5,-158.0,134.0,0.5889887210858344
2022,17,18227,NYG,IND,-5.5,38.5,-245.0,202.0,0.6819983408609089
2022,17,18228,PHI,NO,-4.5,42.0,-229.0,190.0,0.6687141274796093
2022,17,18229,TB,CAR,-3.5,40.5,-199.0,165.0,0.6381678465541235
2022,17,18230,WAS,CLE,-1.0,41.5,-122.0,103.0,0.5273176340331304
2022,17,18231,BAL,PIT,-0.5,35.5,-118.0,-102.0,0.5173641257162701
2022,17,18232,HOU,JAX,3.5,43.5,159.0,-190.0,0.37079657332821897
2022,17,18233,LV,SF,9.5,41.5,356.0,-459.0,0.21078113452285788
2022,17,18234,SEA,NYJ,2.0,43.5,104.0,-124.0,0.46964106004696404
2022,17,18235,GB,MIN,-3.0,47.5,-176.0,146.0,0.6106973595125254
2022,17,18236,LAC,LAR,-6.5,41.0,-275.0,225.0,0.7044334975369458
2022,17,18237,CIN,BUF,2.5,51.0,120.0,-142.0,0.43650793650793646
