season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2024,12,18835,LAC,BAL,3.0,51.0,135.0,-159.0,0.40938907768908556
2024,12,18836,LAR,PHI,3.0,48.5,138.0,-161.0,0.40516625787823285
2024,12,18837,GB,SF,-6.5,44.5,-287.0,236.0,0.7136133558298553
2024,12,18838,SEA,ARI,1.0,46.5,100.0,-119.0,0.47921225382932164
2024,12,18839,LV,DEN,5.5,41.5,206.0,-245.0,0.3151548369416278
2024,12,18840,CAR,KC,11.0,43.0,479.0,-659.0,0.16591578298477902
2024,12,18841,CHI,MIN,3.0,39.5,137.0,-163.0,0.40504535583927553
2024,12,18842,HOU,TEN,-8.0,40.5,-407.0,321.0,0.7716699617648516
2024,12,18843,IND,DET,7.0,50.5,286.0,-355.0,0.24927409193009367
2024,12,18844,MIA,NE,-7.5,45.5,-378.0,304.0,0.7616102776891158
2024,12,18845,NYG,TB,6.0,40.0,222.0,-272.0,0.29811514296704705
2024,12,18846,WAS,DAL,-10.5,44.5,-586.0,432.0,0.8196407538280329
2024,12,18847,CLE,PIT,3.5,36.5,176.0,-208.0,0.3491746780337384
