season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2024,18,18920,ARI,SF,-5.0,42.5,-226.0,189.0,0.6670547623424639
2024,18,18921,ATL,CAR,-8.0,48.5,-395.0,312.0,0.7667734640030155
2024,18,18922,BAL,CLE,-20.0,42.0,-2940.0,1237.0,0.9282135081397381
2024,18,18923,DAL,WAS,7.0,43.0,263.0,-322.0,0.2652653281872698
2024,18,18924,DEN,KC,-11.0,40.5,-602.0,447.0,0.8242777113048005
2024,18,18925,DET,MIN,-3.0,56.5,-159.0,136.0,0.5916372351160444
2024,18,18926,GB,CHI,-10.0,41.5,-460.0,359.0,0.7903720895410645
2024,18,18927,IND,JAX,-3.5,46.0,-190.0,160.0,0.6301020408163266
2024,18,18928,LAR,SEA,7.5,38.5,273.0,-343.0,0.25720075012047217
2024,18,18930,LV,LAC,7.0,41.5,258.0,-320.0,0.2682677567705672
2024,18,18931,NE,BUF,3.0,36.5,149.0,-176.0,0.38642473118279574
2024,18,18932,NYJ,MIA,-2.0,39.5,-135.0,114.0,0.551441114716549
2024,18,18933,PHI,NYG,-3.0,36.0,-164.0,138.0,0.5965276928719893
2024,18,18934,PIT,CIN,2.5,48.5,118.0,-138.0,0.4416895553411031
2024,18,18935,TB,NO,-15.0,44.5,-1203.0,748.0,0.8867393806217426
2024,18,18936,TEN,HOU,-2.5,36.5,-147.0,124.0,0.5713889081696397
