season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2023,18,18470,CIN,CLE,-7.5,37.0,-347.0,264.0,0.7386087200598801
2023,18,18471,DET,MIN,-3.5,47.5,-201.0,165.0,0.6389372038625323
2023,18,18472,GB,CHI,-2.5,46.0,-155.0,129.0,0.5819329453233871
2023,18,18473,TEN,JAX,3.5,41.5,152.0,-187.0,0.37850812407680945
2023,18,18474,IND,HOU,1.5,47.5,102.0,-124.0,0.47209576799865116
2023,18,18475,LV,DEN,-3.5,37.5,-173.0,140.0,0.6033129904097646
2023,18,18476,MIA,BUF,2.5,48.0,124.0,-149.0,0.4272770952021415
2023,18,18477,NE,NYJ,-2.0,28.5,-139.0,116.0,0.5567836213930717
2023,18,18478,NO,ATL,-3.5,41.5,-176.0,144.0,0.6087548196870038
2023,18,18479,NYG,PHI,4.5,43.0,189.0,-235.0,0.33032588867524526
2023,18,18480,ARI,SEA,2.5,48.0,126.0,-153.0,0.42252580246501226
2023,18,18481,LAC,KC,-3.5,35.0,-180.0,147.0,0.6135799061551201
2023,18,18482,SF,LAR,-5.5,40.0,-243.0,193.0,0.6748784348666812
2023,18,18483,WAS,DAL,13.0,47.5,573.0,-900.0,0.14170327334561428
2023,18,18484,CAR,TB,4.5,36.5,193.0,-242.0,0.3253858010008943
2023,18,18485,BAL,PIT,2.5,34.0,132.0,-160.0,0.41191381495564006
