season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2024,2,18685,PHI,ATL,-5.5,46.5,-247.0,205.0,0.6846457945199256
2024,2,18686,HOU,CHI,-6.5,45.5,-281.0,229.0,0.7081555584493179
2024,2,18687,DEN,PIT,2.5,36.5,124.0,-148.0,0.42794036443953615
2024,2,18688,KC,CIN,-6.5,47.5,-290.0,234.0,0.7129397909612838
2024,2,18689,ARI,LAR,0.0,47.5,-110.0,-110.0,0.5
2024,2,18690,BAL,LV,-8.5,42.5,-452.0,345.0,0.784660997113209
2024,2,18691,CAR,LAC,4.5,38.5,179.0,-215.0,0.34431874077717656
2024,2,18692,DAL,NO,-6.5,47.0,-289.0,233.0,0.7121439724131807
2024,2,18693,DET,TB,-7.5,52.0,-375.0,294.0,0.7567221510883484
2024,2,18694,GB,IND,2.5,41.5,117.0,-139.0,0.44207683628359506
2024,2,18695,JAX,CLE,-3.0,41.5,-171.0,142.0,0.6042755760637831
2024,2,18696,MIN,SF,4.0,46.5,176.0,-213.0,0.3474380605630051
2024,2,18697,NE,SEA,3.0,39.0,139.0,-167.0,0.4008226622431057
2024,2,18698,TEN,NYJ,3.5,41.0,161.0,-194.0,0.3673438788514881
2024,2,18699,WAS,NYG,-1.5,43.0,-124.0,103.0,0.5291347851677457
2024,2,18700,MIA,BUF,-2.5,49.0,-140.0,118.0,0.5597945707997065
