season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2023,7,18515,NO,JAX,-2.5,41.5,-144.0,118.0,0.562661313449957
2023,7,18516,CHI,LV,2.5,38.5,112.0,-137.0,0.44934020931290763
2023,7,18517,IND,CLE,3.5,40.0,151.0,-186.0,0.3798847063199001
2023,7,18518,NE,BUF,7.5,41.0,310.0,-399.0,0.2337346011522788
2023,7,18519,NYG,WAS,3.0,37.0,132.0,-160.0,0.41191381495564006
2023,7,18520,TB,ATL,-2.5,37.5,-153.0,125.0,0.5763917957304312
2023,7,18521,BAL,DET,-3.0,43.5,-166.0,137.0,0.5966152073033878
2023,7,18522,LAR,PIT,-3.5,43.5,-175.0,142.0,0.6062992125984251
2023,7,18523,SEA,ARI,-9.0,44.0,-448.0,342.0,0.783241566989431
2023,7,18524,DEN,GB,-1.5,44.0,-121.0,100.0,0.5226781857451405
2023,7,18525,KC,LAC,-5.5,48.0,-252.0,201.0,0.6830313726902711
2023,7,18526,PHI,MIA,-3.0,52.0,-161.0,132.0,0.5886654478976234
2023,7,18527,MIN,SF,6.5,44.0,250.0,-315.0,0.27347611202635913
