season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2022,7,18035,ARI,NO,-2.5,44.0,-143.0,121.0,0.5653184981128025
2022,7,18036,CIN,ATL,-6.5,47.5,-288.0,235.0,0.7131874630396215
2022,7,18037,DAL,DET,-7.0,49.0,-305.0,248.0,0.7238134206219313
2022,7,18038,TEN,IND,-2.5,43.0,-142.0,120.0,0.5634920634920635
2022,7,18039,WAS,GB,4.0,41.5,173.0,-209.0,0.3513080255124663
2022,7,18040,CAR,TB,13.0,39.0,512.0,-719.0,0.156918195613188
2022,7,18041,JAX,NYG,-3.0,43.5,-169.0,142.0,0.6032331337207587
2022,7,18042,BAL,CLE,-6.5,46.0,-283.0,233.0,0.7110284520028068
2022,7,18043,DEN,NYJ,2.0,37.0,108.0,-130.0,0.45963229416466833
2022,7,18044,LV,HOU,-7.0,46.0,-313.0,255.0,0.7290292950168947
2022,7,18045,LAC,SEA,-5.0,51.0,-225.0,186.0,0.6644295302013423
2022,7,18046,SF,KC,1.0,49.0,-102.0,-118.0,0.4826358742837298
2022,7,18047,MIA,PIT,-7.5,44.5,-323.0,260.0,0.7332576617480137
2022,7,18048,NE,CHI,-8.5,40.0,-406.0,320.0,0.7711649782923299
