season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2025,18,19295,ATL,NO,-5.5,,-230.0,190.0,0.6690070210631895
2025,18,19296,BUF,NYJ,-9.5,,-410.0,320.0,0.771505376344086
2025,18,19297,CHI,DET,1.5,,105.0,-125.0,0.4675324675324675
2025,18,19298,CIN,CLE,-8.5,43.5,-395.0,310.0,0.7659021045164341
2025,18,19299,DEN,LAC,-2.5,42.5,-142.0,120.0,0.5634920634920635
2025,18,19300,LV,KC,6.0,,205.0,-250.0,0.31460674157303364
2025,18,19301,LAR,ARI,-4.5,45.5,-218.0,180.0,0.6574752261956054
2025,18,19302,MIN,GB,1.5,44.5,105.0,-125.0,0.4675324675324675
2025,18,19303,NE,MIA,-2.5,,-135.0,114.0,0.551441114716549
2025,18,19304,NYG,DAL,1.5,,-105.0,-115.0,0.4891657638136511
2025,18,19305,PHI,WAS,-4.5,,-218.0,180.0,0.6574752261956054
2025,18,19306,PIT,BAL,4.5,,180.0,-218.0,0.34252477380439467
2025,18,19307,SF,SEA,-4.5,44.5,-218.0,180.0,0.6574752261956054
2025,18,19308,TB,CAR,-7.0,46.5,-325.0,260.0,0.7335423197492164
2025,18,19309,JAX,TEN,-4.5,43.5,-218.0,180.0,0.6574752261956054
2025,18,19310,HOU,IND,-4.5,,-218.0,180.0,0.6574752261956054
