season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2023,12,18337,NYJ,MIA,9.5,40.0,357.0,-481.0,0.20905522152297268
2023,12,18398,DET,GB,-8.5,47.0,-407.0,315.0,0.7691309396416293
2023,12,18399,DAL,WAS,-13.0,47.5,-749.0,518.0,0.8450113366266142
2023,12,18400,SEA,SF,7.0,43.0,257.0,-335.0,0.2667157178331647
2023,12,18401,ATL,NO,2.0,42.0,109.0,-133.0,0.4559954596160244
2023,12,18402,CIN,PIT,2.0,36.0,113.0,-136.0,0.44894232232536907
2023,12,18403,TEN,CAR,-3.5,35.5,-182.0,149.0,0.6164204684567045
2023,12,18404,IND,TB,-2.5,44.5,-151.0,122.0,0.5718331002012896
2023,12,18405,NYG,NE,4.0,35.5,174.0,-213.0,0.3490888001606031
2023,12,18406,HOU,JAX,1.0,48.0,-104.0,-118.0,0.4850248160191682
2023,12,18407,DEN,CLE,-2.0,37.5,-129.0,107.0,0.5383343749369998
2023,12,18408,ARI,LAR,3.0,45.0,126.0,-153.0,0.42252580246501226
2023,12,18409,LV,KC,9.0,42.5,356.0,-468.0,0.21020843202273803
2023,12,18410,PHI,BUF,-2.5,48.5,-149.0,123.0,0.5716276429198135
2023,12,18411,LAC,BAL,3.5,48.5,140.0,-173.0,0.3966870095902354
2023,12,18412,MIN,CHI,-3.0,43.5,-164.0,135.0,0.5934708962118879
