season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2025,6,19048,NYJ,DEN,7.0,43.5,289.0,-365.0,0.2467039817492108
2025,6,19143,NYG,PHI,7.5,40.5,317.0,-406.0,0.2301025002046366
2025,6,19144,BAL,LAR,7.0,43.5,267.0,-332.0,0.2617483822495819
2025,6,19145,CAR,DAL,3.0,46.5,136.0,-161.0,0.40720169745381923
2025,6,19146,IND,ARI,-8.0,46.5,-434.0,337.0,0.7802993524179415
2025,6,19147,JAX,SEA,1.0,47.5,-104.0,-115.0,0.48799650807507633
2025,6,19148,MIA,LAC,3.5,45.5,162.0,-191.0,0.3676935129261328
2025,6,19149,PIT,CLE,-6.5,38.0,-294.0,241.0,0.7178741747461583
2025,6,19150,TB,SF,-3.5,47.0,-186.0,157.0,0.6256642496269731
2025,6,19151,LV,TEN,-3.5,41.5,-195.0,165.0,0.6365876193409301
2025,6,19152,GB,CIN,-14.0,44.5,-1083.0,685.0,0.8778466733095498
2025,6,19153,NO,NE,3.5,46.0,154.0,-185.0,0.3775334481388264
2025,6,19154,KC,DET,-2.5,51.5,-148.0,125.0,0.5731497418244406
2025,6,19155,ATL,BUF,3.5,49.5,169.0,-201.0,0.3576138483289572
2025,6,19156,WAS,CHI,-5.5,49.0,-252.0,209.0,0.6886829164750415
