season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2022,11,18000,ARI,SF,10.0,43.0,346.0,-446.0,0.21537102194733274
2022,11,18075,GB,TEN,-3.5,40.5,-179.0,149.0,0.6150184211615681
2022,11,18076,ATL,CHI,-2.5,48.5,-137.0,115.0,0.5541341360173079
2022,11,18077,BUF,CLE,-8.0,50.0,-365.0,291.0,0.754247813334038
2022,11,18078,IND,PHI,6.5,45.5,235.0,-287.0,0.2869961808001779
2022,11,18079,NE,NYJ,-3.5,38.0,-180.0,150.0,0.6164383561643836
2022,11,18080,NO,LAR,-2.0,39.0,-137.0,116.0,0.5552803422652556
2022,11,18081,NYG,DET,-3.0,44.5,-166.0,139.0,0.5986359658387905
2022,11,18082,BAL,CAR,-12.5,41.0,-700.0,505.0,0.8411122144985105
2022,11,18083,HOU,WAS,3.0,41.0,137.0,-164.0,0.40448611877183305
2022,11,18084,DEN,LV,-3.0,41.5,-151.0,126.0,0.5761996420491
2022,11,18085,MIN,DAL,2.0,48.5,108.0,-129.0,0.46046810906458624
2022,11,18086,LAC,KC,5.5,52.5,194.0,-235.0,0.32654254800662835
2022,11,18087,PIT,CIN,3.5,39.5,157.0,-187.0,0.3738975234174495
