season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2022,3,18032,IND,KC,4.5,51.0,186.0,-224.0,0.33587659645048934
2022,3,18033,NE,BAL,2.5,45.0,120.0,-143.0,0.43579626972740315
2022,3,18034,TB,GB,-1.5,42.0,-123.0,103.0,0.5282320336795786
2022,3,18049,CLE,PIT,-4.5,38.0,-210.0,176.0,0.6515287769784173
2022,3,18050,CHI,HOU,-3.0,39.5,-170.0,142.0,0.6037569709421778
2022,3,18051,TEN,LV,2.0,45.5,109.0,-130.0,0.4584412995814232
2022,3,18052,MIA,BUF,4.5,54.0,173.0,-208.0,0.35166240409207156
2022,3,18053,MIN,DET,-6.5,51.5,-277.0,226.0,0.7054733519788753
2022,3,18054,NYJ,CIN,6.5,46.0,226.0,-277.0,0.29452664802112466
2022,3,18055,WAS,PHI,6.0,47.5,206.0,-252.0,0.31341263622765153
2022,3,18056,CAR,NO,2.0,41.0,110.0,-131.0,0.4564315352697095
2022,3,18058,LAC,JAX,-6.5,46.0,-267.0,219.0,0.6988668531996421
2022,3,18059,ARI,LAR,3.5,48.5,155.0,-184.0,0.3770578863515667
2022,3,18060,SEA,ATL,-1.0,43.5,-115.0,-104.0,0.5120034919249236
2022,3,18061,DEN,SF,1.5,45.0,102.0,-122.0,0.4739134147382802
2022,3,18062,NYG,DAL,-1.5,38.5,-121.0,102.0,0.5251600704739805
