season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2025,1,19039,PHI,DAL,-8.0,47.5,-439.0,347.0,0.784514638212471
2025,1,19054,LAC,KC,3.0,47.5,149.0,-175.0,0.38691523039043263
2025,1,19055,ATL,TB,0.5,47.5,-107.0,-111.0,0.49560960618167443
2025,1,19056,CLE,CIN,5.0,47.5,198.0,-237.0,0.32302589958399636
2025,1,19057,IND,MIA,-1.0,46.5,-117.0,-102.0,0.5163869952805453
2025,1,19058,JAX,CAR,-4.5,45.5,-225.0,189.0,0.6667521148423481
2025,1,19059,NE,LV,-2.5,44.0,-144.0,122.0,0.5671302866874822
2025,1,19060,NO,ARI,6.0,44.0,231.0,-283.0,0.29021087646715615
2025,1,19061,NYJ,PIT,3.0,38.0,141.0,-168.0,0.39828795624777075
2025,1,19062,WAS,NYG,-6.0,45.5,-280.0,231.0,0.7092133455769819
2025,1,19063,DEN,TEN,-9.5,42.5,-474.0,365.0,0.7933839674597747
2025,1,19064,SEA,SF,2.0,43.5,114.0,-134.0,0.4493432675320685
2025,1,19065,GB,DET,-1.0,48.0,-117.0,-103.0,0.5151837230488916
2025,1,19066,LAR,HOU,-3.0,43.0,-173.0,146.0,0.6092072489908099
2025,1,19067,BUF,BAL,1.5,51.0,104.0,-124.0,0.46964106004696404
2025,1,19068,CHI,MIN,0.5,43.5,-109.0,-109.0,0.5
