season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2024,8,18776,PIT,NYG,-6.0,37.5,-270.0,222.0,0.701468452477005
2024,8,18777,SF,DAL,-5.5,47.5,-241.0,201.0,0.6802355566808264
2024,8,18778,CIN,PHI,-2.5,47.5,-151.0,128.0,0.5783496841822336
2024,8,18779,DEN,CAR,-13.0,40.5,-751.0,530.0,0.8475538756426563
2024,8,18780,LV,KC,8.5,43.0,341.0,-434.0,0.21814260153435136
2024,8,18781,LAC,NO,-7.5,41.5,-353.0,284.0,0.7495189436666445
2024,8,18782,SEA,BUF,3.0,45.0,136.0,-161.0,0.40720169745381923
2024,8,18783,CLE,BAL,7.0,44.5,275.0,-337.0,0.2569454652359253
2024,8,18784,DET,TEN,-12.5,45.0,-723.0,516.0,0.8440307162837237
2024,8,18785,HOU,IND,-5.0,45.0,-233.0,194.0,0.6728944421524135
2024,8,18786,JAX,GB,3.5,49.0,154.0,-182.0,0.378889665179771
2024,8,18787,MIA,ARI,-4.5,46.5,-221.0,185.0,0.6624073197665247
2024,8,18788,NE,NYJ,7.0,41.0,271.0,-339.0,0.2587390743152844
2024,8,18789,TB,ATL,1.5,47.5,105.0,-124.0,0.46842325386867417
2024,8,18790,WAS,CHI,-1.5,46.5,-122.0,103.0,0.5273176340331304
2024,8,18791,LAR,MIN,2.5,47.5,126.0,-148.0,0.4257656915258893
