season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2024,17,18909,SF,DET,3.5,50.0,185.0,-221.0,0.33759268023347533
2024,17,18910,CLE,MIA,3.0,32.5,151.0,-178.0,0.38356466789922455
2024,17,18911,PHI,DAL,-7.5,37.5,-371.0,295.0,0.7567714116037079
2024,17,18912,BUF,NYJ,-10.5,44.5,-519.0,398.0,0.8067810789044892
2024,17,18913,JAX,TEN,-0.5,38.5,-106.0,-112.0,0.4934129632882487
2024,17,18914,MIN,GB,0.5,49.0,-110.0,-109.0,0.5010897994768962
2024,17,18915,NO,LV,1.5,37.5,106.0,-125.0,0.46632124352331605
2024,17,18916,TB,CAR,-10.0,47.5,-532.0,401.0,0.8083291885531281
2024,17,18917,CHI,SEA,4.0,42.0,181.0,-217.0,0.3420481888710252
2024,17,18918,HOU,BAL,6.5,47.5,252.0,-310.0,0.2731148414601652
2024,17,18919,PIT,KC,1.5,46.0,112.0,-131.0,0.4540808303192325
2024,17,18937,CIN,DEN,-3.0,50.5,-174.0,148.0,0.611633972105681
2024,17,18938,LAR,ARI,-6.5,48.0,-310.0,251.0,0.7263200053400974
2024,17,18939,NE,LAC,6.0,41.5,235.0,-285.0,0.2873670460906886
2024,17,18940,NYG,IND,7.5,40.5,304.0,-381.0,0.23809052389815072
2024,17,18941,WAS,ATL,-3.5,46.5,-192.0,162.0,0.632722881867579
