season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2025,3,19099,BUF,MIA,-12.0,50.5,-809.0,569.0,0.8561984177080022
2025,3,19100,CAR,ATL,4.5,44.0,190.0,-226.0,0.3321785204809456
2025,3,19101,CLE,GB,7.5,41.0,332.0,-427.0,0.22220910424853688
2025,3,19102,JAX,HOU,-1.5,43.0,-122.0,103.0,0.5273176340331304
2025,3,19103,MIN,CIN,-3.0,42.5,-172.0,146.0,0.6087006560018414
2025,3,19104,NE,PIT,0.5,44.5,-106.0,-112.0,0.4934129632882487
2025,3,19105,PHI,LAR,-3.5,45.5,-199.0,169.0,0.6416200213349953
2025,3,19106,TB,NYJ,-6.5,43.0,-308.0,251.0,0.7260053187202837
2025,3,19107,TEN,IND,6.0,42.5,210.0,-253.0,0.310384243383452
2025,3,19108,WAS,LV,-3.0,43.5,-154.0,131.0,0.5834290025256667
2025,3,19109,LAC,DEN,-2.5,45.5,-149.0,126.0,0.5748967118516747
2025,3,19110,SEA,NO,-7.0,41.5,-375.0,300.0,0.759493670886076
2025,3,19111,CHI,DAL,1.5,50.0,104.0,-123.0,0.4705435516542876
2025,3,19112,SF,ARI,-1.5,44.5,-123.0,103.0,0.5282320336795786
2025,3,19113,NYG,KC,6.0,44.5,248.0,-305.0,0.27618657937806873
2025,3,19114,BAL,DET,-4.5,53.5,-241.0,199.0,0.6787837112256144
