season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2023,2,18556,PHI,MIN,-6.0,49.0,-255.0,209.0,0.6894002362308063
2023,2,18557,ATL,GB,-3.0,40.0,-152.0,127.0,0.5779177274554469
2023,2,18558,BUF,LV,-7.5,47.0,-358.0,287.0,0.7515541427533009
2023,2,18559,CIN,BAL,-3.5,45.0,-173.0,145.0,0.6082370668006027
2023,2,18560,DET,SEA,-4.5,47.0,-219.0,182.0,0.6593990903072883
2023,2,18561,TEN,LAC,2.5,45.5,123.0,-146.0,0.4303859477238532
2023,2,18562,TB,CHI,-2.5,40.5,-135.0,114.0,0.551441114716549
2023,2,18563,JAX,KC,3.0,50.5,143.0,-171.0,0.394738758684981
2023,2,18564,HOU,IND,-0.5,39.5,-112.0,-107.0,0.5054504229528212
2023,2,18565,LAR,SF,7.0,45.0,270.0,-341.0,0.2590004111117637
2023,2,18566,ARI,NYG,4.5,39.5,182.0,-220.0,0.3402807316035729
2023,2,18567,DAL,NYJ,-8.5,38.5,-424.0,331.0,0.7771578266934304
2023,2,18568,DEN,WAS,-3.5,38.5,-195.0,163.0,0.6348331992325309
2023,2,18569,NE,MIA,2.0,46.5,111.0,-132.0,0.45443861161168997
2023,2,18570,CAR,NO,3.0,39.5,143.0,-171.0,0.394738758684981
2023,2,18571,PIT,CLE,2.5,38.5,118.0,-139.0,0.4409431386295709
