season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2024,9,18792,KC,TB,-8.5,45.5,-386.0,308.0,0.7641784092232444
2024,9,18793,PHI,JAX,-7.5,46.0,-353.0,282.0,0.7485372975253406
2024,9,18794,GB,DET,2.5,48.5,121.0,-142.0,0.43539275304954844
2024,9,18795,SEA,LAR,2.0,48.5,111.0,-131.0,0.4552531483415778
2024,9,18796,ARI,CHI,-1.5,44.5,-126.0,106.0,0.5345580360820495
2024,9,18797,ATL,DAL,-3.0,52.0,-176.0,148.0,0.6126207051426006
2024,9,18798,BAL,DEN,-9.0,46.5,-433.0,343.0,0.782554595930956
2024,9,18799,BUF,MIA,-6.0,49.0,-277.0,229.0,0.7073731109265483
2024,9,18800,CAR,NO,7.0,43.5,274.0,-339.0,0.2571974268539892
2024,9,18801,CIN,LV,-7.5,44.0,-382.0,306.0,0.7629026228282471
2024,9,18802,CLE,LAC,2.0,41.5,109.0,-128.0,0.4601226993865031
2024,9,18803,MIN,IND,-5.5,47.0,-264.0,219.0,0.6982158254294621
2024,9,18804,NYG,WAS,4.0,44.0,176.0,-210.0,0.3484712230215828
2024,9,18805,TEN,NE,-3.5,38.0,-175.0,148.0,0.61212976022567
2024,9,18806,NYJ,HOU,-2.5,43.0,-150.0,129.0,0.5787700084245998
