season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2025,11,19046,MIA,WAS,-2.5,47.0,-143.0,120.0,0.5642037302725968
2025,11,19196,NE,NYJ,-12.5,43.0,-829.0,562.0,0.8552278486141456
2025,11,19197,ATL,CAR,-4.5,41.5,-221.0,185.0,0.6624073197665247
2025,11,19198,BUF,TB,-6.5,45.5,-298.0,244.0,0.720332789926359
2025,11,19199,JAX,LAC,3.0,43.0,127.0,-150.0,0.42337002540220153
2025,11,19200,MIN,CHI,-3.0,48.0,-153.0,130.0,0.5817490494296578
2025,11,19201,NYG,GB,7.5,41.5,301.0,-381.0,0.23944524370149492
2025,11,19202,PIT,CIN,-5.5,48.5,-249.0,205.0,0.6851459244891515
2025,11,19203,TEN,HOU,5.5,37.0,214.0,-260.0,0.3060183611016661
2025,11,19204,ARI,SF,3.5,48.5,160.0,-190.0,0.3698979591836735
2025,11,19205,LAR,SEA,-3.5,48.5,-178.0,150.0,0.6154910096818811
2025,11,19206,CLE,BAL,7.5,38.0,340.0,-442.0,0.2179507801190285
2025,11,19207,DEN,KC,4.0,45.5,177.0,-210.0,0.34765055511943477
2025,11,19208,PHI,DET,-2.5,45.5,-144.0,122.0,0.5671302866874822
2025,11,19209,LV,DAL,3.5,48.5,165.0,-195.0,0.36341238065906994
