gamekey,date,seasontype,season,week,team,opponent,home_away,points_for,points_against,totalscore,stadium,scorequarter1,scorequarter2,scorequarter3,scorequarter4,scoreovertime,timeofpossessionminutes,timeofpossessionseconds,timeofpossession,firstdowns,firstdownsbyrushing,firstdownsbypassing,firstdownsbypenalty,offensiveplays,offensiveyards,offensiveyardsperplay,touchdowns,rushingattempts,rushingyards,rushingyardsperattempt,rushingtouchdowns,passingattempts,passingcompletions,passingyards,passingtouchdowns,passinginterceptions,passingyardsperattempt,passingyardspercompletion,completionpercentage,passerrating,thirddownattempts,thirddownconversions,thirddownpercentage,fourthdownattempts,fourthdownconversions,fourthdownpercentage,redzoneattempts,redzoneconversions,goaltogoattempts,goaltogoconversions,penalties,penaltyyards,fumbles,fumbleslost,timessacked,timessackedyards,quarterbackhits,tacklesforloss,punts,puntyards,puntaverage,giveaways,takeaways,turnoverdifferential,opponentscorequarter1,opponentscorequarter2,opponentscorequarter3,opponentscorequarter4,opponentscoreovertime,opponenttimeofpossessionminutes,opponenttimeofpossessionseconds,opponenttimeofpossession,opponentfirstdowns,opponentfirstdownsbyrushing,opponentfirstdownsbypassing,opponentfirstdownsbypenalty,opponentoffensiveplays,opponentoffensiveyards,opponentoffensiveyardsperplay,opponenttouchdowns,opponentrushingattempts,opponentrushingyards,opponentrushingyardsperattempt,opponentrushingtouchdowns,opponentpassingattempts,opponentpassingcompletions,opponentpassingyards,opponentpassingtouchdowns,opponentpassinginterceptions,opponentpassingyardsperattempt,opponentpassingyardspercompletion,opponentcompletionpercentage,opponentpasserrating,opponentthirddownattempts,opponentthirddownconversions,opponentthirddownpercentage,opponentfourthdownattempts,opponentfourthdownconversions,opponentfourthdownpercentage,opponentredzoneattempts,opponentredzoneconversions,opponentgoaltogoattempts,opponentgoaltogoconversions,opponentpenalties,opponentpenaltyyards,opponentfumbles,opponentfumbleslost,opponenttimessacked,opponenttimessackedyards,opponentquarterbackhits,opponenttacklesforloss,opponentpunts,opponentpuntyards,opponentpuntaverage,opponentgiveaways,opponenttakeaways,opponentturnoverdifferential,redzonepercentage,goaltogopercentage,opponentredzonepercentage,opponentgoaltogopercentage,extrapointkickingattempts,extrapointkickingconversions,extrapointshadblocked,extrapointpassingattempts,extrapointpassingconversions,extrapointrushingattempts,extrapointrushingconversions,fieldgoalattempts,fieldgoalsmade,opponentextrapointkickingattempts,opponentextrapointkickingconversions,opponentextrapointshadblocked,opponentextrapointpassingattempts,opponentextrapointpassingconversions,opponentextrapointrushingattempts,opponentextrapointrushingconversions,opponentfieldgoalattempts,opponentfieldgoalsmade,solotackles,assistedtackles,sacks,sackyards,passesdefended,fumblesforced,fumblesrecovered,opponentsolotackles,opponentassistedtackles,opponentsacks,opponentsackyards,opponentpassesdefended,opponentfumblesforced,opponentfumblesrecovered,dayofweek,teamgameid,teamid,opponentid,scoreid,point_diff,win,turnover_diff,third_down_pct,home,rolling_points_for_3,rolling_points_against_3,rolling_point_diff_3,rolling_yards_total_3,rolling_yards_allowed_3,rolling_turnover_diff_3,rolling_third_down_pct_3,rolling_win_rate_5,cumulative_points_for,cumulative_points_against,cumulative_wins,target_next_point_diff
202210101,2022-09-11T16:25:00,1,2022,1,KC,ARI,AWAY,44,21,65,State Farm Stadium,14,9,14,7,0,34,42,34:42,33,7,22,4,66,488,7.4,6,27,128,4.7,1,39,30,360,5,0,9.2,12.0,76.9,144.23,8,5,62.5,1,1,100.0,6,6,0,0,3,25,5,1,0,0,6,4,2,108,54.0,1,0,-1,0,7,0,14,0,25,18,25:18,18,6,12,0,63,282,4.5,3,22,103,4.7,1,38,24,179,2,0,4.7,7.5,63.2,91.89,12,3,25.0,4,3,75.0,3,3,0,0,5,49,3,0,3,26,6,3,5,255,51.0,0,1,1,100.0,0,100.0,0,6,5,0,0,0,0,0,1,1,1,1,0,4,1,0,0,0,0,40,10,3,26,7,1,0,45,18,0,0,2,3,1,Sunday,993003131,16,1,18018,23,1,-1,0.625,0,,,,,,,,,,,,3.0
202210216,2022-09-15T20:15:00,1,2022,2,KC,LAC,HOME,27,24,51,Arrowhead Stadium,0,7,7,13,0,26,23,26:23,15,2,11,2,54,319,5.9,3,18,93,5.2,0,35,24,226,2,0,6.5,9.4,68.6,105.18,12,4,33.3,0,0,0.0,3,1,0,0,6,54,0,0,1,9,8,4,6,333,55.5,0,1,1,3,7,7,7,0,33,37,33:37,21,5,15,1,74,401,5.4,3,24,75,3.1,0,48,33,326,3,1,6.8,9.9,68.8,99.83,16,5,31.2,4,4,100.0,5,3,0,0,3,25,0,0,2,8,5,2,6,243,40.5,1,0,-1,33.3,0,60.0,0,3,3,0,0,0,0,0,2,2,3,3,0,0,0,0,0,1,1,43,25,2,8,6,0,0,33,16,1,9,3,0,0,Thursday,993003142,16,29,17995,3,1,1,0.333,0,,,,,,,,,44.0,21.0,1.0,-3.0
202210314,2022-09-25T13:00:00,1,2022,3,KC,IND,AWAY,17,20,37,Lucas Oil Stadium,6,8,3,0,0,26,28,26:28,20,6,12,2,60,315,5.2,2,23,58,2.5,1,36,20,257,1,1,7.1,12.8,55.6,75.81,10,3,30.0,2,1,50.0,4,2,0,0,6,45,2,1,1,5,10,6,3,170,56.7,2,1,-1,7,3,3,7,0,33,32,33:32,19,5,12,2,69,259,3.8,2,27,82,3.0,0,37,27,177,2,0,4.8,6.6,73.0,100.84,15,6,40.0,3,1,33.3,3,2,0,0,4,34,2,1,5,45,5,4,3,154,51.3,1,2,1,50.0,0,66.7,0,1,0,0,2,1,0,0,2,1,2,2,0,0,0,0,0,2,2,41,39,5,45,1,2,1,36,15,1,5,6,0,1,Sunday,993003189,16,14,18032,-3,0,-1,0.3,0,,,,,,,,,71.0,45.0,2.0,10.0
202210433,2022-10-02T20:20:00,1,2022,4,KC,TB,AWAY,41,31,72,Raymond James Stadium,14,14,10,3,0,38,38,38:38,27,8,17,2,77,417,5.4,5,37,189,5.1,2,37,23,228,3,1,6.2,9.9,62.2,95.33,17,12,70.6,1,0,0.0,6,5,0,0,4,32,0,0,3,21,5,2,1,43,43.0,1,2,1,3,14,7,7,0,21,22,21:22,27,2,23,2,59,376,6.4,4,6,3,0.5,1,52,39,373,3,0,7.2,9.6,75.0,113.7,10,6,60.0,0,0,0.0,4,4,0,0,5,40,2,2,1,12,6,5,3,125,41.7,2,1,-1,83.3,0,100.0,0,5,5,0,0,0,0,0,2,2,4,4,0,0,0,0,0,1,1,36,14,1,12,4,2,2,45,29,3,21,4,0,0,Sunday,993003233,16,33,18005,10,1,1,0.706,0,29.3,21.7,7.7,374.0,314.0,-0.333,0.419,,88.0,65.0,2.0,1.0
202210516,2022-10-10T20:15:00,1,2022,5,KC,LV,HOME,30,29,59,Arrowhead Stadium,0,10,14,6,0,31,7,31:07,29,7,18,4,69,368,5.3,4,23,103,4.5,0,43,29,265,4,0,6.2,9.1,67.4,114.97,12,7,58.3,0,0,0.0,4,4,0,0,5,72,0,0,3,27,7,2,3,145,48.3,0,0,0,7,13,0,9,0,28,53,28:53,18,9,6,3,56,378,6.8,3,24,155,6.5,1,30,19,223,2,0,7.4,11.7,63.3,108.06,12,5,41.7,2,1,50.0,1,1,0,0,11,99,1,0,2,18,6,5,2,104,52.0,0,0,0,100.0,0,100.0,0,3,3,0,2,0,0,0,2,1,2,2,0,1,0,0,0,3,3,35,17,2,18,1,1,0,43,17,3,27,2,0,0,Monday,993003268,16,25,18178,1,1,0,0.583,0,28.3,25.0,3.3,350.3,345.3333333333333,0.333,0.446,,129.0,96.0,3.0,-4.0
202210616,2022-10-16T16:25:00,1,2022,6,KC,BUF,HOME,20,24,44,Arrowhead Stadium,0,10,7,3,0,28,32,28:32,23,4,16,3,61,387,6.3,2,18,68,3.8,0,40,25,319,2,2,8.0,12.8,62.5,83.23,11,4,36.4,1,1,100.0,2,1,0,0,5,58,1,0,3,19,4,6,3,173,57.7,2,1,-1,0,10,7,7,0,31,28,31:28,26,7,18,1,72,443,6.2,3,31,125,4.0,0,40,27,318,3,0,8.0,11.8,67.5,116.46,11,4,36.4,3,1,33.3,4,2,0,0,7,35,1,1,1,11,9,4,2,108,54.0,1,2,1,50.0,0,50.0,0,2,2,0,0,0,0,0,3,2,3,3,0,0,0,0,0,1,1,42,26,1,11,5,0,1,41,10,3,19,5,0,0,Sunday,993003292,16,4,18190,-4,0,-1,0.364,0,29.3,26.7,2.7,366.7,337.6666666666667,0.0,0.53,0.8,159.0,125.0,4.0,21.0
202210731,2022-10-23T16:25:00,1,2022,7,KC,SF,AWAY,44,23,67,Levi's Stadium,7,7,14,16,0,26,15,26:15,24,4,19,1,58,529,9.1,6,21,112,5.3,3,36,25,417,3,1,11.6,16.7,69.4,124.42,9,6,66.7,0,0,0.0,5,4,0,0,8,84,2,1,1,6,8,4,1,33,33.0,2,3,1,10,3,3,7,0,33,45,33:45,25,6,18,1,72,444,6.2,2,21,101,4.8,0,46,29,343,2,2,7.5,11.8,63.0,82.07,14,8,57.1,0,0,0.0,5,2,0,0,10,80,1,1,5,26,3,1,1,29,29.0,3,2,-1,80.0,0,40.0,0,6,6,0,0,0,0,0,1,0,2,2,0,0,0,0,0,3,3,45,28,5,26,8,1,1,35,15,1,6,4,0,1,Sunday,993003317,16,31,18046,21,1,1,0.667,0,30.3,28.0,2.3,390.7,399.0,0.0,0.551,0.6,179.0,149.0,4.0,3.0
202210916,2022-11-06T20:20:00,1,2022,9,KC,TEN,HOME,20,17,37,Arrowhead Stadium,3,6,0,8,3,41,28,41:28,29,5,23,1,91,499,5.5,2,19,77,4.1,1,68,43,422,1,1,6.2,9.8,63.2,79.41,19,8,42.1,2,2,100.0,4,2,0,0,10,69,0,0,4,24,4,4,6,283,47.2,1,0,-1,0,14,3,0,0,26,23,26:23,9,6,3,0,48,229,4.8,2,29,172,5.9,2,16,5,57,0,0,3.6,11.4,31.2,42.97,11,1,9.1,1,0,0.0,2,2,0,0,8,51,0,0,3,23,9,4,8,390,48.8,0,1,1,50.0,0,100.0,0,1,0,0,2,0,1,1,3,2,2,2,0,0,0,0,0,1,1,25,25,3,23,4,0,0,55,32,4,24,4,0,0,Sunday,993003378,16,34,18144,3,1,-1,0.421,0,31.3,25.3,6.0,428.0,421.6666666666667,0.0,0.538,0.6,223.0,172.0,5.0,10.0
202211016,2022-11-13T13:00:00,1,2022,10,KC,JAX,HOME,27,17,44,Arrowhead Stadium,7,13,7,0,0,28,21,28:21,26,7,17,2,62,486,7.8,4,27,155,5.7,0,35,26,331,4,1,9.5,12.7,74.3,129.58,10,7,70.0,1,1,100.0,5,4,0,0,0,0,3,2,0,0,6,7,2,91,45.5,3,0,-3,0,7,3,7,0,31,39,31:39,17,3,14,0,61,315,5.2,2,16,75,4.7,0,40,29,240,2,0,6.0,8.3,72.5,104.17,14,4,28.6,2,2,100.0,3,2,0,0,5,30,0,0,5,19,4,2,6,281,46.8,0,3,3,80.0,0,66.7,0,4,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,3,1,39,30,5,19,5,0,0,43,9,0,0,2,2,2,Sunday,993003396,16,15,18067,10,1,-3,0.7,0,28.0,21.3,6.7,471.7,372.0,-0.333,0.484,0.8,243.0,189.0,6.0,3.0
202211129,2022-11-20T20:20:00,1,2022,11,KC,LAC,AWAY,30,27,57,SoFi Stadium,6,7,3,14,0,27,41,27:41,23,7,15,1,62,485,7.8,3,27,163,6.0,0,34,20,322,3,0,9.5,16.1,58.8,119.98,10,5,50.0,0,0,0.0,4,2,0,0,4,54,2,1,1,7,10,9,2,92,46.0,1,2,1,10,10,0,7,0,32,19,32:19,22,9,12,1,65,365,5.6,3,30,115,3.8,1,30,23,250,2,1,8.3,10.9,76.7,109.03,14,8,57.1,0,0,0.0,3,2,0,0,4,25,1,1,5,30,6,2,3,147,49.0,2,1,-1,50.0,0,66.7,0,3,3,0,0,0,0,0,3,3,3,3,0,0,0,0,0,2,2,51,20,5,30,5,1,1,39,16,1,7,1,2,1,Sunday,993003433,16,29,18086,3,1,1,0.5,0,30.3,19.0,11.3,504.7,329.3333333333333,-1.0,0.596,0.8,270.0,206.0,7.0,16.0
