gamekey,date,seasontype,season,week,team,opponent,home_away,points_for,points_against,totalscore,stadium,scorequarter1,scorequarter2,scorequarter3,scorequarter4,scoreovertime,timeofpossessionminutes,timeofpossessionseconds,timeofpossession,firstdowns,firstdownsbyrushing,firstdownsbypassing,firstdownsbypenalty,offensiveplays,offensiveyards,offensiveyardsperplay,touchdowns,rushingattempts,rushingyards,rushingyardsperattempt,rushingtouchdowns,passingattempts,passingcompletions,passingyards,passingtouchdowns,passinginterceptions,passingyardsperattempt,passingyardspercompletion,completionpercentage,passerrating,thirddownattempts,thirddownconversions,thirddownpercentage,fourthdownattempts,fourthdownconversions,fourthdownpercentage,redzoneattempts,redzoneconversions,goaltogoattempts,goaltogoconversions,penalties,penaltyyards,fumbles,fumbleslost,timessacked,timessackedyards,quarterbackhits,tacklesforloss,punts,puntyards,puntaverage,giveaways,takeaways,turnoverdifferential,opponentscorequarter1,opponentscorequarter2,opponentscorequarter3,opponentscorequarter4,opponentscoreovertime,opponenttimeofpossessionminutes,opponenttimeofpossessionseconds,opponenttimeofpossession,opponentfirstdowns,opponentfirstdownsbyrushing,opponentfirstdownsbypassing,opponentfirstdownsbypenalty,opponentoffensiveplays,opponentoffensiveyards,opponentoffensiveyardsperplay,opponenttouchdowns,opponentrushingattempts,opponentrushingyards,opponentrushingyardsperattempt,opponentrushingtouchdowns,opponentpassingattempts,opponentpassingcompletions,opponentpassingyards,opponentpassingtouchdowns,opponentpassinginterceptions,opponentpassingyardsperattempt,opponentpassingyardspercompletion,opponentcompletionpercentage,opponentpasserrating,opponentthirddownattempts,opponentthirddownconversions,opponentthirddownpercentage,opponentfourthdownattempts,opponentfourthdownconversions,opponentfourthdownpercentage,opponentredzoneattempts,opponentredzoneconversions,opponentgoaltogoattempts,opponentgoaltogoconversions,opponentpenalties,opponentpenaltyyards,opponentfumbles,opponentfumbleslost,opponenttimessacked,opponenttimessackedyards,opponentquarterbackhits,opponenttacklesforloss,opponentpunts,opponentpuntyards,opponentpuntaverage,opponentgiveaways,opponenttakeaways,opponentturnoverdifferential,redzonepercentage,goaltogopercentage,opponentredzonepercentage,opponentgoaltogopercentage,extrapointkickingattempts,extrapointkickingconversions,extrapointshadblocked,extrapointpassingattempts,extrapointpassingconversions,extrapointrushingattempts,extrapointrushingconversions,fieldgoalattempts,fieldgoalsmade,opponentextrapointkickingattempts,opponentextrapointkickingconversions,opponentextrapointshadblocked,opponentextrapointpassingattempts,opponentextrapointpassingconversions,opponentextrapointrushingattempts,opponentextrapointrushingconversions,opponentfieldgoalattempts,opponentfieldgoalsmade,solotackles,assistedtackles,sacks,sackyards,passesdefended,fumblesforced,fumblesrecovered,opponentsolotackles,opponentassistedtackles,opponentsacks,opponentsackyards,opponentpassesdefended,opponentfumblesforced,opponentfumblesrecovered,dayofweek,teamgameid,teamid,opponentid,scoreid,point_diff,win,turnover_diff,third_down_pct,home,rolling_points_for_3,rolling_points_against_3,rolling_point_diff_3,rolling_yards_total_3,rolling_yards_allowed_3,rolling_turnover_diff_3,rolling_third_down_pct_3,rolling_win_rate_5,cumulative_points_for,cumulative_points_against,cumulative_wins,target_next_point_diff
202210129,2022-09-11T16:25:00,1,2022,1,LAC,LV,HOME,24,19,43,SoFi Stadium,3,14,7,0,0,32,32,32:32,18,5,12,1,65,355,5.5,3,31,76,2.5,0,34,26,279,3,0,8.2,10.7,76.5,129.41,14,6,42.9,1,0,0.0,3,2,0,0,5,21,1,0,0,0,9,5,4,196,49.0,0,3,3,3,0,10,6,0,27,28,27:28,18,1,17,0,56,320,5.7,2,13,64,4.9,0,37,22,256,2,3,6.9,11.6,59.5,64.7,11,5,45.5,2,1,50.0,3,2,0,0,3,11,3,0,6,39,3,5,2,106,53.0,3,0,-3,66.7,0,66.7,0,3,3,0,0,0,0,0,2,1,1,1,0,2,0,0,0,2,2,37,12,6,39,6,3,0,50,21,0,0,1,1,0,Sunday,993003134,29,25,18019,5,1,3,0.429,0,,,,,,,,,,,,-3.0
202210216,2022-09-15T20:15:00,1,2022,2,LAC,KC,AWAY,24,27,51,Arrowhead Stadium,3,7,7,7,0,33,37,33:37,21,5,15,1,74,401,5.4,3,24,75,3.1,0,48,33,326,3,1,6.8,9.9,68.8,99.83,16,5,31.2,4,4,100.0,5,3,0,0,3,25,0,0,2,8,5,2,6,243,40.5,1,0,-1,0,7,7,13,0,26,23,26:23,15,2,11,2,54,319,5.9,3,18,93,5.2,0,35,24,226,2,0,6.5,9.4,68.6,105.18,12,4,33.3,0,0,0.0,3,1,0,0,6,54,0,0,1,9,8,4,6,333,55.5,0,1,1,60.0,0,33.3,0,3,3,0,0,0,0,0,1,1,3,3,0,0,0,0,0,2,2,33,16,1,9,3,0,0,43,25,2,8,6,0,0,Thursday,993003141,29,16,17995,-3,0,-1,0.312,0,,,,,,,,,24.0,19.0,1.0,-28.0
202210329,2022-09-25T16:05:00,1,2022,3,LAC,JAX,HOME,10,38,48,SoFi Stadium,0,7,3,0,0,21,33,21:33,16,2,13,1,58,312,5.4,1,12,26,2.2,0,45,25,286,1,1,6.4,11.4,55.6,73.01,13,5,38.5,2,0,0.0,3,1,0,0,7,54,1,1,1,11,2,6,4,175,43.8,2,0,-2,0,16,15,7,0,38,27,38:27,25,8,16,1,75,413,5.5,4,36,151,4.2,1,39,28,262,3,0,6.7,9.4,71.8,115.54,15,8,53.3,3,2,66.7,6,3,0,0,2,10,0,0,0,0,6,3,1,56,56.0,0,2,2,33.3,0,50.0,0,1,1,0,0,0,0,0,1,1,3,3,0,2,1,0,0,3,3,50,23,0,0,4,0,0,35,11,1,11,9,1,1,Sunday,993003194,29,15,18058,-28,0,-2,0.385,0,,,,,,,,,48.0,46.0,1.0,10.0
202210413,2022-10-02T13:00:00,1,2022,4,LAC,HOU,AWAY,34,24,58,NRG Stadium,7,20,0,7,0,31,39,31:39,22,5,15,2,67,419,6.3,4,27,81,3.0,2,39,27,338,2,0,8.7,12.5,69.2,112.98,16,8,50.0,2,1,50.0,5,3,0,0,6,61,2,1,1,2,10,6,4,185,46.2,1,2,1,0,7,7,10,0,28,21,28:21,16,2,11,3,53,346,6.5,3,14,131,9.4,1,35,26,215,2,2,6.1,8.3,74.3,84.82,12,4,33.3,2,0,0.0,3,2,0,0,9,67,1,0,4,31,2,6,3,156,52.0,2,1,-1,60.0,0,66.7,0,4,4,0,0,0,0,0,2,2,3,3,0,0,0,0,0,2,1,34,20,4,31,5,1,0,40,24,1,2,2,1,1,Sunday,993003221,29,13,18270,10,1,1,0.5,0,19.3,28.0,-8.7,356.0,350.6666666666667,0.0,0.375,,58.0,84.0,1.0,2.0
202210508,2022-10-09T13:00:00,1,2022,5,LAC,CLE,AWAY,30,28,58,FirstEnergy Stadium,3,14,10,3,0,29,58,29:58,26,9,13,4,69,465,6.7,3,34,238,7.0,2,34,22,227,1,0,6.7,10.3,64.7,93.63,10,3,30.0,2,0,0.0,5,2,0,0,4,17,0,0,1,1,3,3,1,37,37.0,0,1,1,14,7,7,0,0,30,2,30:02,27,11,15,1,65,443,6.8,4,31,213,6.9,3,34,21,230,1,1,6.8,11.0,61.8,79.29,10,4,40.0,1,0,0.0,4,3,0,0,6,65,0,0,0,0,2,2,2,119,59.5,1,0,-1,40.0,0,75.0,0,3,3,0,0,0,0,0,3,3,4,4,0,0,0,0,0,2,0,42,21,0,0,2,0,0,46,21,1,1,4,0,0,Sunday,993003241,29,8,18166,2,1,1,0.3,0,22.7,29.7,-7.0,377.3,359.3333333333333,-0.667,0.399,,92.0,108.0,2.0,3.0
202210629,2022-10-17T20:15:00,1,2022,6,LAC,DEN,HOME,19,16,35,SoFi Stadium,0,10,3,3,3,38,49,38:49,24,7,10,7,83,297,3.6,1,24,73,3.0,1,57,37,224,0,1,3.9,6.1,64.9,65.24,22,11,50.0,3,1,33.3,4,1,0,0,9,89,0,0,2,14,6,7,4,176,44.0,1,1,0,10,3,0,3,0,28,33,28:33,13,3,8,2,55,258,4.7,1,23,98,4.3,0,28,15,160,1,0,5.7,10.7,53.6,82.44,14,4,28.6,0,0,0.0,1,0,0,0,10,151,3,1,4,28,8,6,7,323,46.1,1,1,0,25.0,0,0.0,0,1,1,0,0,0,0,0,4,4,1,1,0,0,0,0,0,3,3,37,16,4,28,3,1,1,57,22,2,14,9,0,0,Monday,993003296,29,10,18192,3,1,0,0.5,0,24.7,30.0,-5.3,398.7,400.6666666666667,0.0,0.395,0.6,122.0,136.0,3.0,-14.0
202210729,2022-10-23T16:25:00,1,2022,7,LAC,SEA,HOME,23,37,60,SoFi Stadium,0,14,0,9,0,26,3,26:03,21,3,17,1,69,329,4.8,3,15,53,3.5,1,51,33,276,2,1,5.4,8.4,64.7,83.46,15,5,33.3,3,1,33.3,3,3,0,0,7,70,2,1,3,17,4,6,5,228,45.6,2,2,0,17,7,3,10,0,33,57,33:57,24,10,10,4,63,404,6.4,4,34,213,6.3,2,27,20,191,2,1,7.1,9.6,74.1,102.55,9,5,55.6,0,0,0.0,4,2,0,0,7,68,1,1,2,19,8,4,1,46,46.0,2,2,0,100.0,0,50.0,0,3,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,3,49,13,2,19,5,0,1,46,10,3,17,9,2,1,Sunday,993003320,29,30,18045,-14,0,0,0.333,0,27.7,22.7,5.0,393.7,349.0,0.667,0.433,0.6,141.0,152.0,4.0,3.0
202210902,2022-11-06T13:00:00,1,2022,9,LAC,ATL,AWAY,20,17,37,Mercedes-Benz Stadium,0,14,0,6,0,28,11,28:11,19,3,16,0,67,336,5.0,2,24,91,3.8,1,43,30,245,1,1,5.7,8.2,69.8,82.03,16,8,50.0,1,1,100.0,4,2,0,0,5,45,1,1,0,0,3,4,4,168,42.0,2,2,0,10,0,7,0,0,31,49,31:49,19,12,7,0,60,315,5.2,2,35,201,5.7,2,23,12,114,0,0,5.0,9.5,52.2,66.21,11,5,45.5,0,0,0.0,4,2,0,0,2,15,2,2,2,15,2,3,4,204,51.0,2,2,0,50.0,0,50.0,0,2,2,0,0,0,0,0,2,2,2,2,0,0,0,0,0,2,1,40,22,2,15,1,1,2,40,37,0,0,5,1,1,Sunday,993003357,29,2,18134,3,1,0,0.5,0,24.0,27.0,-3.0,363.7,368.3333333333333,0.333,0.378,0.6,164.0,189.0,4.0,-6.0
202211031,2022-11-13T20:20:00,1,2022,10,LAC,SF,AWAY,16,22,38,Levi's Stadium,7,9,0,0,0,23,1,23:01,12,3,7,2,56,238,4.2,1,16,51,3.2,0,37,21,187,1,1,5.1,8.9,56.8,68.19,16,6,37.5,1,0,0.0,1,0,0,0,1,5,1,0,3,9,1,6,5,200,40.0,1,1,0,3,7,3,9,0,36,59,36:59,22,12,10,0,70,387,5.5,2,41,157,3.8,2,28,19,230,0,0,8.2,12.1,67.9,92.86,17,9,52.9,1,1,100.0,5,2,0,0,5,52,1,1,1,10,9,5,4,132,33.0,1,1,0,0.0,0,40.0,0,1,1,0,0,0,0,0,3,3,2,1,0,0,0,0,0,3,3,42,40,1,10,0,1,1,33,18,3,9,7,1,0,Sunday,993003405,29,31,18073,-6,0,0,0.375,0,20.7,23.3,-2.7,320.7,325.6666666666667,0.0,0.444,0.8,184.0,206.0,5.0,-3.0
202211129,2022-11-20T20:20:00,1,2022,11,LAC,KC,HOME,27,30,57,SoFi Stadium,10,10,0,7,0,32,19,32:19,22,9,12,1,65,365,5.6,3,30,115,3.8,1,30,23,250,2,1,8.3,10.9,76.7,109.03,14,8,57.1,0,0,0.0,3,2,0,0,4,25,1,1,5,30,6,2,3,147,49.0,2,1,-1,6,7,3,14,0,27,41,27:41,23,7,15,1,62,485,7.8,3,27,163,6.0,0,34,20,322,3,0,9.5,16.1,58.8,119.98,10,5,50.0,0,0,0.0,4,2,0,0,4,54,2,1,1,7,10,9,2,92,46.0,1,2,1,66.7,0,50.0,0,3,3,0,0,0,0,0,2,2,3,3,0,0,0,0,0,3,3,39,16,1,7,1,2,1,51,20,5,30,5,1,1,Sunday,993003434,29,16,18086,-3,0,-1,0.571,0,19.7,25.3,-5.7,301.0,368.6666666666667,0.0,0.403,0.6,200.0,228.0,5.0,1.0
