gamekey,date,seasontype,season,week,team,opponent,home_away,points_for,points_against,totalscore,stadium,scorequarter1,scorequarter2,scorequarter3,scorequarter4,scoreovertime,timeofpossessionminutes,timeofpossessionseconds,timeofpossession,firstdowns,firstdownsbyrushing,firstdownsbypassing,firstdownsbypenalty,offensiveplays,offensiveyards,offensiveyardsperplay,touchdowns,rushingattempts,rushingyards,rushingyardsperattempt,rushingtouchdowns,passingattempts,passingcompletions,passingyards,passingtouchdowns,passinginterceptions,passingyardsperattempt,passingyardspercompletion,completionpercentage,passerrating,thirddownattempts,thirddownconversions,thirddownpercentage,fourthdownattempts,fourthdownconversions,fourthdownpercentage,redzoneattempts,redzoneconversions,goaltogoattempts,goaltogoconversions,penalties,penaltyyards,fumbles,fumbleslost,timessacked,timessackedyards,quarterbackhits,tacklesforloss,punts,puntyards,puntaverage,giveaways,takeaways,turnoverdifferential,opponentscorequarter1,opponentscorequarter2,opponentscorequarter3,opponentscorequarter4,opponentscoreovertime,opponenttimeofpossessionminutes,opponenttimeofpossessionseconds,opponenttimeofpossession,opponentfirstdowns,opponentfirstdownsbyrushing,opponentfirstdownsbypassing,opponentfirstdownsbypenalty,opponentoffensiveplays,opponentoffensiveyards,opponentoffensiveyardsperplay,opponenttouchdowns,opponentrushingattempts,opponentrushingyards,opponentrushingyardsperattempt,opponentrushingtouchdowns,opponentpassingattempts,opponentpassingcompletions,opponentpassingyards,opponentpassingtouchdowns,opponentpassinginterceptions,opponentpassingyardsperattempt,opponentpassingyardspercompletion,opponentcompletionpercentage,opponentpasserrating,opponentthirddownattempts,opponentthirddownconversions,opponentthirddownpercentage,opponentfourthdownattempts,opponentfourthdownconversions,opponentfourthdownpercentage,opponentredzoneattempts,opponentredzoneconversions,opponentgoaltogoattempts,opponentgoaltogoconversions,opponentpenalties,opponentpenaltyyards,opponentfumbles,opponentfumbleslost,opponenttimessacked,opponenttimessackedyards,opponentquarterbackhits,opponenttacklesforloss,opponentpunts,opponentpuntyards,opponentpuntaverage,opponentgiveaways,opponenttakeaways,opponentturnoverdifferential,redzonepercentage,goaltogopercentage,opponentredzonepercentage,opponentgoaltogopercentage,extrapointkickingattempts,extrapointkickingconversions,extrapointshadblocked,extrapointpassingattempts,extrapointpassingconversions,extrapointrushingattempts,extrapointrushingconversions,fieldgoalattempts,fieldgoalsmade,opponentextrapointkickingattempts,opponentextrapointkickingconversions,opponentextrapointshadblocked,opponentextrapointpassingattempts,opponentextrapointpassingconversions,opponentextrapointrushingattempts,opponentextrapointrushingconversions,opponentfieldgoalattempts,opponentfieldgoalsmade,solotackles,assistedtackles,sacks,sackyards,passesdefended,fumblesforced,fumblesrecovered,opponentsolotackles,opponentassistedtackles,opponentsacks,opponentsackyards,opponentpassesdefended,opponentfumblesforced,opponentfumblesrecovered,dayofweek,teamgameid,teamid,opponentid,scoreid,point_diff,win,turnover_diff,third_down_pct,home,rolling_points_for_3,rolling_points_against_3,rolling_point_diff_3,rolling_yards_total_3,rolling_yards_allowed_3,rolling_turnover_diff_3,rolling_third_down_pct_3,rolling_win_rate_5,cumulative_points_for,cumulative_points_against,cumulative_wins,target_next_point_diff
202210106,2022-09-11T13:00:00,1,2022,1,SF,CHI,AWAY,10,19,29,Soldier Field,0,7,3,0,0,33,28,33:28,17,11,5,1,67,331,4.9,1,37,176,4.8,1,28,13,155,0,1,5.5,11.9,46.4,48.96,17,8,47.1,2,0,0.0,3,1,0,0,12,99,2,1,2,9,3,6,4,161,40.2,2,1,-1,0,0,7,12,0,26,32,26:32,15,6,4,5,56,204,3.6,3,37,99,2.7,1,17,8,105,2,1,6.2,13.1,47.1,81.74,14,5,35.7,0,0,0.0,2,2,0,0,3,24,0,0,2,16,4,4,6,277,46.2,1,2,1,33.3,0,100.0,0,1,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,34,14,2,16,2,0,0,47,12,2,9,3,1,1,Sunday,993003125,31,6,18008,-9,0,-1,0.471,0,,,,,,,,,,,,20.0
202210231,2022-09-18T16:05:00,1,2022,2,SF,SEA,HOME,27,7,34,Levi's Stadium,6,14,0,7,0,38,20,38:20,25,11,8,6,70,373,5.3,3,45,189,4.2,2,24,15,184,1,0,7.7,12.3,62.5,100.0,15,6,40.0,3,2,66.7,5,2,0,0,1,26,2,0,1,0,9,7,3,132,44.0,0,3,3,0,0,7,0,0,21,40,21:40,14,3,10,1,47,216,4.6,1,14,36,2.6,0,31,24,180,0,2,5.8,7.5,77.4,63.91,7,2,28.6,0,0,0.0,1,0,0,0,10,106,1,1,2,17,4,7,5,249,49.8,3,0,-3,40.0,0,0.0,0,3,3,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,33,14,2,17,5,0,1,52,21,1,0,2,0,0,Sunday,993003160,31,30,18028,20,1,3,0.4,0,,,,,,,,,10.0,19.0,0.0,-1.0
202210310,2022-09-25T20:20:00,1,2022,3,SF,DEN,AWAY,10,11,21,Empower Field at Mile High,7,0,0,3,0,25,31,25:31,13,3,9,1,52,267,5.1,1,19,88,4.6,0,29,18,179,1,1,6.2,9.9,62.1,76.65,10,1,10.0,0,0,0.0,1,1,0,0,7,40,3,2,4,32,9,7,7,362,51.7,3,0,-3,0,3,2,6,0,34,29,34:29,14,5,8,1,70,261,3.7,1,33,101,3.1,1,33,20,160,0,0,4.8,8.0,60.6,72.79,19,6,31.6,0,0,0.0,1,1,0,0,5,30,2,0,4,24,6,5,10,476,47.6,0,3,3,100.0,0,100.0,0,1,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,2,1,41,34,4,24,5,2,0,29,23,4,32,6,1,2,Sunday,993003201,31,10,18061,-1,0,-3,0.1,0,,,,,,,,,37.0,26.0,1.0,15.0
202210431,2022-10-03T20:15:00,1,2022,4,SF,LAR,HOME,24,9,33,Levi's Stadium,7,7,0,10,0,25,26,25:26,13,4,9,0,49,327,6.7,3,22,88,4.0,1,27,16,239,1,0,8.9,14.9,59.3,100.69,12,5,41.7,1,0,0.0,1,0,0,0,4,25,1,0,0,0,11,9,4,158,39.5,0,2,2,3,3,3,0,0,34,34,34:34,21,3,16,2,73,257,3.5,0,18,57,3.2,0,48,32,200,0,1,4.2,6.2,66.7,66.32,15,5,33.3,2,2,100.0,3,0,0,0,1,5,1,1,7,54,1,3,4,229,57.2,2,0,-2,0.0,0,0.0,0,3,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,3,48,16,7,54,5,1,1,29,21,0,0,3,1,0,Monday,993003236,31,32,18274,15,1,2,0.417,0,15.7,12.3,3.3,323.7,227.0,-0.333,0.324,,47.0,37.0,1.0,22.0
202210505,2022-10-09T16:05:00,1,2022,5,SF,CAR,AWAY,37,15,52,Bank of America Stadium,7,10,7,13,0,30,18,30:18,22,9,12,1,61,397,6.5,5,29,153,5.3,2,30,18,244,2,0,8.1,13.6,60.0,108.19,12,7,58.3,0,0,0.0,4,4,0,0,9,50,2,1,2,9,11,7,2,75,37.5,1,1,0,0,3,9,3,0,29,42,29:42,15,4,10,1,65,308,4.7,1,17,64,3.8,1,42,25,244,0,1,5.8,9.8,59.5,65.97,15,3,20.0,5,3,60.0,3,1,0,0,5,33,2,0,6,31,5,6,3,154,51.3,1,1,0,100.0,0,33.3,0,5,4,0,0,0,0,0,2,1,0,0,0,1,0,0,0,4,3,36,30,6,31,8,1,0,34,21,2,9,5,1,1,Sunday,993003259,31,5,18174,22,1,0,0.583,0,20.3,9.0,11.3,322.3,244.66666666666666,0.667,0.306,,71.0,46.0,2.0,-14.0
202210602,2022-10-16T13:00:00,1,2022,6,SF,ATL,AWAY,14,28,42,Mercedes-Benz Stadium,0,14,0,0,0,26,35,26:35,21,4,15,2,57,346,6.1,2,16,50,3.1,0,41,29,296,2,2,7.2,10.2,70.7,87.04,8,3,37.5,1,0,0.0,3,2,0,0,5,30,1,1,0,0,2,3,3,158,52.7,3,0,-3,14,7,7,0,0,33,25,33:25,18,10,7,1,56,289,5.2,4,40,168,4.2,1,14,13,121,2,0,8.6,9.3,92.9,142.26,14,9,64.3,0,0,0.0,3,3,0,0,5,40,1,0,2,8,4,2,5,215,43.0,0,3,3,66.7,0,100.0,0,2,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,49,26,2,8,0,1,0,33,28,0,0,8,1,1,Sunday,993003279,31,2,18180,-14,0,-3,0.375,0,23.7,11.7,12.0,330.3,275.3333333333333,-0.333,0.367,0.6,108.0,61.0,3.0,-21.0
202210731,2022-10-23T16:25:00,1,2022,7,SF,KC,HOME,23,44,67,Levi's Stadium,10,3,3,7,0,33,45,33:45,25,6,18,1,72,444,6.2,2,21,101,4.8,0,46,29,343,2,2,7.5,11.8,63.0,82.07,14,8,57.1,0,0,0.0,5,2,0,0,10,80,1,1,5,26,3,1,1,29,29.0,3,2,-1,7,7,14,16,0,26,15,26:15,24,4,19,1,58,529,9.1,6,21,112,5.3,3,36,25,417,3,1,11.6,16.7,69.4,124.42,9,6,66.7,0,0,0.0,5,4,0,0,8,84,2,1,1,6,8,4,1,33,33.0,2,3,1,40.0,0,80.0,0,2,2,0,0,0,0,0,3,3,6,6,0,0,0,0,0,1,0,35,15,1,6,4,0,1,45,28,5,26,8,1,1,Sunday,993003318,31,16,18046,-21,0,-1,0.571,0,25.0,17.3,7.7,356.7,284.6666666666667,-0.333,0.458,0.6,122.0,89.0,3.0,17.0
202210832,2022-10-30T16:25:00,1,2022,8,SF,LAR,AWAY,31,14,45,SoFi Stadium,0,10,7,14,0,29,56,29:56,22,8,12,2,52,368,7.1,4,23,111,4.8,1,26,22,257,3,0,9.9,11.7,84.6,146.31,9,5,55.6,0,0,0.0,4,3,0,0,3,8,1,0,3,12,6,2,3,123,41.0,0,0,0,7,7,0,0,0,30,4,30:04,16,3,11,2,56,223,4.0,2,21,56,2.7,1,33,22,167,1,0,5.1,7.6,66.7,88.83,13,8,61.5,0,0,0.0,2,2,0,0,4,50,0,0,2,20,4,6,5,253,50.6,0,0,0,75.0,0,100.0,0,4,4,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,31,25,2,20,2,0,0,33,30,3,12,4,1,0,Sunday,993003349,31,32,18129,17,1,0,0.556,0,24.7,29.0,-4.3,395.7,375.3333333333333,-1.333,0.51,0.4,145.0,133.0,3.0,6.0
202211031,2022-11-13T20:20:00,1,2022,10,SF,LAC,HOME,22,16,38,Levi's Stadium,3,7,3,9,0,36,59,36:59,22,12,10,0,70,387,5.5,2,41,157,3.8,2,28,19,230,0,0,8.2,12.1,67.9,92.86,17,9,52.9,1,1,100.0,5,2,0,0,5,52,1,1,1,10,9,5,4,132,33.0,1,1,0,7,9,0,0,0,23,1,23:01,12,3,7,2,56,238,4.2,1,16,51,3.2,0,37,21,187,1,1,5.1,8.9,56.8,68.19,16,6,37.5,1,0,0.0,1,0,0,0,1,5,1,0,3,9,1,6,5,200,40.0,1,1,0,40.0,0,0.0,0,2,1,0,0,0,0,0,3,3,1,1,0,0,0,0,0,3,3,33,18,3,9,7,1,0,42,40,1,10,0,1,1,Sunday,993003406,31,29,18073,6,1,0,0.529,0,22.7,28.7,-6.0,386.0,347.0,-1.333,0.501,0.6,176.0,147.0,4.0,28.0
202211101,2022-11-21T20:15:00,1,2022,11,SF,ARI,AWAY,38,10,48,Estadio Azteca,0,17,14,7,0,29,9,29:09,21,7,13,1,57,387,6.8,5,28,159,5.7,1,29,20,228,4,0,7.9,11.4,69.0,131.9,11,6,54.5,0,0,0.0,2,2,0,0,3,30,0,0,0,0,9,9,4,218,54.5,0,2,2,3,7,0,0,0,30,51,30:51,19,6,12,1,71,314,4.4,1,24,67,2.8,1,44,30,247,0,2,5.6,8.2,68.2,63.35,16,8,50.0,2,0,0.0,2,1,0,0,5,50,1,0,3,30,4,2,4,181,45.2,2,0,-2,100.0,0,50.0,0,5,5,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,50,12,3,30,6,1,0,36,22,0,0,4,0,0,Monday,993003435,31,1,18000,28,1,2,0.545,0,25.3,24.7,0.7,399.7,330.0,-0.333,0.552,0.6,198.0,163.0,5.0,13.0
