gamekey,date,seasontype,season,week,team,opponent,home_away,points_for,points_against,totalscore,stadium,scorequarter1,scorequarter2,scorequarter3,scorequarter4,scoreovertime,timeofpossessionminutes,timeofpossessionseconds,timeofpossession,firstdowns,firstdownsbyrushing,firstdownsbypassing,firstdownsbypenalty,offensiveplays,offensiveyards,offensiveyardsperplay,touchdowns,rushingattempts,rushingyards,rushingyardsperattempt,rushingtouchdowns,passingattempts,passingcompletions,passingyards,passingtouchdowns,passinginterceptions,passingyardsperattempt,passingyardspercompletion,completionpercentage,passerrating,thirddownattempts,thirddownconversions,thirddownpercentage,fourthdownattempts,fourthdownconversions,fourthdownpercentage,redzoneattempts,redzoneconversions,goaltogoattempts,goaltogoconversions,penalties,penaltyyards,fumbles,fumbleslost,timessacked,timessackedyards,quarterbackhits,tacklesforloss,punts,puntyards,puntaverage,giveaways,takeaways,turnoverdifferential,opponentscorequarter1,opponentscorequarter2,opponentscorequarter3,opponentscorequarter4,opponentscoreovertime,opponenttimeofpossessionminutes,opponenttimeofpossessionseconds,opponenttimeofpossession,opponentfirstdowns,opponentfirstdownsbyrushing,opponentfirstdownsbypassing,opponentfirstdownsbypenalty,opponentoffensiveplays,opponentoffensiveyards,opponentoffensiveyardsperplay,opponenttouchdowns,opponentrushingattempts,opponentrushingyards,opponentrushingyardsperattempt,opponentrushingtouchdowns,opponentpassingattempts,opponentpassingcompletions,opponentpassingyards,opponentpassingtouchdowns,opponentpassinginterceptions,opponentpassingyardsperattempt,opponentpassingyardspercompletion,opponentcompletionpercentage,opponentpasserrating,opponentthirddownattempts,opponentthirddownconversions,opponentthirddownpercentage,opponentfourthdownattempts,opponentfourthdownconversions,opponentfourthdownpercentage,opponentredzoneattempts,opponentredzoneconversions,opponentgoaltogoattempts,opponentgoaltogoconversions,opponentpenalties,opponentpenaltyyards,opponentfumbles,opponentfumbleslost,opponenttimessacked,opponenttimessackedyards,opponentquarterbackhits,opponenttacklesforloss,opponentpunts,opponentpuntyards,opponentpuntaverage,opponentgiveaways,opponenttakeaways,opponentturnoverdifferential,redzonepercentage,goaltogopercentage,opponentredzonepercentage,opponentgoaltogopercentage,extrapointkickingattempts,extrapointkickingconversions,extrapointshadblocked,extrapointpassingattempts,extrapointpassingconversions,extrapointrushingattempts,extrapointrushingconversions,fieldgoalattempts,fieldgoalsmade,opponentextrapointkickingattempts,opponentextrapointkickingconversions,opponentextrapointshadblocked,opponentextrapointpassingattempts,opponentextrapointpassingconversions,opponentextrapointrushingattempts,opponentextrapointrushingconversions,opponentfieldgoalattempts,opponentfieldgoalsmade,solotackles,assistedtackles,sacks,sackyards,passesdefended,fumblesforced,fumblesrecovered,opponentsolotackles,opponentassistedtackles,opponentsacks,opponentsackyards,opponentpassesdefended,opponentfumblesforced,opponentfumblesrecovered,dayofweek,teamgameid,teamid,opponentid,scoreid,point_diff,win,turnover_diff,third_down_pct,home,rolling_points_for_3,rolling_points_against_3,rolling_point_diff_3,rolling_yards_total_3,rolling_yards_allowed_3,rolling_turnover_diff_3,rolling_third_down_pct_3,rolling_win_rate_5,cumulative_points_for,cumulative_points_against,cumulative_wins,target_next_point_diff,opp_gamekey,opp_date,opp_seasontype,opp_season,opp_week,opp_team,opp_opponent,opp_home_away,opp_points_for,opp_points_against,opp_totalscore,opp_stadium,opp_scorequarter1,opp_scorequarter2,opp_scorequarter3,opp_scorequarter4,opp_scoreovertime,opp_timeofpossessionminutes,opp_timeofpossessionseconds,opp_timeofpossession,opp_firstdowns,opp_firstdownsbyrushing,opp_firstdownsbypassing,opp_firstdownsbypenalty,opp_offensiveplays,opp_offensiveyards,opp_offensiveyardsperplay,opp_touchdowns,opp_rushingattempts,opp_rushingyards,opp_rushingyardsperattempt,opp_rushingtouchdowns,opp_passingattempts,opp_passingcompletions,opp_passingyards,opp_passingtouchdowns,opp_passinginterceptions,opp_passingyardsperattempt,opp_passingyardspercompletion,opp_completionpercentage,opp_passerrating,opp_thirddownattempts,opp_thirddownconversions,opp_thirddownpercentage,opp_fourthdownattempts,opp_fourthdownconversions,opp_fourthdownpercentage,opp_redzoneattempts,opp_redzoneconversions,opp_goaltogoattempts,opp_goaltogoconversions,opp_penalties,opp_penaltyyards,opp_fumbles,opp_fumbleslost,opp_timessacked,opp_timessackedyards,opp_quarterbackhits,opp_tacklesforloss,opp_punts,opp_puntyards,opp_puntaverage,opp_giveaways,opp_takeaways,opp_turnoverdifferential,opp_opponentscorequarter1,opp_opponentscorequarter2,opp_opponentscorequarter3,opp_opponentscorequarter4,opp_opponentscoreovertime,opp_opponenttimeofpossessionminutes,opp_opponenttimeofpossessionseconds,opp_opponenttimeofpossession,opp_opponentfirstdowns,opp_opponentfirstdownsbyrushing,opp_opponentfirstdownsbypassing,opp_opponentfirstdownsbypenalty,opp_opponentoffensiveplays,opp_opponentoffensiveyards,opp_opponentoffensiveyardsperplay,opp_opponenttouchdowns,opp_opponentrushingattempts,opp_opponentrushingyards,opp_opponentrushingyardsperattempt,opp_opponentrushingtouchdowns,opp_opponentpassingattempts,opp_opponentpassingcompletions,opp_opponentpassingyards,opp_opponentpassingtouchdowns,opp_opponentpassinginterceptions,opp_opponentpassingyardsperattempt,opp_opponentpassingyardspercompletion,opp_opponentcompletionpercentage,opp_opponentpasserrating,opp_opponentthirddownattempts,opp_opponentthirddownconversions,opp_opponentthirddownpercentage,opp_opponentfourthdownattempts,opp_opponentfourthdownconversions,opp_opponentfourthdownpercentage,opp_opponentredzoneattempts,opp_opponentredzoneconversions,opp_opponentgoaltogoattempts,opp_opponentgoaltogoconversions,opp_opponentpenalties,opp_opponentpenaltyyards,opp_opponentfumbles,opp_opponentfumbleslost,opp_opponenttimessacked,opp_opponenttimessackedyards,opp_opponentquarterbackhits,opp_opponenttacklesforloss,opp_opponentpunts,opp_opponentpuntyards,opp_opponentpuntaverage,opp_opponentgiveaways,opp_opponenttakeaways,opp_opponentturnoverdifferential,opp_redzonepercentage,opp_goaltogopercentage,opp_opponentredzonepercentage,opp_opponentgoaltogopercentage,opp_extrapointkickingattempts,opp_extrapointkickingconversions,opp_extrapointshadblocked,opp_extrapointpassingattempts,opp_extrapointpassingconversions,opp_extrapointrushingattempts,opp_extrapointrushingconversions,opp_fieldgoalattempts,opp_fieldgoalsmade,opp_opponentextrapointkickingattempts,opp_opponentextrapointkickingconversions,opp_opponentextrapointshadblocked,opp_opponentextrapointpassingattempts,opp_opponentextrapointpassingconversions,opp_opponentextrapointrushingattempts,opp_opponentextrapointrushingconversions,opp_opponentfieldgoalattempts,opp_opponentfieldgoalsmade,opp_solotackles,opp_assistedtackles,opp_sacks,opp_sackyards,opp_passesdefended,opp_fumblesforced,opp_fumblesrecovered,opp_opponentsolotackles,opp_opponentassistedtackles,opp_opponentsacks,opp_opponentsackyards,opp_opponentpassesdefended,opp_opponentfumblesforced,opp_opponentfumblesrecovered,opp_dayofweek,opp_teamgameid,opp_teamid,opp_opponentid,opp_scoreid,opp_point_diff,opp_win,opp_turnover_diff,opp_third_down_pct,opp_home,opp_rolling_points_for_3,opp_rolling_points_against_3,opp_rolling_point_diff_3,opp_rolling_yards_total_3,opp_rolling_yards_allowed_3,opp_rolling_turnover_diff_3,opp_rolling_third_down_pct_3,opp_rolling_win_rate_5,opp_cumulative_points_for,opp_cumulative_points_against,opp_cumulative_wins,opp_target_next_point_diff
202210820,2022-10-30T13:00:00,1,2022,8,MIN,ARI,HOME,34,26,60,U.S. Bank Stadium,7,7,14,6,0,29,27,29:27,25,11,11,3,68,381,5.6,5,29,173,6.0,3,36,24,208,2,0,5.8,8.7,66.7,100.23,13,6,46.2,1,0,0.0,5,5,0,0,10,86,1,1,3,24,6,8,5,233,46.6,1,3,2,3,7,13,3,0,30,33,30:33,25,5,17,3,70,375,5.4,3,22,78,3.5,0,44,31,297,3,2,6.8,9.6,70.5,92.71,11,4,36.4,1,0,0.0,3,2,0,0,10,67,2,1,4,29,9,4,3,139,46.3,3,1,-2,100.0,0,66.7,0,5,4,0,0,0,0,0,1,0,2,2,0,2,0,0,0,2,2,54,6,4,29,9,0,1,49,15,3,24,3,1,1,Sunday,993003332,20,1,18123,8,1,2,0.462,0,27.0,21.0,6.0,335.7,355.6666666666667,1.333,0.441,0.8,139.0,118.0,5.0,3.0,202210820,2022-10-30T13:00:00,1,2022,8,ARI,MIN,AWAY,26,34,60,U.S. Bank Stadium,3,7,13,3,0,30,33,30:33,25,5,17,3,70,375,5.4,3,22,78,3.5,0,44,31,297,3,2,6.8,9.6,70.5,92.71,11,4,36.4,1,0,0.0,3,2,0,0,10,67,2,1,4,29,9,4,3,139,46.3,3,1,-2,7,7,14,6,0,29,27,29:27,25,11,11,3,68,381,5.6,5,29,173,6.0,3,36,24,208,2,0,5.8,8.7,66.7,100.23,13,6,46.2,1,0,0.0,5,5,0,0,10,86,1,1,3,24,6,8,5,233,46.6,1,3,2,66.7,0,100.0,0,2,2,0,2,0,0,0,2,2,5,4,0,0,0,0,0,1,0,49,15,3,24,3,1,1,54,6,4,29,9,0,1,Sunday,993003331,1,20,18123,-8,0,-2,0.364,0,22.7,24.3,-1.7,334.7,382.3333333333333,0.333,0.374,0.4,156.0,176.0,3.0,-10.0
202210822,2022-10-30T13:00:00,1,2022,8,NO,LV,HOME,24,0,24,Caesars Superdome,7,10,7,0,0,34,51,34:51,22,9,12,1,63,367,5.8,3,32,136,4.2,1,31,23,231,2,0,7.5,10.0,74.2,116.47,12,7,58.3,1,0,0.0,3,2,0,0,5,27,0,0,0,0,10,8,2,80,40.0,0,1,1,0,0,0,0,0,25,9,25:09,13,2,9,2,56,183,3.3,0,13,38,2.9,0,39,23,145,0,1,3.7,6.3,59.0,56.04,14,5,35.7,3,2,66.7,1,0,0,0,6,59,0,0,4,28,0,2,5,229,45.8,1,0,-1,66.7,0,0.0,0,3,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,30,18,4,28,7,0,0,43,27,0,0,2,0,0,Sunday,993003334,22,25,18124,24,1,1,0.583,0,33.0,34.7,-1.7,443.7,356.6666666666667,-1.0,0.501,0.2,175.0,200.0,2.0,-14.0,202210822,2022-10-30T13:00:00,1,2022,8,LV,NO,AWAY,0,24,24,Caesars Superdome,0,0,0,0,0,25,9,25:09,13,2,9,2,56,183,3.3,0,13,38,2.9,0,39,23,145,0,1,3.7,6.3,59.0,56.04,14,5,35.7,3,2,66.7,1,0,0,0,6,59,0,0,4,28,0,2,5,229,45.8,1,0,-1,7,10,7,0,0,34,51,34:51,22,9,12,1,63,367,5.8,3,32,136,4.2,1,31,23,231,2,0,7.5,10.0,74.2,116.47,12,7,58.3,1,0,0.0,3,2,0,0,5,27,0,0,0,0,10,8,2,80,40.0,0,1,1,0.0,0,66.7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2,1,43,27,0,0,2,0,0,30,18,4,28,7,0,0,Sunday,993003333,25,22,18124,-24,0,-1,0.357,0,33.0,24.3,8.7,387.7,357.0,0.667,0.454,0.4,163.0,150.0,2.0,-7.0
202210826,2022-10-30T13:00:00,1,2022,8,PHI,PIT,HOME,35,13,48,Lincoln Financial Field,7,14,7,7,0,25,42,25:42,20,6,13,1,53,401,7.6,5,20,111,5.6,1,30,20,290,4,0,9.7,14.5,66.7,137.5,12,7,58.3,1,1,100.0,1,1,0,0,8,60,0,0,3,18,11,7,4,183,45.8,0,2,2,7,3,3,0,0,34,18,34:18,21,10,9,2,70,302,4.3,1,24,144,6.0,0,40,27,158,1,1,4.0,5.9,67.5,72.71,12,1,8.3,4,4,100.0,3,1,0,0,9,60,2,1,6,38,4,4,4,180,45.0,2,0,-2,100.0,0,33.3,0,5,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,49,22,6,38,7,2,1,36,17,3,18,5,0,0,Sunday,993003330,26,28,18126,22,1,2,0.583,0,25.0,18.3,6.7,342.0,299.0,2.667,0.386,1.0,161.0,105.0,6.0,12.0,202210826,2022-10-30T13:00:00,1,2022,8,PIT,PHI,AWAY,13,35,48,Lincoln Financial Field,7,3,3,0,0,34,18,34:18,21,10,9,2,70,302,4.3,1,24,144,6.0,0,40,27,158,1,1,4.0,5.9,67.5,72.71,12,1,8.3,4,4,100.0,3,1,0,0,9,60,2,1,6,38,4,4,4,180,45.0,2,0,-2,7,14,7,7,0,25,42,25:42,20,6,13,1,53,401,7.6,5,20,111,5.6,1,30,20,290,4,0,9.7,14.5,66.7,137.5,12,7,58.3,1,1,100.0,1,1,0,0,8,60,0,0,3,18,11,7,4,183,45.8,0,2,2,33.3,0,100.0,0,1,1,0,0,0,0,0,2,2,5,5,0,0,0,0,0,0,0,36,17,3,18,5,0,0,49,22,6,38,7,2,1,Sunday,993003329,28,26,18126,-22,0,-2,0.083,0,11.0,24.0,-13.0,325.0,409.3333333333333,-1.0,0.362,0.2,107.0,162.0,2.0,10.0
202210811,2022-10-30T13:00:00,1,2022,8,DET,MIA,HOME,27,31,58,Ford Field,14,13,0,0,0,25,38,25:38,22,7,13,2,57,393,6.9,3,19,82,4.3,2,37,27,311,1,0,8.4,11.5,73.0,106.93,9,4,44.4,2,1,50.0,4,3,0,0,6,30,0,0,1,10,2,5,2,117,58.5,0,1,1,7,10,14,0,0,34,22,34:22,27,8,18,1,64,476,7.4,4,26,107,4.1,1,36,29,369,3,0,10.2,12.7,80.6,137.15,12,8,66.7,1,1,100.0,3,3,0,0,7,55,1,1,2,13,4,3,1,38,38.0,1,0,-1,75.0,0,100.0,0,3,3,0,0,0,0,0,2,2,4,4,0,0,0,0,0,1,1,45,16,2,13,2,1,1,39,18,1,10,3,0,0,Sunday,993003336,11,19,18122,-4,0,1,0.444,0,17.0,33.7,-16.7,381.3,416.3333333333333,-2.0,0.356,0.2,146.0,194.0,1.0,6.0,202210811,2022-10-30T13:00:00,1,2022,8,MIA,DET,AWAY,31,27,58,Ford Field,7,10,14,0,0,34,22,34:22,27,8,18,1,64,476,7.4,4,26,107,4.1,1,36,29,369,3,0,10.2,12.7,80.6,137.15,12,8,66.7,1,1,100.0,3,3,0,0,7,55,1,1,2,13,4,3,1,38,38.0,1,0,-1,14,13,0,0,0,25,38,25:38,22,7,13,2,57,393,6.9,3,19,82,4.3,2,37,27,311,1,0,8.4,11.5,73.0,106.93,9,4,44.4,2,1,50.0,4,3,0,0,6,30,0,0,1,10,2,5,2,117,58.5,0,1,1,100.0,0,75.0,0,4,4,0,0,0,0,0,1,1,3,3,0,0,0,0,0,2,2,39,18,1,10,3,0,0,45,16,2,13,2,1,1,Sunday,993003335,19,11,18122,4,1,-1,0.667,0,16.3,24.7,-8.3,375.0,299.0,-0.667,0.312,0.4,147.0,165.0,4.0,3.0
202210824,2022-10-30T13:00:00,1,2022,8,NYJ,NE,HOME,17,22,39,MetLife Stadium,3,7,0,7,0,24,26,24:26,17,1,15,1,58,387,6.7,2,15,51,3.4,0,41,20,336,2,3,8.2,16.8,48.8,62.65,14,5,35.7,1,0,0.0,3,2,0,0,4,41,0,0,2,19,8,13,4,188,47.0,3,1,-2,3,3,13,3,0,35,34,35:34,19,8,9,2,75,288,3.8,1,34,127,3.7,0,35,24,161,1,1,4.6,6.7,68.6,76.01,19,6,31.6,2,1,50.0,3,1,0,0,6,54,1,0,6,33,2,3,4,163,40.8,1,3,2,66.7,0,33.3,0,2,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,5,5,52,23,6,33,4,1,0,31,19,2,19,6,0,0,Sunday,993003342,24,21,18125,-5,0,-2,0.357,0,27.7,12.0,15.7,286.7,299.0,1.333,0.253,0.8,159.0,137.0,5.0,3.0,202210824,2022-10-30T13:00:00,1,2022,8,NE,NYJ,AWAY,22,17,39,MetLife Stadium,3,3,13,3,0,35,34,35:34,19,8,9,2,75,288,3.8,1,34,127,3.7,0,35,24,161,1,1,4.6,6.7,68.6,76.01,19,6,31.6,2,1,50.0,3,1,0,0,6,54,1,0,6,33,2,3,4,163,40.8,1,3,2,3,7,0,7,0,24,26,24:26,17,1,15,1,58,387,6.7,2,15,51,3.4,0,41,20,336,2,3,8.2,16.8,48.8,62.65,14,5,35.7,1,0,0.0,3,2,0,0,4,41,0,0,2,19,8,13,4,188,47.0,3,1,-2,33.3,0,66.7,0,1,1,0,0,0,0,0,5,5,2,2,0,0,0,0,0,2,1,31,19,2,19,6,0,0,52,23,6,33,4,1,0,Sunday,993003341,21,24,18125,5,1,2,0.316,0,27.0,16.0,11.0,341.0,343.3333333333333,0.333,0.444,0.4,155.0,146.0,3.0,23.0
202210802,2022-10-30T13:00:00,1,2022,8,ATL,CAR,HOME,37,34,71,Mercedes-Benz Stadium,0,14,7,13,3,36,34,36:34,21,7,14,0,67,406,6.1,4,37,167,4.5,0,28,20,239,3,2,8.5,12.0,71.4,103.12,12,6,50.0,0,0,0.0,3,1,0,0,7,64,1,0,2,14,2,4,4,210,52.5,2,1,-1,3,7,3,21,0,31,31,31:31,23,10,12,1,73,478,6.5,4,36,169,4.7,3,36,19,309,1,1,8.6,16.3,52.8,79.51,13,5,38.5,2,1,50.0,5,3,0,0,9,74,0,0,1,8,8,6,3,141,47.0,1,2,1,33.3,0,60.0,0,4,4,0,0,0,0,0,3,3,3,2,0,0,0,1,1,3,2,43,24,1,8,7,0,0,47,28,2,14,6,1,0,Sunday,993003338,2,5,18120,3,1,-1,0.5,0,20.0,23.3,-3.3,254.7,434.3333333333333,1.0,0.49,0.6,163.0,171.0,3.0,-3.0,202210802,2022-10-30T13:00:00,1,2022,8,CAR,ATL,AWAY,34,37,71,Mercedes-Benz Stadium,3,7,3,21,0,31,31,31:31,23,10,12,1,73,478,6.5,4,36,169,4.7,3,36,19,309,1,1,8.6,16.3,52.8,79.51,13,5,38.5,2,1,50.0,5,3,0,0,9,74,0,0,1,8,8,6,3,141,47.0,1,2,1,0,14,7,13,3,36,34,36:34,21,7,14,0,67,406,6.1,4,37,167,4.5,0,28,20,239,3,2,8.5,12.0,71.4,103.12,12,6,50.0,0,0,0.0,3,1,0,0,7,64,1,0,2,14,2,4,4,210,52.5,2,1,-1,60.0,0,33.3,0,3,2,0,0,0,1,1,3,2,4,4,0,0,0,0,0,3,3,47,28,2,14,6,1,0,43,24,1,8,7,0,0,Sunday,993003337,5,2,18120,-3,0,1,0.385,0,15.3,21.3,-6.0,284.7,359.6666666666667,0.0,0.244,0.4,124.0,149.0,2.0,-21.0
202210813,2022-10-30T16:05:00,1,2022,8,HOU,TEN,HOME,10,17,27,NRG Stadium,0,3,0,7,0,25,12,25:12,10,4,5,1,51,161,3.2,1,18,43,2.4,0,30,17,118,1,1,3.9,6.9,56.7,62.92,14,2,14.3,2,2,100.0,2,1,0,0,6,45,0,0,3,34,4,5,8,374,46.8,1,2,1,0,7,7,3,0,34,48,34:48,16,13,3,0,58,354,6.1,2,45,314,7.0,2,10,6,40,0,1,4.0,6.7,60.0,29.17,12,4,33.3,1,1,100.0,2,1,0,0,6,35,1,1,3,15,6,8,5,242,48.4,2,1,-1,50.0,0,50.0,0,1,1,0,0,0,0,0,1,1,2,2,0,0,0,0,0,2,1,45,22,3,15,1,1,1,36,13,3,34,2,0,0,Sunday,993003344,13,34,18127,-7,0,1,0.143,0,19.0,26.0,-7.0,332.7,413.6666666666667,0.0,0.439,0.2,106.0,137.0,1.0,-12.0,202210813,2022-10-30T16:05:00,1,2022,8,TEN,HOU,AWAY,17,10,27,NRG Stadium,0,7,7,3,0,34,48,34:48,16,13,3,0,58,354,6.1,2,45,314,7.0,2,10,6,40,0,1,4.0,6.7,60.0,29.17,12,4,33.3,1,1,100.0,2,1,0,0,6,35,1,1,3,15,6,8,5,242,48.4,2,1,-1,0,3,0,7,0,25,12,25:12,10,4,5,1,51,161,3.2,1,18,43,2.4,0,30,17,118,1,1,3.9,6.9,56.7,62.92,14,2,14.3,2,2,100.0,2,1,0,0,6,45,0,0,3,34,4,5,8,374,46.8,1,2,1,50.0,0,50.0,0,2,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,1,36,13,3,34,2,0,0,45,22,3,15,1,1,1,Sunday,993003343,34,13,18127,7,1,-1,0.333,0,21.3,14.7,6.7,246.0,347.3333333333333,2.0,0.373,0.8,115.0,128.0,4.0,-3.0
202210832,2022-10-30T16:25:00,1,2022,8,LAR,SF,HOME,14,31,45,SoFi Stadium,7,7,0,0,0,30,4,30:04,16,3,11,2,56,223,4.0,2,21,56,2.7,1,33,22,167,1,0,5.1,7.6,66.7,88.83,13,8,61.5,0,0,0.0,2,2,0,0,4,50,0,0,2,20,4,6,5,253,50.6,0,0,0,0,10,7,14,0,29,56,29:56,22,8,12,2,52,368,7.1,4,23,111,4.8,1,26,22,257,3,0,9.9,11.7,84.6,146.31,9,5,55.6,0,0,0.0,4,3,0,0,3,8,1,0,3,12,6,2,3,123,41.0,0,0,0,100.0,0,75.0,0,2,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,1,1,33,30,3,12,4,1,0,31,25,2,20,2,0,0,Sunday,993003350,32,31,18129,-17,0,0,0.615,0,14.3,18.7,-4.3,313.3,256.3333333333333,-1.667,0.395,0.6,104.0,126.0,3.0,-3.0,202210832,2022-10-30T16:25:00,1,2022,8,SF,LAR,AWAY,31,14,45,SoFi Stadium,0,10,7,14,0,29,56,29:56,22,8,12,2,52,368,7.1,4,23,111,4.8,1,26,22,257,3,0,9.9,11.7,84.6,146.31,9,5,55.6,0,0,0.0,4,3,0,0,3,8,1,0,3,12,6,2,3,123,41.0,0,0,0,7,7,0,0,0,30,4,30:04,16,3,11,2,56,223,4.0,2,21,56,2.7,1,33,22,167,1,0,5.1,7.6,66.7,88.83,13,8,61.5,0,0,0.0,2,2,0,0,4,50,0,0,2,20,4,6,5,253,50.6,0,0,0,75.0,0,100.0,0,4,4,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,31,25,2,20,2,0,0,33,30,3,12,4,1,0,Sunday,993003349,31,32,18129,17,1,0,0.556,0,24.7,29.0,-4.3,395.7,375.3333333333333,-1.333,0.51,0.4,145.0,133.0,3.0,6.0
202210830,2022-10-30T16:25:00,1,2022,8,SEA,NYG,HOME,27,13,40,Lumen Field,0,10,3,14,0,26,26,26:26,19,4,14,1,62,277,4.5,3,25,87,3.5,1,34,23,190,2,0,5.6,8.3,67.6,101.35,13,3,23.1,2,2,100.0,3,2,0,0,3,25,1,1,3,22,8,8,6,291,48.5,1,2,1,0,7,3,3,0,33,34,33:34,14,4,9,1,64,225,3.5,1,28,78,2.8,1,31,17,147,0,0,4.7,8.6,54.8,67.54,16,6,37.5,1,0,0.0,2,1,0,0,6,53,3,2,5,29,10,5,6,322,53.7,2,1,-1,66.7,0,50.0,0,3,3,0,0,0,0,0,2,2,1,1,0,0,0,0,0,2,2,49,15,5,29,6,3,2,42,17,3,22,3,1,1,Sunday,993003348,30,23,18130,14,1,1,0.231,0,29.3,23.7,5.7,365.3,360.6666666666667,0.667,0.317,0.6,183.0,186.0,4.0,10.0,202210830,2022-10-30T16:25:00,1,2022,8,NYG,SEA,AWAY,13,27,40,Lumen Field,0,7,3,3,0,33,34,33:34,14,4,9,1,64,225,3.5,1,28,78,2.8,1,31,17,147,0,0,4.7,8.6,54.8,67.54,16,6,37.5,1,0,0.0,2,1,0,0,6,53,3,2,5,29,10,5,6,322,53.7,2,1,-1,0,10,3,14,0,26,26,26:26,19,4,14,1,62,277,4.5,3,25,87,3.5,1,34,23,190,2,0,5.6,8.3,67.6,101.35,13,3,23.1,2,2,100.0,3,2,0,0,3,25,1,1,3,22,8,8,6,291,48.5,1,2,1,50.0,0,66.7,0,1,1,0,0,0,0,0,2,2,3,3,0,0,0,0,0,2,2,42,17,3,22,3,1,1,49,15,5,29,6,3,2,Sunday,993003347,23,30,18130,-14,0,-1,0.375,0,24.7,19.7,5.0,337.3,386.3333333333333,0.667,0.515,0.8,150.0,130.0,6.0,8.0
202210814,2022-10-30T16:25:00,1,2022,8,IND,WAS,HOME,16,17,33,Lucas Oil Stadium,0,3,3,10,0,29,20,29:20,15,5,8,2,54,324,6.0,1,29,135,4.7,1,23,17,189,0,0,8.2,11.1,73.9,97.92,12,5,41.7,0,0,0.0,3,1,0,0,3,25,2,2,2,12,8,5,4,227,56.8,2,1,-1,0,7,0,10,0,30,40,30:40,20,7,13,0,61,362,5.9,2,28,96,3.4,1,31,23,266,1,1,8.6,11.6,74.2,96.98,12,2,16.7,3,2,66.7,3,2,0,0,3,52,0,0,2,13,7,5,6,294,49.0,1,2,1,33.3,0,66.7,0,1,1,0,0,0,0,0,3,3,2,2,0,0,0,0,0,1,1,40,28,2,13,4,0,0,41,16,2,12,2,1,2,Sunday,993003346,14,35,18128,-1,0,-1,0.417,0,18.7,18.3,0.3,344.0,336.0,-0.333,0.408,0.6,113.0,140.0,3.0,-23.0,202210814,2022-10-30T16:25:00,1,2022,8,WAS,IND,AWAY,17,16,33,Lucas Oil Stadium,0,7,0,10,0,30,40,30:40,20,7,13,0,61,362,5.9,2,28,96,3.4,1,31,23,266,1,1,8.6,11.6,74.2,96.98,12,2,16.7,3,2,66.7,3,2,0,0,3,52,0,0,2,13,7,5,6,294,49.0,1,2,1,0,3,3,10,0,29,20,29:20,15,5,8,2,54,324,6.0,1,29,135,4.7,1,23,17,189,0,0,8.2,11.1,73.9,97.92,12,5,41.7,0,0,0.0,3,1,0,0,3,25,2,2,2,12,8,5,4,227,56.8,2,1,-1,66.7,0,33.3,0,2,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,3,41,16,2,12,2,1,2,40,28,2,13,4,0,0,Sunday,993003345,35,14,18128,1,1,1,0.167,0,17.3,16.3,1.0,321.0,288.3333333333333,0.333,0.237,0.4,125.0,156.0,3.0,-3.0
202210804,2022-10-30T20:20:00,1,2022,8,BUF,GB,HOME,27,17,44,Highmark Stadium,7,17,3,0,0,26,12,26:12,20,9,8,3,54,369,6.8,3,27,153,5.7,1,25,13,216,2,2,8.6,16.6,52.0,74.75,7,2,28.6,0,0,0.0,4,2,0,0,4,35,1,0,2,2,4,4,2,73,36.5,2,1,-1,0,7,3,7,0,33,48,33:48,21,12,8,1,63,398,6.3,2,31,208,6.7,0,30,19,190,2,1,6.3,10.0,63.3,89.58,12,6,50.0,2,0,0.0,2,1,0,0,8,58,0,0,2,13,3,4,2,89,44.5,1,2,1,50.0,0,50.0,0,3,3,0,0,0,0,0,2,2,2,2,0,0,0,0,0,2,1,48,22,2,13,6,0,0,36,15,2,2,6,1,0,Sunday,993003352,4,12,18131,10,1,-1,0.286,0,28.3,14.3,14.0,440.3,349.0,0.333,0.428,0.8,176.0,81.0,5.0,-3.0,202210804,2022-10-30T20:20:00,1,2022,8,GB,BUF,AWAY,17,27,44,Highmark Stadium,0,7,3,7,0,33,48,33:48,21,12,8,1,63,398,6.3,2,31,208,6.7,0,30,19,190,2,1,6.3,10.0,63.3,89.58,12,6,50.0,2,0,0.0,2,1,0,0,8,58,0,0,2,13,3,4,2,89,44.5,1,2,1,7,17,3,0,0,26,12,26:12,20,9,8,3,54,369,6.8,3,27,153,5.7,1,25,13,216,2,2,8.6,16.6,52.0,74.75,7,2,28.6,0,0,0.0,4,2,0,0,4,35,1,0,2,2,4,4,2,73,36.5,2,1,-1,50.0,0,50.0,0,2,2,0,0,0,0,0,2,1,3,3,0,0,0,0,0,2,2,36,15,2,2,6,1,0,48,22,2,13,6,0,0,Sunday,993003351,12,4,18131,-10,0,1,0.5,0,17.7,25.7,-8.0,270.3,326.6666666666667,-0.333,0.217,0.4,128.0,146.0,3.0,-6.0
