gamekey,date,seasontype,season,week,team,opponent,home_away,points_for,points_against,totalscore,stadium,scorequarter1,scorequarter2,scorequarter3,scorequarter4,scoreovertime,timeofpossessionminutes,timeofpossessionseconds,timeofpossession,firstdowns,firstdownsbyrushing,firstdownsbypassing,firstdownsbypenalty,offensiveplays,offensiveyards,offensiveyardsperplay,touchdowns,rushingattempts,rushingyards,rushingyardsperattempt,rushingtouchdowns,passingattempts,passingcompletions,passingyards,passingtouchdowns,passinginterceptions,passingyardsperattempt,passingyardspercompletion,completionpercentage,passerrating,thirddownattempts,thirddownconversions,thirddownpercentage,fourthdownattempts,fourthdownconversions,fourthdownpercentage,redzoneattempts,redzoneconversions,goaltogoattempts,goaltogoconversions,penalties,penaltyyards,fumbles,fumbleslost,timessacked,timessackedyards,quarterbackhits,tacklesforloss,punts,puntyards,puntaverage,giveaways,takeaways,turnoverdifferential,opponentscorequarter1,opponentscorequarter2,opponentscorequarter3,opponentscorequarter4,opponentscoreovertime,opponenttimeofpossessionminutes,opponenttimeofpossessionseconds,opponenttimeofpossession,opponentfirstdowns,opponentfirstdownsbyrushing,opponentfirstdownsbypassing,opponentfirstdownsbypenalty,opponentoffensiveplays,opponentoffensiveyards,opponentoffensiveyardsperplay,opponenttouchdowns,opponentrushingattempts,opponentrushingyards,opponentrushingyardsperattempt,opponentrushingtouchdowns,opponentpassingattempts,opponentpassingcompletions,opponentpassingyards,opponentpassingtouchdowns,opponentpassinginterceptions,opponentpassingyardsperattempt,opponentpassingyardspercompletion,opponentcompletionpercentage,opponentpasserrating,opponentthirddownattempts,opponentthirddownconversions,opponentthirddownpercentage,opponentfourthdownattempts,opponentfourthdownconversions,opponentfourthdownpercentage,opponentredzoneattempts,opponentredzoneconversions,opponentgoaltogoattempts,opponentgoaltogoconversions,opponentpenalties,opponentpenaltyyards,opponentfumbles,opponentfumbleslost,opponenttimessacked,opponenttimessackedyards,opponentquarterbackhits,opponenttacklesforloss,opponentpunts,opponentpuntyards,opponentpuntaverage,opponentgiveaways,opponenttakeaways,opponentturnoverdifferential,redzonepercentage,goaltogopercentage,opponentredzonepercentage,opponentgoaltogopercentage,extrapointkickingattempts,extrapointkickingconversions,extrapointshadblocked,extrapointpassingattempts,extrapointpassingconversions,extrapointrushingattempts,extrapointrushingconversions,fieldgoalattempts,fieldgoalsmade,opponentextrapointkickingattempts,opponentextrapointkickingconversions,opponentextrapointshadblocked,opponentextrapointpassingattempts,opponentextrapointpassingconversions,opponentextrapointrushingattempts,opponentextrapointrushingconversions,opponentfieldgoalattempts,opponentfieldgoalsmade,solotackles,assistedtackles,sacks,sackyards,passesdefended,fumblesforced,fumblesrecovered,opponentsolotackles,opponentassistedtackles,opponentsacks,opponentsackyards,opponentpassesdefended,opponentfumblesforced,opponentfumblesrecovered,dayofweek,teamgameid,teamid,opponentid,scoreid,point_diff,win,turnover_diff,third_down_pct,home,rolling_points_for_3,rolling_points_against_3,rolling_point_diff_3,rolling_yards_total_3,rolling_yards_allowed_3,rolling_turnover_diff_3,rolling_third_down_pct_3,rolling_win_rate_5,cumulative_points_for,cumulative_points_against,cumulative_wins,target_next_point_diff,opp_gamekey,opp_date,opp_seasontype,opp_season,opp_week,opp_team,opp_opponent,opp_home_away,opp_points_for,opp_points_against,opp_totalscore,opp_stadium,opp_scorequarter1,opp_scorequarter2,opp_scorequarter3,opp_scorequarter4,opp_scoreovertime,opp_timeofpossessionminutes,opp_timeofpossessionseconds,opp_timeofpossession,opp_firstdowns,opp_firstdownsbyrushing,opp_firstdownsbypassing,opp_firstdownsbypenalty,opp_offensiveplays,opp_offensiveyards,opp_offensiveyardsperplay,opp_touchdowns,opp_rushingattempts,opp_rushingyards,opp_rushingyardsperattempt,opp_rushingtouchdowns,opp_passingattempts,opp_passingcompletions,opp_passingyards,opp_passingtouchdowns,opp_passinginterceptions,opp_passingyardsperattempt,opp_passingyardspercompletion,opp_completionpercentage,opp_passerrating,opp_thirddownattempts,opp_thirddownconversions,opp_thirddownpercentage,opp_fourthdownattempts,opp_fourthdownconversions,opp_fourthdownpercentage,opp_redzoneattempts,opp_redzoneconversions,opp_goaltogoattempts,opp_goaltogoconversions,opp_penalties,opp_penaltyyards,opp_fumbles,opp_fumbleslost,opp_timessacked,opp_timessackedyards,opp_quarterbackhits,opp_tacklesforloss,opp_punts,opp_puntyards,opp_puntaverage,opp_giveaways,opp_takeaways,opp_turnoverdifferential,opp_opponentscorequarter1,opp_opponentscorequarter2,opp_opponentscorequarter3,opp_opponentscorequarter4,opp_opponentscoreovertime,opp_opponenttimeofpossessionminutes,opp_opponenttimeofpossessionseconds,opp_opponenttimeofpossession,opp_opponentfirstdowns,opp_opponentfirstdownsbyrushing,opp_opponentfirstdownsbypassing,opp_opponentfirstdownsbypenalty,opp_opponentoffensiveplays,opp_opponentoffensiveyards,opp_opponentoffensiveyardsperplay,opp_opponenttouchdowns,opp_opponentrushingattempts,opp_opponentrushingyards,opp_opponentrushingyardsperattempt,opp_opponentrushingtouchdowns,opp_opponentpassingattempts,opp_opponentpassingcompletions,opp_opponentpassingyards,opp_opponentpassingtouchdowns,opp_opponentpassinginterceptions,opp_opponentpassingyardsperattempt,opp_opponentpassingyardspercompletion,opp_opponentcompletionpercentage,opp_opponentpasserrating,opp_opponentthirddownattempts,opp_opponentthirddownconversions,opp_opponentthirddownpercentage,opp_opponentfourthdownattempts,opp_opponentfourthdownconversions,opp_opponentfourthdownpercentage,opp_opponentredzoneattempts,opp_opponentredzoneconversions,opp_opponentgoaltogoattempts,opp_opponentgoaltogoconversions,opp_opponentpenalties,opp_opponentpenaltyyards,opp_opponentfumbles,opp_opponentfumbleslost,opp_opponenttimessacked,opp_opponenttimessackedyards,opp_opponentquarterbackhits,opp_opponenttacklesforloss,opp_opponentpunts,opp_opponentpuntyards,opp_opponentpuntaverage,opp_opponentgiveaways,opp_opponenttakeaways,opp_opponentturnoverdifferential,opp_redzonepercentage,opp_goaltogopercentage,opp_opponentredzonepercentage,opp_opponentgoaltogopercentage,opp_extrapointkickingattempts,opp_extrapointkickingconversions,opp_extrapointshadblocked,opp_extrapointpassingattempts,opp_extrapointpassingconversions,opp_extrapointrushingattempts,opp_extrapointrushingconversions,opp_fieldgoalattempts,opp_fieldgoalsmade,opp_opponentextrapointkickingattempts,opp_opponentextrapointkickingconversions,opp_opponentextrapointshadblocked,opp_opponentextrapointpassingattempts,opp_opponentextrapointpassingconversions,opp_opponentextrapointrushingattempts,opp_opponentextrapointrushingconversions,opp_opponentfieldgoalattempts,opp_opponentfieldgoalsmade,opp_solotackles,opp_assistedtackles,opp_sacks,opp_sackyards,opp_passesdefended,opp_fumblesforced,opp_fumblesrecovered,opp_opponentsolotackles,opp_opponentassistedtackles,opp_opponentsacks,opp_opponentsackyards,opp_opponentpassesdefended,opp_opponentfumblesforced,opp_opponentfumblesrecovered,opp_dayofweek,opp_teamgameid,opp_teamid,opp_opponentid,opp_scoreid,opp_point_diff,opp_win,opp_turnover_diff,opp_third_down_pct,opp_home,opp_rolling_points_for_3,opp_rolling_points_against_3,opp_rolling_point_diff_3,opp_rolling_yards_total_3,opp_rolling_yards_allowed_3,opp_rolling_turnover_diff_3,opp_rolling_third_down_pct_3,opp_rolling_win_rate_5,opp_cumulative_points_for,opp_cumulative_points_against,opp_cumulative_wins,opp_target_next_point_diff
202410521,2024-10-06T13:00:00,1,2024,5,NE,MIA,HOME,10,15,25,Gillette Stadium,7,0,3,0,0,25,40,25:40,15,5,8,2,55,299,5.4,1,19,151,7.9,1,34,18,148,0,0,4.4,8.2,52.9,64.34,13,4,30.8,1,0,0.0,2,0,0,0,12,105,0,0,2,12,5,5,6,310,51.7,0,2,2,3,0,6,6,0,34,20,34:20,24,10,10,4,75,372,5.0,1,41,193,4.7,1,31,18,179,0,1,5.8,9.9,58.1,61.09,11,2,18.2,1,0,0.0,2,1,0,0,6,54,3,1,3,15,9,5,2,88,44.0,2,0,-2,0.0,0,50.0,0,1,1,0,0,0,0,0,2,1,0,0,0,2,0,0,0,4,3,47,35,3,15,5,1,1,33,21,2,12,6,0,0,Sunday,993004582,21,19,18743,-5,0,2,0.308,0,12.0,25.7,-13.7,221.7,396.3333333333333,-0.667,0.29,,52.0,87.0,1.0,-20.0,202410521,2024-10-06T13:00:00,1,2024,5,MIA,NE,AWAY,15,10,25,Gillette Stadium,3,0,6,6,0,34,20,34:20,24,10,10,4,75,372,5.0,1,41,193,4.7,1,31,18,179,0,1,5.8,9.9,58.1,61.09,11,2,18.2,1,0,0.0,2,1,0,0,6,54,3,1,3,15,9,5,2,88,44.0,2,0,-2,7,0,3,0,0,25,40,25:40,15,5,8,2,55,299,5.4,1,19,151,7.9,1,34,18,148,0,0,4.4,8.2,52.9,64.34,13,4,30.8,1,0,0.0,2,0,0,0,12,105,0,0,2,12,5,5,6,310,51.7,0,2,2,50.0,0,0.0,0,0,0,0,2,0,0,0,4,3,1,1,0,0,0,0,0,2,1,33,21,2,12,6,0,0,47,35,3,15,5,1,1,Sunday,993004581,19,21,18743,5,1,-2,0.182,0,8.3,28.7,-20.3,246.7,287.0,-0.333,0.239,,45.0,103.0,1.0,-6.0
202410515,2024-10-06T13:00:00,1,2024,5,JAX,IND,HOME,37,34,71,EverBank Stadium,0,13,7,17,0,28,28,28:28,20,6,13,1,57,497,8.7,4,23,126,5.5,2,34,28,371,2,1,10.9,13.2,82.4,119.49,10,3,30.0,2,1,50.0,4,2,0,0,3,25,2,1,0,0,5,5,2,102,51.0,2,1,-1,7,3,0,24,0,31,32,31:32,25,7,17,1,69,447,6.5,4,20,99,5.0,1,45,34,348,3,0,7.7,10.2,75.6,119.49,14,7,50.0,1,1,100.0,5,3,0,0,5,34,1,1,4,35,0,4,4,210,52.5,1,2,1,50.0,0,60.0,0,4,4,0,0,0,0,0,3,3,4,4,0,0,0,0,0,2,2,48,23,4,35,4,1,1,41,25,0,0,5,2,1,Sunday,993004580,15,14,18742,3,1,-1,0.3,0,14.3,29.7,-15.3,291.7,373.3333333333333,-0.333,0.274,,60.0,109.0,0.0,-19.0,202410515,2024-10-06T13:00:00,1,2024,5,IND,JAX,AWAY,34,37,71,EverBank Stadium,7,3,0,24,0,31,32,31:32,25,7,17,1,69,447,6.5,4,20,99,5.0,1,45,34,348,3,0,7.7,10.2,75.6,119.49,14,7,50.0,1,1,100.0,5,3,0,0,5,34,1,1,4,35,0,4,4,210,52.5,1,2,1,0,13,7,17,0,28,28,28:28,20,6,13,1,57,497,8.7,4,23,126,5.5,2,34,28,371,2,1,10.9,13.2,82.4,119.49,10,3,30.0,2,1,50.0,4,2,0,0,3,25,2,1,0,0,5,5,2,102,51.0,2,1,-1,60.0,0,50.0,0,4,4,0,0,0,0,0,2,2,4,4,0,0,0,0,0,3,3,41,25,0,0,5,2,1,48,23,4,35,4,1,1,Sunday,993004579,14,15,18742,-3,0,1,0.5,0,19.3,18.7,0.7,334.0,394.0,0.333,0.335,,85.0,85.0,2.0,3.0
202410531,2024-10-06T16:05:00,1,2024,5,SF,ARI,HOME,23,24,47,Levi's Stadium,10,13,0,0,0,32,58,32:58,22,9,13,0,63,384,6.1,2,26,153,5.9,0,35,19,231,1,2,6.6,12.2,54.3,60.54,11,6,54.5,1,0,0.0,6,1,0,0,4,21,1,1,2,13,2,4,1,41,41.0,3,1,-2,7,3,3,11,0,27,2,27:02,19,9,10,0,57,358,6.3,2,26,169,6.5,1,30,19,189,1,1,6.3,9.9,63.3,78.33,10,3,30.0,1,1,100.0,3,1,0,0,1,5,1,0,1,6,5,4,2,106,53.0,1,3,2,16.7,0,33.3,0,2,2,0,0,0,0,0,3,3,1,1,0,0,0,1,1,4,3,36,28,1,6,7,1,0,35,25,2,13,9,1,1,Sunday,993004594,31,1,18738,-1,0,-2,0.545,0,23.7,21.0,2.7,417.3,305.0,0.0,0.428,,103.0,82.0,2.0,12.0,202410531,2024-10-06T16:05:00,1,2024,5,ARI,SF,AWAY,24,23,47,Levi's Stadium,7,3,3,11,0,27,2,27:02,19,9,10,0,57,358,6.3,2,26,169,6.5,1,30,19,189,1,1,6.3,9.9,63.3,78.33,10,3,30.0,1,1,100.0,3,1,0,0,1,5,1,0,1,6,5,4,2,106,53.0,1,3,2,10,13,0,0,0,32,58,32:58,22,9,13,0,63,384,6.1,2,26,153,5.9,0,35,19,231,1,2,6.6,12.2,54.3,60.54,11,6,54.5,1,0,0.0,6,1,0,0,4,21,1,1,2,13,2,4,1,41,41.0,3,1,-2,33.3,0,16.7,0,1,1,0,0,0,1,1,4,3,2,2,0,0,0,0,0,3,3,35,25,2,13,9,1,1,36,28,1,6,7,1,0,Sunday,993004593,1,31,18738,1,1,2,0.3,0,22.7,24.0,-1.3,354.0,355.6666666666667,0.0,0.37,,96.0,106.0,1.0,-21.0
202410510,2024-10-06T16:05:00,1,2024,5,DEN,LV,HOME,34,18,52,Empower Field at Mile High,0,13,7,14,0,28,37,28:37,18,6,9,3,58,289,5.0,4,28,109,3.9,1,27,19,180,2,0,6.7,9.5,70.4,113.19,12,3,25.0,1,1,100.0,4,3,0,0,9,44,1,0,3,26,6,5,6,259,43.2,0,3,3,10,0,0,8,0,31,23,31:23,20,5,13,2,65,330,5.1,2,25,115,4.6,1,37,22,215,1,3,5.8,9.8,59.5,51.07,15,7,46.7,1,0,0.0,2,1,0,0,11,79,0,0,3,16,4,8,5,267,53.4,3,0,-3,75.0,0,50.0,0,4,4,0,0,0,0,0,2,2,1,1,0,0,0,1,1,1,1,40,22,3,16,6,0,0,36,25,3,26,3,0,0,Sunday,993004592,10,25,18737,16,1,3,0.25,0,14.0,9.7,4.3,277.7,240.66666666666663,-0.333,0.23,,62.0,55.0,2.0,-7.0,202410510,2024-10-06T16:05:00,1,2024,5,LV,DEN,AWAY,18,34,52,Empower Field at Mile High,10,0,0,8,0,31,23,31:23,20,5,13,2,65,330,5.1,2,25,115,4.6,1,37,22,215,1,3,5.8,9.8,59.5,51.07,15,7,46.7,1,0,0.0,2,1,0,0,11,79,0,0,3,16,4,8,5,267,53.4,3,0,-3,0,13,7,14,0,28,37,28:37,18,6,9,3,58,289,5.0,4,28,109,3.9,1,27,19,180,2,0,6.7,9.5,70.4,113.19,12,3,25.0,1,1,100.0,4,3,0,0,9,44,1,0,3,26,6,5,6,259,43.2,0,3,3,50.0,0,75.0,0,1,1,0,0,0,1,1,1,1,4,4,0,0,0,0,0,2,2,36,25,3,26,3,0,0,40,22,3,16,6,0,0,Sunday,993004591,25,10,18737,-16,0,-3,0.467,0,22.7,25.0,-2.3,286.3,353.6666666666667,-0.333,0.313,,78.0,97.0,2.0,-19.0
202410532,2024-10-06T16:25:00,1,2024,5,LAR,GB,HOME,19,24,43,SoFi Stadium,0,13,0,6,0,32,41,32:41,24,12,11,1,76,370,4.9,3,28,134,4.8,1,45,29,236,1,1,5.2,8.1,64.4,75.79,16,8,50.0,4,2,50.0,3,2,0,0,5,30,1,1,3,24,3,4,3,129,43.0,2,1,-1,7,3,14,0,0,27,19,27:19,19,9,8,2,58,323,5.6,3,30,126,4.2,1,26,15,197,2,1,7.6,13.1,57.7,91.35,8,1,12.5,0,0,0.0,3,2,0,0,6,34,1,0,2,27,10,4,5,186,37.2,1,2,1,66.7,0,66.7,0,2,1,1,1,0,0,0,0,0,3,3,0,0,0,0,0,1,1,35,25,2,27,4,1,0,39,42,3,24,5,1,1,Sunday,993004596,32,12,18735,-5,0,-1,0.5,0,18.3,29.7,-11.3,287.7,392.6666666666667,-0.333,0.351,,75.0,115.0,1.0,5.0,202410532,2024-10-06T16:25:00,1,2024,5,GB,LAR,AWAY,24,19,43,SoFi Stadium,7,3,14,0,0,27,19,27:19,19,9,8,2,58,323,5.6,3,30,126,4.2,1,26,15,197,2,1,7.6,13.1,57.7,91.35,8,1,12.5,0,0,0.0,3,2,0,0,6,34,1,0,2,27,10,4,5,186,37.2,1,2,1,0,13,0,6,0,32,41,32:41,24,12,11,1,76,370,4.9,3,28,134,4.8,1,45,29,236,1,1,5.2,8.1,64.4,75.79,16,8,50.0,4,2,50.0,3,2,0,0,5,30,1,1,3,24,3,4,3,129,43.0,2,1,-1,66.7,0,66.7,0,3,3,0,0,0,0,0,1,1,2,1,1,1,0,0,0,0,0,39,42,3,24,5,1,1,35,25,2,27,4,1,0,Sunday,993004595,12,32,18735,5,1,1,0.125,0,25.0,18.3,6.7,408.7,316.3333333333333,1.333,0.426,,104.0,89.0,2.0,21.0
202410530,2024-10-06T16:25:00,1,2024,5,SEA,NYG,HOME,20,29,49,Lumen Field,7,3,3,7,0,22,38,22:38,17,3,14,0,58,333,5.7,2,11,102,9.3,0,40,28,231,1,0,5.8,8.2,70.0,92.81,11,3,27.3,2,0,0.0,1,1,0,0,6,30,1,1,7,53,5,2,4,193,48.2,1,1,0,0,10,10,9,0,37,22,37:22,24,8,14,2,71,420,5.9,3,34,175,5.1,0,34,23,245,2,0,7.2,10.7,67.6,108.09,16,7,43.8,1,0,0.0,4,1,0,0,2,20,2,1,3,12,10,6,4,186,46.5,1,1,0,100.0,0,25.0,0,2,2,0,0,0,0,0,3,2,2,2,0,1,0,0,0,3,3,48,32,3,12,1,2,1,37,23,7,53,7,1,1,Sunday,993004598,30,23,18736,-9,0,0,0.273,0,25.3,21.7,3.7,414.7,301.3333333333333,-1.333,0.413,,102.0,85.0,3.0,-12.0,202410530,2024-10-06T16:25:00,1,2024,5,NYG,SEA,AWAY,29,20,49,Lumen Field,0,10,10,9,0,37,22,37:22,24,8,14,2,71,420,5.9,3,34,175,5.1,0,34,23,245,2,0,7.2,10.7,67.6,108.09,16,7,43.8,1,0,0.0,4,1,0,0,2,20,2,1,3,12,10,6,4,186,46.5,1,1,0,7,3,3,7,0,22,38,22:38,17,3,14,0,58,333,5.7,2,11,102,9.3,0,40,28,231,1,0,5.8,8.2,70.0,92.81,11,3,27.3,2,0,0.0,1,1,0,0,6,30,1,1,7,53,5,2,4,193,48.2,1,1,0,25.0,0,100.0,0,2,2,0,1,0,0,0,3,3,2,2,0,0,0,0,0,3,2,37,23,7,53,7,1,1,48,32,3,12,1,2,1,Sunday,993004597,23,30,18736,9,1,0,0.438,0,18.0,18.7,-0.7,315.7,311.6666666666667,-0.667,0.366,,60.0,84.0,1.0,-10.0
202410528,2024-10-06T20:20:00,1,2024,5,PIT,DAL,HOME,17,20,37,Acrisure Stadium,3,0,7,7,0,27,31,27:31,17,6,7,4,57,226,4.0,2,26,92,3.5,0,28,16,134,2,0,4.8,8.4,57.1,93.45,12,3,25.0,2,2,100.0,2,2,0,0,8,50,2,1,3,16,6,3,5,222,44.4,1,3,2,3,3,0,14,0,32,29,32:29,25,9,14,2,75,445,5.9,2,31,109,3.5,0,42,29,336,2,2,8.0,11.6,69.0,88.99,15,9,60.0,1,1,100.0,4,1,0,0,11,87,2,1,2,16,8,4,1,45,45.0,3,1,-2,100.0,0,25.0,0,2,2,0,0,0,0,0,1,1,2,2,0,0,0,0,0,3,2,51,22,2,16,6,2,1,35,21,3,16,5,2,1,Sunday,993004600,28,9,18734,-3,0,2,0.25,0,19.0,14.3,4.7,333.7,273.0,-0.333,0.423,,75.0,53.0,3.0,19.0,202410528,2024-10-06T20:20:00,1,2024,5,DAL,PIT,AWAY,20,17,37,Acrisure Stadium,3,3,0,14,0,32,29,32:29,25,9,14,2,75,445,5.9,2,31,109,3.5,0,42,29,336,2,2,8.0,11.6,69.0,88.99,15,9,60.0,1,1,100.0,4,1,0,0,11,87,2,1,2,16,8,4,1,45,45.0,3,1,-2,3,0,7,7,0,27,31,27:31,17,6,7,4,57,226,4.0,2,26,92,3.5,0,28,16,134,2,0,4.8,8.4,57.1,93.45,12,3,25.0,2,2,100.0,2,2,0,0,8,50,2,1,3,16,6,3,5,222,44.4,1,3,2,25.0,0,100.0,0,2,2,0,0,0,0,0,3,2,2,2,0,0,0,0,0,1,1,35,21,3,16,5,2,1,51,22,2,16,6,2,1,Sunday,993004599,9,28,18734,3,1,-2,0.6,0,21.3,29.0,-7.7,352.7,397.0,-0.333,0.433,,97.0,104.0,2.0,-38.0
202410516,2024-10-07T20:15:00,1,2024,5,KC,NO,HOME,26,13,39,Arrowhead Stadium,7,9,0,10,0,39,56,39:56,28,11,15,2,80,460,5.8,2,39,139,3.6,2,39,28,321,0,1,8.2,11.5,71.8,85.52,14,6,42.9,1,1,100.0,7,2,0,0,6,55,1,0,2,10,9,3,1,56,56.0,1,1,0,0,7,0,6,0,20,4,20:04,14,1,11,2,51,220,4.3,2,15,46,3.1,0,35,20,174,2,1,5.0,8.7,57.1,77.56,10,4,40.0,2,0,0.0,1,1,0,0,5,70,0,0,1,8,6,4,4,199,49.8,1,1,0,28.6,0,100.0,0,2,2,0,0,0,0,0,5,4,2,1,0,0,0,0,0,0,0,27,20,1,8,4,0,0,50,37,2,10,2,1,0,Monday,993004602,16,22,18733,13,1,0,0.429,0,21.7,17.3,4.3,320.0,285.0,-1.333,0.372,,92.0,72.0,4.0,10.0,202410516,2024-10-07T20:15:00,1,2024,5,NO,KC,AWAY,13,26,39,Arrowhead Stadium,0,7,0,6,0,20,4,20:04,14,1,11,2,51,220,4.3,2,15,46,3.1,0,35,20,174,2,1,5.0,8.7,57.1,77.56,10,4,40.0,2,0,0.0,1,1,0,0,5,70,0,0,1,8,6,4,4,199,49.8,1,1,0,7,9,0,10,0,39,56,39:56,28,11,15,2,80,460,5.8,2,39,139,3.6,2,39,28,321,0,1,8.2,11.5,71.8,85.52,14,6,42.9,1,1,100.0,7,2,0,0,6,55,1,0,2,10,9,3,1,56,56.0,1,1,0,100.0,0,28.6,0,2,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,5,4,50,37,2,10,2,1,0,27,20,1,8,4,0,0,Monday,993004601,22,16,18733,-13,0,0,0.4,0,26.7,20.0,6.7,339.0,376.0,0.333,0.542,,127.0,70.0,2.0,-24.0
202410630,2024-10-10T20:15:00,1,2024,6,SEA,SF,HOME,24,36,60,Lumen Field,0,3,14,7,0,26,57,26:57,22,3,18,1,73,358,4.9,3,20,52,2.6,1,52,30,306,1,2,5.9,10.2,57.7,65.06,16,7,43.8,3,2,66.7,3,2,0,0,9,69,2,1,1,6,4,4,4,216,54.0,3,0,-3,3,13,7,13,0,33,3,33:03,21,9,10,2,61,483,7.9,4,33,228,6.9,1,28,18,255,3,0,9.1,14.2,64.3,129.32,12,5,41.7,0,0,0.0,5,3,0,0,5,34,0,0,0,0,5,3,4,173,43.2,0,3,3,66.7,0,60.0,0,3,3,0,0,0,0,0,1,1,3,3,0,1,0,0,0,3,3,43,20,0,0,4,0,0,40,22,1,6,8,2,1,Thursday,993004604,30,31,18760,-12,0,-3,0.438,0,24.3,24.7,-0.3,406.3,338.0,-1.333,0.348,0.6,122.0,114.0,3.0,20.0,202410630,2024-10-10T20:15:00,1,2024,6,SF,SEA,AWAY,36,24,60,Lumen Field,3,13,7,13,0,33,3,33:03,21,9,10,2,61,483,7.9,4,33,228,6.9,1,28,18,255,3,0,9.1,14.2,64.3,129.32,12,5,41.7,0,0,0.0,5,3,0,0,5,34,0,0,0,0,5,3,4,173,43.2,0,3,3,0,3,14,7,0,26,57,26:57,22,3,18,1,73,358,4.9,3,20,52,2.6,1,52,30,306,1,2,5.9,10.2,57.7,65.06,16,7,43.8,3,2,66.7,3,2,0,0,9,69,2,1,1,6,4,4,4,216,54.0,3,0,-3,60.0,0,66.7,0,3,3,0,1,0,0,0,3,3,3,3,0,0,0,0,0,1,1,40,22,1,6,8,2,1,43,20,0,0,4,0,0,Thursday,993004603,31,30,18760,12,1,3,0.417,0,25.7,21.3,4.3,413.3,290.0,-0.667,0.543,0.4,126.0,106.0,2.0,-10.0
202410606,2024-10-13T09:30:00,1,2024,6,CHI,JAX,HOME,35,16,51,Tottenham Hotspur Stadium,0,14,7,14,0,30,40,30:40,25,8,14,3,61,373,6.1,5,29,152,5.2,1,29,23,221,4,1,7.6,9.6,79.3,123.64,11,5,45.5,1,1,100.0,4,4,0,0,2,10,1,0,3,5,8,4,2,123,61.5,1,2,1,3,0,7,6,0,29,20,29:20,17,3,14,0,60,278,4.6,2,20,68,3.4,0,36,24,210,2,1,5.8,8.8,66.7,88.89,15,7,46.7,2,2,100.0,3,2,0,0,8,43,2,1,4,30,5,3,4,193,48.2,2,1,-1,100.0,0,66.7,0,5,5,0,0,0,0,0,1,0,1,1,0,2,0,0,0,1,1,42,23,4,30,6,2,1,38,25,3,5,2,1,0,Sunday,993004606,6,15,18759,19,1,1,0.455,0,25.3,16.3,9.0,361.0,306.6666666666667,1.333,0.375,0.6,113.0,85.0,3.0,-3.0,202410606,2024-10-13T09:30:00,1,2024,6,JAX,CHI,AWAY,16,35,51,Tottenham Hotspur Stadium,3,0,7,6,0,29,20,29:20,17,3,14,0,60,278,4.6,2,20,68,3.4,0,36,24,210,2,1,5.8,8.8,66.7,88.89,15,7,46.7,2,2,100.0,3,2,0,0,8,43,2,1,4,30,5,3,4,193,48.2,2,1,-1,0,14,7,14,0,30,40,30:40,25,8,14,3,61,373,6.1,5,29,152,5.2,1,29,23,221,4,1,7.6,9.6,79.3,123.64,11,5,45.5,1,1,100.0,4,4,0,0,2,10,1,0,3,5,8,4,2,123,61.5,1,2,1,66.7,0,100.0,0,1,1,0,2,0,0,0,1,1,5,5,0,0,0,0,0,1,0,38,25,3,5,2,1,0,42,23,4,30,6,2,1,Sunday,993004605,15,6,18759,-19,0,-1,0.467,0,22.3,35.0,-12.7,349.7,423.3333333333333,-0.667,0.262,0.2,97.0,143.0,1.0,16.0
202410603,2024-10-13T13:00:00,1,2024,6,BAL,WAS,HOME,30,23,53,M&T Bank Stadium,3,14,10,3,0,36,8,36:08,28,9,16,3,65,484,7.4,3,37,176,4.8,2,26,20,308,1,1,11.8,15.4,76.9,112.34,10,6,60.0,0,0,0.0,4,3,0,0,3,33,1,0,2,15,8,4,1,50,50.0,1,0,-1,3,7,3,10,0,23,52,23:52,18,1,16,1,56,305,5.4,2,18,52,2.9,0,35,24,253,2,0,7.2,10.5,68.6,108.39,12,4,33.3,1,1,100.0,3,2,0,0,6,46,0,0,3,16,4,5,3,127,42.3,0,1,1,75.0,0,66.7,0,3,3,0,0,0,0,0,3,3,2,2,0,0,0,0,0,4,3,38,15,3,16,5,0,0,42,27,2,15,3,0,0,Sunday,993004608,3,35,18753,7,1,-1,0.6,0,34.7,24.3,10.3,467.7,363.3333333333333,0.333,0.556,0.6,147.0,126.0,3.0,10.0,202410603,2024-10-13T13:00:00,1,2024,6,WAS,BAL,AWAY,23,30,53,M&T Bank Stadium,3,7,3,10,0,23,52,23:52,18,1,16,1,56,305,5.4,2,18,52,2.9,0,35,24,253,2,0,7.2,10.5,68.6,108.39,12,4,33.3,1,1,100.0,3,2,0,0,6,46,0,0,3,16,4,5,3,127,42.3,0,1,1,3,14,10,3,0,36,8,36:08,28,9,16,3,65,484,7.4,3,37,176,4.8,2,26,20,308,1,1,11.8,15.4,76.9,112.34,10,6,60.0,0,0,0.0,4,3,0,0,3,33,1,0,2,15,8,4,1,50,50.0,1,0,-1,66.7,0,75.0,0,2,2,0,0,0,0,0,4,3,3,3,0,0,0,0,0,3,3,42,27,2,15,3,0,0,38,15,3,16,5,0,0,Sunday,993004607,35,3,18753,-7,0,1,0.333,0,38.0,20.0,18.0,413.0,314.6666666666667,-0.333,0.592,0.8,155.0,115.0,4.0,33.0
