gamekey,date,seasontype,season,week,team,opponent,home_away,points_for,points_against,totalscore,stadium,scorequarter1,scorequarter2,scorequarter3,scorequarter4,scoreovertime,timeofpossessionminutes,timeofpossessionseconds,timeofpossession,firstdowns,firstdownsbyrushing,firstdownsbypassing,firstdownsbypenalty,offensiveplays,offensiveyards,offensiveyardsperplay,touchdowns,rushingattempts,rushingyards,rushingyardsperattempt,rushingtouchdowns,passingattempts,passingcompletions,passingyards,passingtouchdowns,passinginterceptions,passingyardsperattempt,passingyardspercompletion,completionpercentage,passerrating,thirddownattempts,thirddownconversions,thirddownpercentage,fourthdownattempts,fourthdownconversions,fourthdownpercentage,redzoneattempts,redzoneconversions,goaltogoattempts,goaltogoconversions,penalties,penaltyyards,fumbles,fumbleslost,timessacked,timessackedyards,quarterbackhits,tacklesforloss,punts,puntyards,puntaverage,giveaways,takeaways,turnoverdifferential,opponentscorequarter1,opponentscorequarter2,opponentscorequarter3,opponentscorequarter4,opponentscoreovertime,opponenttimeofpossessionminutes,opponenttimeofpossessionseconds,opponenttimeofpossession,opponentfirstdowns,opponentfirstdownsbyrushing,opponentfirstdownsbypassing,opponentfirstdownsbypenalty,opponentoffensiveplays,opponentoffensiveyards,opponentoffensiveyardsperplay,opponenttouchdowns,opponentrushingattempts,opponentrushingyards,opponentrushingyardsperattempt,opponentrushingtouchdowns,opponentpassingattempts,opponentpassingcompletions,opponentpassingyards,opponentpassingtouchdowns,opponentpassinginterceptions,opponentpassingyardsperattempt,opponentpassingyardspercompletion,opponentcompletionpercentage,opponentpasserrating,opponentthirddownattempts,opponentthirddownconversions,opponentthirddownpercentage,opponentfourthdownattempts,opponentfourthdownconversions,opponentfourthdownpercentage,opponentredzoneattempts,opponentredzoneconversions,opponentgoaltogoattempts,opponentgoaltogoconversions,opponentpenalties,opponentpenaltyyards,opponentfumbles,opponentfumbleslost,opponenttimessacked,opponenttimessackedyards,opponentquarterbackhits,opponenttacklesforloss,opponentpunts,opponentpuntyards,opponentpuntaverage,opponentgiveaways,opponenttakeaways,opponentturnoverdifferential,redzonepercentage,goaltogopercentage,opponentredzonepercentage,opponentgoaltogopercentage,extrapointkickingattempts,extrapointkickingconversions,extrapointshadblocked,extrapointpassingattempts,extrapointpassingconversions,extrapointrushingattempts,extrapointrushingconversions,fieldgoalattempts,fieldgoalsmade,opponentextrapointkickingattempts,opponentextrapointkickingconversions,opponentextrapointshadblocked,opponentextrapointpassingattempts,opponentextrapointpassingconversions,opponentextrapointrushingattempts,opponentextrapointrushingconversions,opponentfieldgoalattempts,opponentfieldgoalsmade,solotackles,assistedtackles,sacks,sackyards,passesdefended,fumblesforced,fumblesrecovered,opponentsolotackles,opponentassistedtackles,opponentsacks,opponentsackyards,opponentpassesdefended,opponentfumblesforced,opponentfumblesrecovered,dayofweek,teamgameid,teamid,opponentid,scoreid,point_diff,win,turnover_diff,third_down_pct,home,rolling_points_for_3,rolling_points_against_3,rolling_point_diff_3,rolling_yards_total_3,rolling_yards_allowed_3,rolling_turnover_diff_3,rolling_third_down_pct_3,rolling_win_rate_5,cumulative_points_for,cumulative_points_against,cumulative_wins,target_next_point_diff,opp_gamekey,opp_date,opp_seasontype,opp_season,opp_week,opp_team,opp_opponent,opp_home_away,opp_points_for,opp_points_against,opp_totalscore,opp_stadium,opp_scorequarter1,opp_scorequarter2,opp_scorequarter3,opp_scorequarter4,opp_scoreovertime,opp_timeofpossessionminutes,opp_timeofpossessionseconds,opp_timeofpossession,opp_firstdowns,opp_firstdownsbyrushing,opp_firstdownsbypassing,opp_firstdownsbypenalty,opp_offensiveplays,opp_offensiveyards,opp_offensiveyardsperplay,opp_touchdowns,opp_rushingattempts,opp_rushingyards,opp_rushingyardsperattempt,opp_rushingtouchdowns,opp_passingattempts,opp_passingcompletions,opp_passingyards,opp_passingtouchdowns,opp_passinginterceptions,opp_passingyardsperattempt,opp_passingyardspercompletion,opp_completionpercentage,opp_passerrating,opp_thirddownattempts,opp_thirddownconversions,opp_thirddownpercentage,opp_fourthdownattempts,opp_fourthdownconversions,opp_fourthdownpercentage,opp_redzoneattempts,opp_redzoneconversions,opp_goaltogoattempts,opp_goaltogoconversions,opp_penalties,opp_penaltyyards,opp_fumbles,opp_fumbleslost,opp_timessacked,opp_timessackedyards,opp_quarterbackhits,opp_tacklesforloss,opp_punts,opp_puntyards,opp_puntaverage,opp_giveaways,opp_takeaways,opp_turnoverdifferential,opp_opponentscorequarter1,opp_opponentscorequarter2,opp_opponentscorequarter3,opp_opponentscorequarter4,opp_opponentscoreovertime,opp_opponenttimeofpossessionminutes,opp_opponenttimeofpossessionseconds,opp_opponenttimeofpossession,opp_opponentfirstdowns,opp_opponentfirstdownsbyrushing,opp_opponentfirstdownsbypassing,opp_opponentfirstdownsbypenalty,opp_opponentoffensiveplays,opp_opponentoffensiveyards,opp_opponentoffensiveyardsperplay,opp_opponenttouchdowns,opp_opponentrushingattempts,opp_opponentrushingyards,opp_opponentrushingyardsperattempt,opp_opponentrushingtouchdowns,opp_opponentpassingattempts,opp_opponentpassingcompletions,opp_opponentpassingyards,opp_opponentpassingtouchdowns,opp_opponentpassinginterceptions,opp_opponentpassingyardsperattempt,opp_opponentpassingyardspercompletion,opp_opponentcompletionpercentage,opp_opponentpasserrating,opp_opponentthirddownattempts,opp_opponentthirddownconversions,opp_opponentthirddownpercentage,opp_opponentfourthdownattempts,opp_opponentfourthdownconversions,opp_opponentfourthdownpercentage,opp_opponentredzoneattempts,opp_opponentredzoneconversions,opp_opponentgoaltogoattempts,opp_opponentgoaltogoconversions,opp_opponentpenalties,opp_opponentpenaltyyards,opp_opponentfumbles,opp_opponentfumbleslost,opp_opponenttimessacked,opp_opponenttimessackedyards,opp_opponentquarterbackhits,opp_opponenttacklesforloss,opp_opponentpunts,opp_opponentpuntyards,opp_opponentpuntaverage,opp_opponentgiveaways,opp_opponenttakeaways,opp_opponentturnoverdifferential,opp_redzonepercentage,opp_goaltogopercentage,opp_opponentredzonepercentage,opp_opponentgoaltogopercentage,opp_extrapointkickingattempts,opp_extrapointkickingconversions,opp_extrapointshadblocked,opp_extrapointpassingattempts,opp_extrapointpassingconversions,opp_extrapointrushingattempts,opp_extrapointrushingconversions,opp_fieldgoalattempts,opp_fieldgoalsmade,opp_opponentextrapointkickingattempts,opp_opponentextrapointkickingconversions,opp_opponentextrapointshadblocked,opp_opponentextrapointpassingattempts,opp_opponentextrapointpassingconversions,opp_opponentextrapointrushingattempts,opp_opponentextrapointrushingconversions,opp_opponentfieldgoalattempts,opp_opponentfieldgoalsmade,opp_solotackles,opp_assistedtackles,opp_sacks,opp_sackyards,opp_passesdefended,opp_fumblesforced,opp_fumblesrecovered,opp_opponentsolotackles,opp_opponentassistedtackles,opp_opponentsacks,opp_opponentsackyards,opp_opponentpassesdefended,opp_opponentfumblesforced,opp_opponentfumblesrecovered,opp_dayofweek,opp_teamgameid,opp_teamid,opp_opponentid,opp_scoreid,opp_point_diff,opp_win,opp_turnover_diff,opp_third_down_pct,opp_home,opp_rolling_points_for_3,opp_rolling_points_against_3,opp_rolling_point_diff_3,opp_rolling_yards_total_3,opp_rolling_yards_allowed_3,opp_rolling_turnover_diff_3,opp_rolling_third_down_pct_3,opp_rolling_win_rate_5,opp_cumulative_points_for,opp_cumulative_points_against,opp_cumulative_wins,opp_target_next_point_diff
202210426,2022-10-02T13:00:00,1,2022,4,PHI,JAX,HOME,29,21,50,Lincoln Financial Field,0,20,0,9,0,39,51,39:51,25,14,8,3,77,401,5.2,4,50,210,4.2,4,25,16,191,0,1,7.6,11.9,64.0,70.58,15,4,26.7,5,3,60.0,6,4,0,0,3,20,1,0,2,13,3,3,3,134,44.7,1,5,4,14,0,0,7,0,20,9,20:09,13,3,9,1,46,219,4.8,3,19,71,3.7,0,23,11,148,2,1,6.4,13.5,47.8,79.62,7,2,28.6,1,0,0.0,3,2,0,0,4,38,5,4,4,26,5,6,3,160,53.3,5,1,-4,66.7,0,66.7,0,3,2,0,2,0,0,0,1,1,3,3,0,0,0,0,0,0,0,25,14,4,26,4,3,4,42,41,2,13,5,0,0,Sunday,993003220,26,15,18267,8,1,4,0.267,0,28.7,16.7,12.0,447.0,296.6666666666667,1.333,0.487,,86.0,50.0,3.0,3.0,202210426,2022-10-02T13:00:00,1,2022,4,JAX,PHI,AWAY,21,29,50,Lincoln Financial Field,14,0,0,7,0,20,9,20:09,13,3,9,1,46,219,4.8,3,19,71,3.7,0,23,11,148,2,1,6.4,13.5,47.8,79.62,7,2,28.6,1,0,0.0,3,2,0,0,4,38,5,4,4,26,5,6,3,160,53.3,5,1,-4,0,20,0,9,0,39,51,39:51,25,14,8,3,77,401,5.2,4,50,210,4.2,4,25,16,191,0,1,7.6,11.9,64.0,70.58,15,4,26.7,5,3,60.0,6,4,0,0,3,20,1,0,2,13,3,3,3,134,44.7,1,5,4,66.7,0,66.7,0,3,3,0,0,0,0,0,0,0,3,2,0,2,0,0,0,1,1,42,41,2,13,5,0,0,25,14,4,26,4,3,4,Sunday,993003219,15,26,18267,-8,0,-4,0.286,0,28.0,12.7,15.3,375.7,306.6666666666667,2.333,0.394,,84.0,38.0,2.0,-7.0
202210411,2022-10-02T13:00:00,1,2022,4,DET,SEA,HOME,45,48,93,Ford Field,6,9,8,22,0,26,54,26:54,27,6,19,2,66,520,7.9,6,25,145,5.8,2,40,27,375,4,1,9.4,13.9,67.5,120.31,10,4,40.0,3,3,100.0,4,4,0,0,8,59,1,1,1,9,3,4,2,97,48.5,2,1,-1,14,10,14,10,0,33,6,33:06,27,12,14,1,63,555,8.8,6,33,235,7.1,3,30,23,320,2,0,10.7,13.9,76.7,132.64,12,9,75.0,0,0,0.0,4,3,0,0,11,76,1,1,0,0,3,1,0,0,0.0,1,2,1,100.0,0,75.0,0,4,2,0,2,1,1,1,1,1,6,6,0,0,0,0,0,3,2,46,14,0,0,3,1,1,39,26,1,9,4,1,1,Sunday,993003216,11,30,18264,-3,0,-1,0.4,0,31.7,31.0,0.7,409.0,408.0,0.0,0.379,,95.0,93.0,1.0,-29.0,202210411,2022-10-02T13:00:00,1,2022,4,SEA,DET,AWAY,48,45,93,Ford Field,14,10,14,10,0,33,6,33:06,27,12,14,1,63,555,8.8,6,33,235,7.1,3,30,23,320,2,0,10.7,13.9,76.7,132.64,12,9,75.0,0,0,0.0,4,3,0,0,11,76,1,1,0,0,3,1,0,0,0.0,1,2,1,6,9,8,22,0,26,54,26:54,27,6,19,2,66,520,7.9,6,25,145,5.8,2,40,27,375,4,1,9.4,13.9,67.5,120.31,10,4,40.0,3,3,100.0,4,4,0,0,8,59,1,1,1,9,3,4,2,97,48.5,2,1,-1,75.0,0,100.0,0,6,6,0,0,0,0,0,3,2,4,2,0,2,1,1,1,1,1,39,26,1,9,4,1,1,46,14,0,0,3,1,1,Sunday,993003215,30,11,18264,3,1,1,0.75,0,15.7,23.3,-7.7,296.3,397.3333333333333,-0.333,0.454,,47.0,70.0,1.0,-7.0
202210402,2022-10-02T13:00:00,1,2022,4,ATL,CLE,HOME,23,20,43,Mercedes-Benz Stadium,10,0,0,13,0,24,16,24:16,19,11,6,2,55,333,6.1,2,35,202,5.8,2,19,7,131,0,1,6.9,18.7,36.8,39.58,9,3,33.3,0,0,0.0,4,2,0,0,1,15,1,0,1,8,7,3,3,153,51.0,1,2,1,0,10,3,7,0,35,44,35:44,22,13,9,0,71,403,5.7,2,35,177,5.1,2,35,21,226,0,1,6.5,10.8,60.0,67.08,14,5,35.7,3,2,66.7,3,1,0,0,7,51,1,1,1,8,5,5,3,144,48.0,2,1,-1,50.0,0,33.3,0,2,2,0,0,0,0,0,3,3,2,2,0,0,0,0,0,2,2,42,30,1,8,4,1,1,34,12,1,8,5,0,0,Sunday,993003226,2,8,18262,3,1,1,0.333,0,26.7,27.0,-0.3,354.3,380.6666666666667,-0.667,0.419,,80.0,81.0,1.0,-6.0,202210402,2022-10-02T13:00:00,1,2022,4,CLE,ATL,AWAY,20,23,43,Mercedes-Benz Stadium,0,10,3,7,0,35,44,35:44,22,13,9,0,71,403,5.7,2,35,177,5.1,2,35,21,226,0,1,6.5,10.8,60.0,67.08,14,5,35.7,3,2,66.7,3,1,0,0,7,51,1,1,1,8,5,5,3,144,48.0,2,1,-1,10,0,0,13,0,24,16,24:16,19,11,6,2,55,333,6.1,2,35,202,5.8,2,19,7,131,0,1,6.9,18.7,36.8,39.58,9,3,33.3,0,0,0.0,4,2,0,0,1,15,1,0,1,8,7,3,3,153,51.0,1,2,1,33.3,0,50.0,0,2,2,0,0,0,0,0,2,2,2,2,0,0,0,0,0,3,3,34,12,1,8,5,0,0,42,30,1,8,4,1,1,Sunday,993003225,8,2,18262,-3,0,-1,0.357,0,28.3,24.0,4.3,378.7,323.6666666666667,0.667,0.495,,85.0,72.0,2.0,-2.0
202210405,2022-10-02T16:05:00,1,2022,4,CAR,ARI,HOME,16,26,42,Bank of America Stadium,0,10,0,6,0,21,25,21:25,11,3,8,0,51,220,4.3,2,13,40,3.1,0,36,22,180,1,2,5.0,8.2,61.1,59.95,10,2,20.0,3,1,33.3,1,1,0,0,6,76,4,1,2,17,1,5,4,209,52.2,3,1,-2,0,3,7,16,0,38,35,38:35,20,8,10,2,70,338,4.8,3,37,132,3.6,1,32,23,206,2,1,6.4,9.0,71.9,96.61,15,6,40.0,2,0,0.0,5,2,0,0,7,61,2,0,1,1,3,3,3,170,56.7,1,3,2,100.0,0,40.0,0,1,1,0,2,0,0,0,1,1,2,2,0,1,0,0,0,2,2,41,29,1,1,3,1,1,25,22,2,17,8,1,1,Sunday,993003228,5,1,18271,-10,0,-2,0.2,0,20.7,19.7,1.0,276.3,348.6666666666667,0.0,0.272,,62.0,59.0,1.0,-22.0,202210405,2022-10-02T16:05:00,1,2022,4,ARI,CAR,AWAY,26,16,42,Bank of America Stadium,0,3,7,16,0,38,35,38:35,20,8,10,2,70,338,4.8,3,37,132,3.6,1,32,23,206,2,1,6.4,9.0,71.9,96.61,15,6,40.0,2,0,0.0,5,2,0,0,7,61,2,0,1,1,3,3,3,170,56.7,1,3,2,0,10,0,6,0,21,25,21:25,11,3,8,0,51,220,4.3,2,13,40,3.1,0,36,22,180,1,2,5.0,8.2,61.1,59.95,10,2,20.0,3,1,33.3,1,1,0,0,6,76,4,1,2,17,1,5,4,209,52.2,3,1,-2,40.0,0,100.0,0,2,2,0,1,0,0,0,2,2,1,1,0,2,0,0,0,1,1,25,22,2,17,8,1,1,41,29,1,1,3,1,1,Sunday,993003227,1,5,18271,10,1,2,0.4,0,20.7,29.0,-8.3,353.3,383.6666666666667,0.667,0.271,,62.0,87.0,1.0,-3.0
202210412,2022-10-02T16:25:00,1,2022,4,GB,NE,HOME,27,24,51,Lambeau Field,0,7,10,7,3,36,49,36:49,24,10,12,2,71,443,6.2,3,35,199,5.7,1,35,21,244,2,1,7.0,11.6,60.0,88.27,14,6,42.9,1,1,100.0,4,3,0,0,4,40,2,1,1,7,6,6,5,210,42.0,2,1,-1,3,7,7,7,0,33,11,33:11,17,10,6,1,58,271,4.7,3,33,167,5.1,1,21,15,104,1,0,5.0,6.9,71.4,98.12,11,3,27.3,0,0,0.0,2,1,0,0,7,75,1,1,4,32,3,1,7,314,44.9,1,2,1,75.0,0,50.0,0,3,3,0,0,0,0,0,2,2,3,3,0,0,0,0,0,1,1,42,23,4,32,0,1,1,42,34,1,7,2,1,1,Sunday,993003230,12,21,18272,3,1,-1,0.429,0,16.0,15.0,1.0,355.7,302.6666666666667,-0.667,0.43,,48.0,45.0,2.0,-5.0,202210412,2022-10-02T16:25:00,1,2022,4,NE,GB,AWAY,24,27,51,Lambeau Field,3,7,7,7,0,33,11,33:11,17,10,6,1,58,271,4.7,3,33,167,5.1,1,21,15,104,1,0,5.0,6.9,71.4,98.12,11,3,27.3,0,0,0.0,2,1,0,0,7,75,1,1,4,32,3,1,7,314,44.9,1,2,1,0,7,10,7,3,36,49,36:49,24,10,12,2,71,443,6.2,3,35,199,5.7,1,35,21,244,2,1,7.0,11.6,60.0,88.27,14,6,42.9,1,1,100.0,4,3,0,0,4,40,2,1,1,7,6,6,5,210,42.0,2,1,-1,50.0,0,75.0,0,3,3,0,0,0,0,0,1,1,3,3,0,0,0,0,0,2,2,42,34,1,7,2,1,1,42,23,4,32,0,1,1,Sunday,993003229,21,12,18272,-3,0,1,0.273,0,16.7,23.7,-7.0,364.7,314.6666666666667,-1.333,0.399,,50.0,71.0,1.0,29.0
202210425,2022-10-02T16:25:00,1,2022,4,LV,DEN,HOME,32,23,55,Allegiant Stadium,3,16,3,10,0,34,52,34:52,25,14,11,0,74,385,5.2,3,38,212,5.6,2,34,21,173,0,0,5.1,8.2,61.8,74.75,14,7,50.0,0,0,0.0,5,2,0,0,4,25,0,0,2,15,4,7,4,215,53.8,0,1,1,7,9,0,7,0,25,8,25:08,12,5,7,0,48,299,6.2,3,20,85,4.2,1,25,17,214,2,0,8.6,12.6,68.0,121.08,11,3,27.3,2,1,50.0,3,2,0,0,7,50,1,1,3,23,5,7,5,241,48.2,1,0,-1,40.0,0,66.7,0,3,2,0,0,0,0,0,4,4,3,2,0,0,0,0,0,1,1,27,19,3,23,1,1,1,48,23,2,15,4,0,0,Sunday,993003232,25,10,18273,9,1,1,0.5,0,21.3,25.7,-4.3,346.7,376.3333333333333,-1.0,0.361,,64.0,77.0,0.0,-1.0,202210425,2022-10-02T16:25:00,1,2022,4,DEN,LV,AWAY,23,32,55,Allegiant Stadium,7,9,0,7,0,25,8,25:08,12,5,7,0,48,299,6.2,3,20,85,4.2,1,25,17,214,2,0,8.6,12.6,68.0,121.08,11,3,27.3,2,1,50.0,3,2,0,0,7,50,1,1,3,23,5,7,5,241,48.2,1,0,-1,3,16,3,10,0,34,52,34:52,25,14,11,0,74,385,5.2,3,38,212,5.6,2,34,21,173,0,0,5.1,8.2,61.8,74.75,14,7,50.0,0,0,0.0,5,2,0,0,4,25,0,0,2,15,4,7,4,215,53.8,0,1,1,66.7,0,40.0,0,3,2,0,0,0,0,0,1,1,3,2,0,0,0,0,0,4,4,48,23,2,15,4,0,0,27,19,3,23,1,1,1,Sunday,993003231,10,25,18273,-9,0,-1,0.273,0,14.3,12.0,2.3,348.0,251.33333333333337,0.333,0.366,,43.0,36.0,2.0,-3.0
202210433,2022-10-02T20:20:00,1,2022,4,TB,KC,HOME,31,41,72,Raymond James Stadium,3,14,7,7,0,21,22,21:22,27,2,23,2,59,376,6.4,4,6,3,0.5,1,52,39,373,3,0,7.2,9.6,75.0,113.7,10,6,60.0,0,0,0.0,4,4,0,0,5,40,2,2,1,12,6,5,3,125,41.7,2,1,-1,14,14,10,3,0,38,38,38:38,27,8,17,2,77,417,5.4,5,37,189,5.1,2,37,23,228,3,1,6.2,9.9,62.2,95.33,17,12,70.6,1,0,0.0,6,5,0,0,4,32,0,0,3,21,5,2,1,43,43.0,1,2,1,100.0,0,83.3,0,4,4,0,0,0,0,0,1,1,5,5,0,0,0,0,0,2,2,45,29,3,21,4,0,0,36,14,1,12,4,2,2,Sunday,993003234,33,16,18005,-10,0,-1,0.6,0,17.0,9.0,8.0,297.3,289.0,1.333,0.278,,51.0,27.0,2.0,6.0,202210433,2022-10-02T20:20:00,1,2022,4,KC,TB,AWAY,41,31,72,Raymond James Stadium,14,14,10,3,0,38,38,38:38,27,8,17,2,77,417,5.4,5,37,189,5.1,2,37,23,228,3,1,6.2,9.9,62.2,95.33,17,12,70.6,1,0,0.0,6,5,0,0,4,32,0,0,3,21,5,2,1,43,43.0,1,2,1,3,14,7,7,0,21,22,21:22,27,2,23,2,59,376,6.4,4,6,3,0.5,1,52,39,373,3,0,7.2,9.6,75.0,113.7,10,6,60.0,0,0,0.0,4,4,0,0,5,40,2,2,1,12,6,5,3,125,41.7,2,1,-1,83.3,0,100.0,0,5,5,0,0,0,0,0,2,2,4,4,0,0,0,0,0,1,1,36,14,1,12,4,2,2,45,29,3,21,4,0,0,Sunday,993003233,16,33,18005,10,1,1,0.706,0,29.3,21.7,7.7,374.0,314.0,-0.333,0.419,,88.0,65.0,2.0,1.0
202210431,2022-10-03T20:15:00,1,2022,4,SF,LAR,HOME,24,9,33,Levi's Stadium,7,7,0,10,0,25,26,25:26,13,4,9,0,49,327,6.7,3,22,88,4.0,1,27,16,239,1,0,8.9,14.9,59.3,100.69,12,5,41.7,1,0,0.0,1,0,0,0,4,25,1,0,0,0,11,9,4,158,39.5,0,2,2,3,3,3,0,0,34,34,34:34,21,3,16,2,73,257,3.5,0,18,57,3.2,0,48,32,200,0,1,4.2,6.2,66.7,66.32,15,5,33.3,2,2,100.0,3,0,0,0,1,5,1,1,7,54,1,3,4,229,57.2,2,0,-2,0.0,0,0.0,0,3,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,3,48,16,7,54,5,1,1,29,21,0,0,3,1,0,Monday,993003236,31,32,18274,15,1,2,0.417,0,15.7,12.3,3.3,323.7,227.0,-0.333,0.324,,47.0,37.0,1.0,22.0,202210431,2022-10-03T20:15:00,1,2022,4,LAR,SF,AWAY,9,24,33,Levi's Stadium,3,3,3,0,0,34,34,34:34,21,3,16,2,73,257,3.5,0,18,57,3.2,0,48,32,200,0,1,4.2,6.2,66.7,66.32,15,5,33.3,2,2,100.0,3,0,0,0,1,5,1,1,7,54,1,3,4,229,57.2,2,0,-2,7,7,0,10,0,25,26,25:26,13,4,9,0,49,327,6.7,3,22,88,4.0,1,27,16,239,1,0,8.9,14.9,59.3,100.69,12,5,41.7,1,0,0.0,1,0,0,0,4,25,1,0,0,0,11,9,4,158,39.5,0,2,2,0.0,0,0.0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,2,1,29,21,0,0,3,1,0,48,16,7,54,5,1,1,Monday,993003235,32,31,18274,-15,0,-2,0.333,0,20.3,23.3,-3.0,306.3,346.3333333333333,0.0,0.479,,61.0,70.0,2.0,-12.0
202210510,2022-10-06T20:15:00,1,2022,5,DEN,IND,HOME,9,12,21,Empower Field at Mile High,3,3,3,0,0,32,51,32:51,18,6,11,1,71,375,5.3,0,28,125,4.5,0,39,21,250,0,2,6.4,11.9,53.8,52.3,15,2,13.3,2,1,50.0,4,0,0,0,7,49,2,0,4,24,12,7,5,229,45.8,2,2,0,0,3,3,3,3,34,36,34:36,19,4,14,1,73,306,4.2,0,26,106,4.1,0,41,26,200,0,2,4.9,7.7,63.4,54.93,16,4,25.0,0,0,0.0,2,0,0,0,8,64,4,0,6,51,8,4,7,310,44.3,2,2,0,0.0,0,0.0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,4,38,40,6,51,5,3,0,40,25,4,24,7,2,1,Thursday,993003238,10,14,18164,-3,0,0,0.133,0,16.7,17.0,-0.3,303.3,295.3333333333333,0.333,0.28,,66.0,68.0,2.0,-3.0,202210510,2022-10-06T20:15:00,1,2022,5,IND,DEN,AWAY,12,9,21,Empower Field at Mile High,0,3,3,3,3,34,36,34:36,19,4,14,1,73,306,4.2,0,26,106,4.1,0,41,26,200,0,2,4.9,7.7,63.4,54.93,16,4,25.0,0,0,0.0,2,0,0,0,8,64,4,0,6,51,8,4,7,310,44.3,2,2,0,3,3,3,0,0,32,51,32:51,18,6,11,1,71,375,5.3,0,28,125,4.5,0,39,21,250,0,2,6.4,11.9,53.8,52.3,15,2,13.3,2,1,50.0,4,0,0,0,7,49,2,0,4,24,12,7,5,229,45.8,2,2,0,0.0,0,0.0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,3,40,25,4,24,7,2,1,38,40,6,51,5,3,0,Thursday,993003237,14,10,18164,3,1,0,0.25,0,12.3,21.7,-9.3,280.7,296.3333333333333,-1.667,0.379,,57.0,85.0,1.0,7.0
202210512,2022-10-09T09:30:00,1,2022,5,GB,NYG,HOME,22,27,49,Tottenham Hotspur Stadium,10,10,0,2,0,27,49,27:49,22,5,15,2,61,301,4.9,2,20,94,4.7,0,39,25,207,2,0,5.3,8.3,64.1,94.71,10,4,40.0,1,0,0.0,3,2,0,0,7,37,2,0,2,15,4,5,3,124,41.3,0,0,0,3,7,3,14,0,32,11,32:11,24,8,12,4,59,338,5.7,3,31,125,4.0,3,27,21,213,0,0,7.9,10.1,77.8,99.54,11,6,54.5,1,0,0.0,4,3,0,0,6,63,1,0,1,4,6,5,2,100,50.0,0,0,0,66.7,0,75.0,0,2,2,0,0,0,0,0,2,2,3,3,0,0,0,0,0,2,2,42,11,1,4,1,0,0,37,22,2,15,7,2,0,Sunday,993003240,12,23,17997,-5,0,0,0.4,0,22.7,15.3,7.3,390.7,261.3333333333333,-0.333,0.461,,75.0,69.0,3.0,-17.0,202210512,2022-10-09T09:30:00,1,2022,5,NYG,GB,AWAY,27,22,49,Tottenham Hotspur Stadium,3,7,3,14,0,32,11,32:11,24,8,12,4,59,338,5.7,3,31,125,4.0,3,27,21,213,0,0,7.9,10.1,77.8,99.54,11,6,54.5,1,0,0.0,4,3,0,0,6,63,1,0,1,4,6,5,2,100,50.0,0,0,0,10,10,0,2,0,27,49,27:49,22,5,15,2,61,301,4.9,2,20,94,4.7,0,39,25,207,2,0,5.3,8.3,64.1,94.71,10,4,40.0,1,0,0.0,3,2,0,0,7,37,2,0,2,15,4,5,3,124,41.3,0,0,0,75.0,0,66.7,0,3,3,0,0,0,0,0,2,2,2,2,0,0,0,0,0,2,2,37,22,2,15,7,2,0,42,11,1,4,1,0,0,Sunday,993003239,23,12,17997,5,1,0,0.545,0,18.3,17.0,1.3,311.3,323.3333333333333,0.667,0.345,,76.0,71.0,3.0,4.0
202210535,2022-10-09T13:00:00,1,2022,5,WAS,TEN,HOME,17,21,38,FedEx Field,3,7,7,0,0,27,20,27:20,17,4,11,2,58,385,6.6,2,17,43,2.5,0,38,25,342,2,1,9.0,13.7,65.8,100.99,11,1,9.1,2,1,50.0,1,0,0,0,9,71,3,0,3,17,13,7,6,247,41.2,1,0,-1,7,7,7,0,0,32,40,32:40,15,7,6,2,62,241,3.9,3,32,105,3.3,2,25,15,136,1,0,5.4,9.1,60.0,88.08,14,4,28.6,1,1,100.0,3,3,0,0,8,69,0,0,5,45,7,1,8,416,52.0,0,1,1,0.0,0,100.0,0,2,2,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,38,24,5,45,1,0,0,33,21,3,17,6,0,0,Sunday,993003258,35,34,18172,-4,0,-1,0.091,0,15.0,28.3,-13.3,311.0,368.0,-1.333,0.384,,73.0,107.0,1.0,5.0,202210535,2022-10-09T13:00:00,1,2022,5,TEN,WAS,AWAY,21,17,38,FedEx Field,7,7,7,0,0,32,40,32:40,15,7,6,2,62,241,3.9,3,32,105,3.3,2,25,15,136,1,0,5.4,9.1,60.0,88.08,14,4,28.6,1,1,100.0,3,3,0,0,8,69,0,0,5,45,7,1,8,416,52.0,0,1,1,3,7,7,0,0,27,20,27:20,17,4,11,2,58,385,6.6,2,17,43,2.5,0,38,25,342,2,1,9.0,13.7,65.8,100.99,11,1,9.1,2,1,50.0,1,0,0,0,9,71,3,0,3,17,13,7,6,247,41.2,1,0,-1,100.0,0,0.0,0,3,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,33,21,3,17,6,0,0,38,24,5,45,1,0,0,Sunday,993003257,34,35,18172,4,1,1,0.286,0,18.3,26.7,-8.3,263.7,391.6666666666667,-0.333,0.417,,75.0,101.0,2.0,9.0
