gamekey,date,seasontype,season,week,team,opponent,home_away,points_for,points_against,totalscore,stadium,scorequarter1,scorequarter2,scorequarter3,scorequarter4,scoreovertime,timeofpossessionminutes,timeofpossessionseconds,timeofpossession,firstdowns,firstdownsbyrushing,firstdownsbypassing,firstdownsbypenalty,offensiveplays,offensiveyards,offensiveyardsperplay,touchdowns,rushingattempts,rushingyards,rushingyardsperattempt,rushingtouchdowns,passingattempts,passingcompletions,passingyards,passingtouchdowns,passinginterceptions,passingyardsperattempt,passingyardspercompletion,completionpercentage,passerrating,thirddownattempts,thirddownconversions,thirddownpercentage,fourthdownattempts,fourthdownconversions,fourthdownpercentage,redzoneattempts,redzoneconversions,goaltogoattempts,goaltogoconversions,penalties,penaltyyards,fumbles,fumbleslost,timessacked,timessackedyards,quarterbackhits,tacklesforloss,punts,puntyards,puntaverage,giveaways,takeaways,turnoverdifferential,opponentscorequarter1,opponentscorequarter2,opponentscorequarter3,opponentscorequarter4,opponentscoreovertime,opponenttimeofpossessionminutes,opponenttimeofpossessionseconds,opponenttimeofpossession,opponentfirstdowns,opponentfirstdownsbyrushing,opponentfirstdownsbypassing,opponentfirstdownsbypenalty,opponentoffensiveplays,opponentoffensiveyards,opponentoffensiveyardsperplay,opponenttouchdowns,opponentrushingattempts,opponentrushingyards,opponentrushingyardsperattempt,opponentrushingtouchdowns,opponentpassingattempts,opponentpassingcompletions,opponentpassingyards,opponentpassingtouchdowns,opponentpassinginterceptions,opponentpassingyardsperattempt,opponentpassingyardspercompletion,opponentcompletionpercentage,opponentpasserrating,opponentthirddownattempts,opponentthirddownconversions,opponentthirddownpercentage,opponentfourthdownattempts,opponentfourthdownconversions,opponentfourthdownpercentage,opponentredzoneattempts,opponentredzoneconversions,opponentgoaltogoattempts,opponentgoaltogoconversions,opponentpenalties,opponentpenaltyyards,opponentfumbles,opponentfumbleslost,opponenttimessacked,opponenttimessackedyards,opponentquarterbackhits,opponenttacklesforloss,opponentpunts,opponentpuntyards,opponentpuntaverage,opponentgiveaways,opponenttakeaways,opponentturnoverdifferential,redzonepercentage,goaltogopercentage,opponentredzonepercentage,opponentgoaltogopercentage,extrapointkickingattempts,extrapointkickingconversions,extrapointshadblocked,extrapointpassingattempts,extrapointpassingconversions,extrapointrushingattempts,extrapointrushingconversions,fieldgoalattempts,fieldgoalsmade,opponentextrapointkickingattempts,opponentextrapointkickingconversions,opponentextrapointshadblocked,opponentextrapointpassingattempts,opponentextrapointpassingconversions,opponentextrapointrushingattempts,opponentextrapointrushingconversions,opponentfieldgoalattempts,opponentfieldgoalsmade,solotackles,assistedtackles,sacks,sackyards,passesdefended,fumblesforced,fumblesrecovered,opponentsolotackles,opponentassistedtackles,opponentsacks,opponentsackyards,opponentpassesdefended,opponentfumblesforced,opponentfumblesrecovered,dayofweek,teamgameid,teamid,opponentid,scoreid,point_diff,win,turnover_diff,third_down_pct,home
202310103,2023-09-10T13:00:00,1,2023,1,HOU,BAL,AWAY,9,25,34,M&T Bank Stadium,0,6,0,3,0,29,5,29:05,18,1,13,4,72,268,3.7,0,23,72,3.1,0,44,28,196,0,0,4.5,7.0,63.6,73.67,18,7,38.9,4,1,25.0,2,0,0,0,9,88,1,1,5,46,6,5,4,176,44.0,1,2,1,7,0,15,3,0,30,55,30:55,18,7,8,3,58,265,4.6,3,32,110,3.4,3,22,17,155,0,1,7.0,9.1,77.3,76.89,15,8,53.3,0,0,0.0,5,3,0,0,13,106,2,1,4,14,10,6,5,249,49.8,2,1,-1,0.0,0,60.0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,1,1,1,40,23,4,14,1,1,1,45,32,5,46,4,1,1,Sunday,993003793,13,3,18493,-16,0,1,0.3888888888888889,0
202310213,2023-09-17T13:00:00,1,2023,2,HOU,IND,HOME,20,31,51,NRG Stadium,7,3,0,10,0,34,58,34:58,24,3,18,3,79,389,4.9,2,26,52,2.0,0,47,30,337,2,0,7.2,11.2,63.8,99.34,19,9,47.4,2,2,100.0,4,1,0,0,3,20,3,1,6,47,1,0,3,127,42.3,1,0,-1,14,14,3,0,0,25,2,25:02,19,6,13,0,56,353,6.3,4,23,126,5.5,3,33,25,227,1,0,6.9,9.1,75.8,103.98,12,6,50.0,0,0,0.0,4,4,0,0,8,42,1,0,0,0,9,10,5,220,44.0,0,1,1,25.0,0,100.0,0,2,2,0,0,0,0,0,3,2,4,4,0,0,0,0,0,1,1,37,19,0,0,1,1,0,53,17,6,47,2,1,1,Sunday,993003816,13,14,18564,-11,0,-1,0.4736842105263157,0
202310315,2023-09-24T13:00:00,1,2023,3,HOU,JAX,AWAY,37,17,54,EverBank Stadium,7,10,7,13,0,27,57,27:57,15,4,11,0,56,366,6.5,4,26,86,3.3,1,30,20,280,2,0,9.3,14.0,66.7,118.75,15,9,60.0,0,0,0.0,5,2,0,0,8,75,1,0,0,0,5,1,4,173,43.2,0,2,2,0,0,10,7,0,32,3,32:03,22,8,13,1,69,404,5.9,2,27,116,4.3,1,42,29,288,1,1,6.9,9.9,69.0,86.21,13,5,38.5,1,0,0.0,2,1,0,0,6,49,1,1,0,0,4,5,2,94,47.0,2,0,-2,40.0,0,50.0,0,4,4,0,0,0,0,0,3,3,2,2,0,0,0,0,0,3,1,47,22,0,0,5,1,1,38,25,0,0,2,0,0,Sunday,993003859,13,15,18462,20,1,2,0.6,0
202310413,2023-10-01T13:00:00,1,2023,4,HOU,PIT,HOME,30,6,36,NRG Stadium,10,6,0,14,0,32,35,32:35,24,9,14,1,69,451,6.5,3,38,139,3.7,0,31,17,312,3,0,10.1,18.4,54.8,121.98,12,6,50.0,1,0,0.0,3,2,0,0,8,63,2,0,0,0,6,7,3,114,38.0,0,1,1,0,0,6,0,0,27,25,27:25,12,7,4,1,56,225,4.0,0,25,114,4.6,0,28,18,111,0,1,4.0,6.2,64.3,57.29,14,6,42.9,1,0,0.0,2,0,0,0,2,18,2,0,3,21,6,3,5,238,47.6,1,0,-1,66.7,0,0.0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,2,36,27,3,21,5,2,0,40,31,0,0,4,1,0,Sunday,993003892,13,28,18509,24,1,1,0.5,0
202310502,2023-10-08T13:00:00,1,2023,5,HOU,ATL,AWAY,19,21,40,Mercedes-Benz Stadium,3,6,3,7,0,24,28,24:28,17,3,13,1,58,313,5.4,1,23,64,2.8,0,35,20,249,1,0,7.1,12.4,57.1,88.87,13,4,30.8,0,0,0.0,3,1,0,0,5,25,0,0,0,0,4,7,6,234,39.0,0,2,2,7,0,0,14,0,35,32,35:32,26,8,18,0,74,447,6.0,2,36,96,2.7,1,38,29,351,1,0,9.2,12.1,76.3,112.94,14,7,50.0,0,0,0.0,4,2,0,0,7,55,3,2,0,0,2,4,5,200,40.0,2,0,-2,33.3,0,50.0,0,1,1,0,0,0,0,0,4,4,1,1,0,2,1,0,0,2,2,54,29,0,0,3,2,2,36,16,0,0,5,0,0,Sunday,993003915,13,2,18347,-2,0,2,0.3076923076923077,0
202310613,2023-10-15T13:00:00,1,2023,6,HOU,NO,HOME,20,13,33,NRG Stadium,7,10,3,0,0,28,27,28:27,19,7,9,3,60,297,5.0,2,31,120,3.9,0,27,13,177,2,1,6.6,13.6,48.1,78.78,11,4,36.4,0,0,0.0,4,2,0,0,3,29,0,0,2,22,8,5,5,237,47.4,1,2,1,7,3,3,0,0,31,33,31:33,24,9,13,2,78,430,5.5,1,25,89,3.6,0,51,33,341,1,1,6.7,10.3,64.7,82.23,15,6,40.0,2,0,0.0,3,0,0,0,7,83,1,1,2,16,3,6,3,126,42.0,2,1,-1,50.0,0,0.0,0,2,2,0,0,0,0,0,2,2,1,1,0,0,0,0,0,4,2,52,24,2,16,3,1,1,35,22,2,22,3,0,0,Sunday,993003950,13,22,18366,7,1,1,0.3636363636363636,0
202310805,2023-10-29T13:00:00,1,2023,8,HOU,CAR,AWAY,13,15,28,Bank of America Stadium,0,7,6,0,0,29,31,29:31,16,6,10,0,56,229,4.1,2,30,110,3.7,2,24,16,119,0,0,5.0,7.4,66.7,78.3,12,5,41.7,1,1,100.0,2,2,0,0,10,70,1,1,2,21,10,10,6,287,47.8,1,0,-1,0,6,6,3,0,30,29,30:29,20,3,11,6,61,224,3.7,1,24,44,1.8,0,31,22,180,1,0,5.8,8.2,71.0,96.17,14,5,35.7,2,1,50.0,4,1,0,0,3,20,0,0,6,55,3,5,4,203,50.8,0,1,1,100.0,0,25.0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3,3,42,27,6,55,3,0,0,34,30,2,21,4,1,1,Sunday,993004001,13,5,18581,-2,0,-1,0.4166666666666667,0
202310913,2023-11-05T13:00:00,1,2023,9,HOU,TB,HOME,39,37,76,NRG Stadium,0,0,0,0,39,28,40,28:40,26,2,22,2,62,496,8.0,5,17,53,3.1,0,42,30,443,5,0,10.5,14.8,71.4,145.14,11,3,27.3,1,1,100.0,4,3,0,0,9,115,2,1,3,27,5,6,3,174,58.0,1,1,0,0,0,0,0,37,31,20,31:20,21,8,10,3,63,332,5.3,4,31,81,2.6,2,30,21,251,2,0,8.4,12.0,70.0,117.5,13,3,23.1,2,2,100.0,5,4,0,0,9,90,2,1,2,14,6,9,4,202,50.5,1,1,0,75.0,0,80.0,0,1,1,0,5,0,1,1,2,2,4,4,0,0,0,0,0,3,3,42,28,2,14,3,2,1,42,14,3,27,1,2,1,Sunday,993004034,13,33,18379,2,1,0,0.2727272727272727,0
202311007,2023-11-12T13:00:00,1,2023,10,HOU,CIN,AWAY,30,27,57,Paycor Stadium,0,10,10,10,0,31,30,31:30,28,10,16,2,74,544,7.4,3,34,188,5.5,2,39,23,356,1,1,9.1,15.5,59.0,87.13,13,4,30.8,1,0,0.0,5,3,0,0,7,50,2,2,1,0,9,6,4,169,42.2,3,2,-1,7,0,10,10,0,28,30,28:30,20,5,11,4,60,380,6.3,3,16,66,4.1,1,40,27,314,2,2,7.8,11.6,67.5,86.88,14,6,42.9,1,1,100.0,3,1,0,0,4,63,1,0,4,33,4,1,5,259,51.8,2,3,1,60.0,0,33.3,0,3,3,0,0,0,0,0,3,3,3,3,0,0,0,0,0,2,2,38,22,4,33,2,1,0,44,30,1,0,7,1,2,Sunday,993004055,13,7,18386,3,1,-1,0.3076923076923077,0
202311113,2023-11-19T13:00:00,1,2023,11,HOU,ARI,HOME,21,16,37,NRG Stadium,7,14,0,0,0,31,15,31:15,22,4,18,0,67,419,6.3,3,25,111,4.4,1,38,28,308,2,3,8.1,11.0,73.7,81.91,13,9,69.2,1,0,0.0,4,1,0,0,3,19,0,0,4,30,5,7,2,94,47.0,3,2,-1,10,0,6,0,0,28,45,28:45,20,7,11,2,58,319,5.5,2,25,123,4.9,1,30,20,196,1,1,6.5,9.8,66.7,82.08,10,3,30.0,4,1,25.0,1,1,0,0,5,50,2,1,3,18,5,6,2,107,53.5,2,3,1,25.0,0,100.0,0,3,3,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,39,20,3,18,7,0,1,51,18,4,30,7,0,0,Sunday,993004090,13,1,18536,5,1,-1,0.6923076923076923,0
